scenario      C1            C2            C3            C4            t2           CA2         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  1             632          7363          3917          1761          2949          9162      0.909058      0.369565      0.614493      0.763768      0.249055      0.194730      0.275763      0.284551      0.032929      0.029201      0.027051      0.027006      0.022650      0.122764      0.106308      0.067220      0.309058      0.538043      0.656159      0.400000      0.441667      0.539855      0.217149      0.401804      0.488007      0.159470      0.193281      0.245163      0.077388      0.102975      0.130393      0.032663      0.048548      0.065257      0.150352      0.185616      0.167797      0.095682      0.107915      0.120006      0.291304      0.517391      0.636232      0.180072      0.247826      0.465580      0.131587      0.212839      0.323995      0.054331      0.084923      0.146375      0.069018      0.103450      0.151098      0.015528      0.032052      0.058982      0.093255      0.102718      0.117859      0.044547      0.063877      0.078332
  1            7251          1532          3549          6836          7518          3125      0.559783      0.883333      0.794565      0.706522      0.149105      0.202180      0.234119      0.197711      0.023995      0.032302      0.026741      0.023892      0.065639      0.023588      0.048096      0.058024      0.535507      0.548551      0.477536      0.696377      0.614493      0.620652      0.185201      0.197862      0.157591      0.320868      0.250536      0.165124      0.068025      0.055962      0.034760      0.102675      0.078148      0.046149      0.086091      0.089325      0.082335      0.097423      0.096584      0.070477      0.432971      0.368478      0.297464      0.659058      0.578261      0.518116      0.092567      0.067199      0.042711      0.174075      0.119463      0.078043      0.052769      0.029999      0.015485      0.095251      0.067482      0.033896      0.052488      0.042438      0.030006      0.059350      0.050382      0.037664
  1            8303          6715          6422           654          2914          3395      0.536232      0.605435      0.689493      0.942754      0.139159      0.145229      0.197557      0.279241      0.022250      0.022981      0.024059      0.029001      0.064537      0.057302      0.061343      0.015986      0.374638      0.547101      0.687319      0.564855      0.710145      0.711232      0.065234      0.113035      0.182055      0.105413      0.197566      0.186656      0.009207      0.018264      0.062290      0.016224      0.069320      0.064621      0.040890      0.051194      0.056925      0.045870      0.057266      0.060731      0.243478      0.326087      0.485507      0.388043      0.554348      0.638768      0.017078      0.024000      0.070611      0.022346      0.084792      0.103479      0.003617      0.006028      0.038499      0.004782      0.046620      0.053646      0.012926      0.016182      0.036329      0.013675      0.037788      0.037380
  1            1163          4077          8735          6145          1051          5946      0.702536      0.469565      0.482609      0.496377      0.277677      0.208377      0.235304      0.238024      0.028730      0.028809      0.028195      0.027459      0.082599      0.110530      0.121744      0.119875      0.418841      0.468841      0.471377      0.467754      0.465217      0.553261      0.126109      0.163668      0.171963      0.088933      0.097280      0.064622      0.025963      0.029095      0.032185      0.010156      0.012008      0.007437      0.073335      0.086934      0.090904      0.047334      0.052024      0.033692      0.368116      0.386957      0.395652      0.256159      0.259058      0.287319      0.057875      0.052909      0.058553      0.023280      0.027099      0.023432      0.016808      0.013944      0.016111      0.003604      0.004970      0.003383      0.036570      0.032435      0.035429      0.017350      0.020079      0.016742
  1            3571          2759          2507          5404          6730          8523      0.674638      0.736957      0.789493      0.644565      0.220223      0.216011      0.279866      0.249663      0.032292      0.029855      0.028808      0.028961      0.071652      0.056820      0.058914      0.088739      0.472826      0.559058      0.463768      0.575000      0.475725      0.546014      0.273292      0.338445      0.276423      0.360669      0.284629      0.260494      0.095137      0.101334      0.080536      0.116001      0.085839      0.080666      0.144171      0.149234      0.148227      0.153284      0.149224      0.126660      0.413406      0.467391      0.367391      0.510145      0.407609      0.459058      0.170708      0.185702      0.131922      0.219259      0.144533      0.156592      0.089232      0.092139      0.062044      0.114458      0.070297      0.072487      0.100136      0.098907      0.083455      0.107405      0.085620      0.084764
  1            3351          6035          4869          8422          1279           160      0.735145      0.659058      0.813406      0.754710      0.073917      0.061977      0.113758      0.091588      0.008151      0.005919      0.009720      0.006934      0.019577      0.021131      0.021227      0.022466      0.509058      0.718841      0.659783      0.708333      0.648551      0.762319      0.030022      0.072177      0.059611      0.058875      0.046684      0.029430      0.002030      0.006176      0.003430      0.004907      0.002194      0.002103      0.014761      0.020293      0.020281      0.017172      0.016407      0.009384      0.405797      0.558696      0.501087      0.484058      0.425362      0.580072      0.002717      0.004237      0.003597      0.003086      0.001913      0.003594      0.000194      0.000319      0.000329      0.000211      0.000094      0.000196      0.001614      0.001870      0.001794      0.001592      0.001100      0.001511
  1            3481          9728          3659          9008          2568          3195      0.725725      0.529348      0.772101      0.655797      0.188367      0.139396      0.236606      0.191011      0.028538      0.022500      0.028334      0.022957      0.051664      0.065607      0.053922      0.065746      0.419203      0.668841      0.581522      0.607971      0.531522      0.653986      0.072484      0.164082      0.130250      0.110435      0.085847      0.103425      0.012152      0.033685      0.021445      0.020042      0.010190      0.021200      0.042203      0.054337      0.054507      0.043294      0.040217      0.040845      0.348551      0.568841      0.471014      0.395290      0.303986      0.518841      0.023221      0.050391      0.030607      0.027941      0.015844      0.041519      0.005703      0.015440      0.008501      0.007157      0.002726      0.012915      0.015127      0.021727      0.016202      0.016906      0.011028      0.019977
  2            5331          2473          5461          2100          6752          6563      0.572826      0.784783      0.668478      0.832609      0.186132      0.216662      0.240727      0.264360      0.028644      0.029834      0.026995      0.026144      0.079511      0.046629      0.079806      0.044252      0.451449      0.454710      0.559783      0.530072      0.652174      0.581884      0.219362      0.228108      0.274353      0.282423      0.365796      0.247886      0.077866      0.061821      0.087921      0.083213      0.116531      0.079372      0.120490      0.124385      0.120775      0.132718      0.127233      0.112357      0.375362      0.305072      0.415217      0.475362      0.597826      0.513043      0.126552      0.090825      0.133954      0.142419      0.225716      0.152998      0.067583      0.040308      0.070515      0.071708      0.118071      0.073415      0.079049      0.063117      0.078334      0.074719      0.090777      0.074504
  1            4322          5950           250           715          3108          5836      0.501087      0.429348      0.984058      0.917391      0.193049      0.190741      0.216989      0.276445      0.029181      0.028789      0.020916      0.028121      0.096315      0.108847      0.003459      0.022837      0.219565      0.614855      0.578986      0.559058      0.524638      0.812319      0.108784      0.287972      0.264800      0.254359      0.237097      0.672814      0.022288      0.103564      0.088919      0.090824      0.078237      0.161292      0.084938      0.110911      0.111485      0.112158      0.112707      0.132369      0.102899      0.454710      0.420652      0.389493      0.352536      0.797101      0.042434      0.167200      0.142084      0.144701      0.124807      0.609200      0.012607      0.094886      0.075014      0.080798      0.064240      0.202178      0.038068      0.091172      0.082316      0.088341      0.080808      0.123606
  1            2026          6676          9530          4654           612           444      0.728985      0.583333      0.741667      0.778261      0.108640      0.071870      0.121571      0.129221      0.017193      0.011364      0.015509      0.015570      0.029443      0.029946      0.031406      0.028653      0.465942      0.669928      0.702899      0.682971      0.708333      0.773188      0.025897      0.058240      0.061837      0.041330      0.045500      0.022724      0.001864      0.003297      0.003748      0.001529      0.002411      0.001349      0.013858      0.019223      0.018372      0.013103      0.013271      0.007180      0.363768      0.519565      0.552899      0.382609      0.415580      0.570652      0.003660      0.005702      0.006121      0.002674      0.003163      0.004367      0.000368      0.000513      0.000641      0.000219      0.000309      0.000308      0.002329      0.002740      0.002737      0.001652      0.001848      0.001877
  1            8184          3438          8057          2611          4375           992      0.576087      0.765217      0.728261      0.865580      0.100113      0.155158      0.155642      0.210161      0.013641      0.024753      0.016597      0.024521      0.042439      0.036428      0.042294      0.028250      0.489493      0.545652      0.674275      0.601812      0.731522      0.701449      0.085649      0.102039      0.126643      0.130018      0.182562      0.105720      0.019690      0.015599      0.033614      0.024176      0.049565      0.027640      0.043787      0.046361      0.041251      0.051772      0.049014      0.036811      0.361594      0.326449      0.457246      0.510507      0.642029      0.606522      0.024484      0.013031      0.027822      0.034448      0.066486      0.041294      0.008977      0.002931      0.012310      0.012472      0.031421      0.018058      0.015631      0.008777      0.015100      0.016862      0.023800      0.016248
  1             156          1803          7047          3457          7377          3029      0.984420      0.786232      0.538043      0.703261      0.139799      0.208150      0.202024      0.225269      0.019468      0.029382      0.023838      0.026548      0.002178      0.044496      0.093326      0.066846      0.685507      0.473188      0.619565      0.378985      0.523551      0.427536      0.442846      0.331453      0.435487      0.244111      0.296351      0.168226      0.175373      0.113188      0.144171      0.075521      0.098630      0.050710      0.139272      0.174613      0.165674      0.151597      0.141196      0.108372      0.679348      0.467754      0.614130      0.319565      0.468116      0.270652      0.369260      0.182039      0.290306      0.113965      0.162042      0.083623      0.198354      0.113966      0.165170      0.061580      0.089914      0.038727      0.118404      0.096890      0.112020      0.077546      0.086187      0.061020
  2            1422          4077          9626          2725          1076          5128      0.676449      0.478261      0.489130      0.636957      0.247720      0.190990      0.213197      0.264282      0.030351      0.027758      0.026401      0.026470      0.080150      0.099647      0.108916      0.095946      0.399638      0.460870      0.569565      0.455072      0.530072      0.555435      0.106578      0.141841      0.194167      0.083072      0.117654      0.081018      0.021233      0.023256      0.037129      0.009182      0.018985      0.011011      0.064217      0.076471      0.083576      0.045268      0.055289      0.041448      0.338768      0.362681      0.478261      0.229710      0.333696      0.354710      0.046770      0.044225      0.071890      0.018406      0.034015      0.030089      0.013423      0.011077      0.021264      0.002777      0.007175      0.005101      0.030926      0.028185      0.037508      0.014185      0.022689      0.019438
  1            6551          6137          2463          8701          2713          8222      0.543478      0.557246      0.764130      0.576449      0.197906      0.205360      0.288507      0.229150      0.029142      0.028796      0.028266      0.026733      0.090348      0.090924      0.068050      0.097056      0.383696      0.584058      0.479710      0.577536      0.474275      0.593841      0.102149      0.185576      0.125442      0.183916      0.123719      0.149618      0.019034      0.046848      0.018557      0.044188      0.020611      0.033563      0.063066      0.077189      0.065266      0.077698      0.065042      0.067491      0.286594      0.433696      0.313043      0.444565      0.324275      0.469565      0.040186      0.074026      0.033299      0.077122      0.038162      0.071218      0.010873      0.026894      0.006873      0.027409      0.009155      0.023310      0.028698      0.041921      0.022875      0.042836      0.025787      0.037828
  2            9532            73          3217          3669          5597          8495      0.358696      0.993116      0.737681      0.715580      0.179286      0.173369      0.272495      0.283369      0.027851      0.027350      0.027845      0.026850      0.114977      0.001193      0.071481      0.080596      0.440217      0.419203      0.413768      0.671014      0.655797      0.561594      0.234639      0.199885      0.201590      0.492039      0.478588      0.272015      0.086049      0.054089      0.052568      0.136273      0.124678      0.078510      0.131347      0.116093      0.118179      0.161874      0.164731      0.125363      0.323551      0.192029      0.184420      0.668841      0.653623      0.500362      0.131443      0.081273      0.078253      0.336861      0.308475      0.170425      0.075024      0.033690      0.032339      0.162825      0.151731      0.074216      0.088914      0.065666      0.063850      0.111555      0.106849      0.085151
  2            8467          1141          3154          4394          6802          9509      0.449638      0.910507      0.789493      0.708333      0.188188      0.228349      0.273352      0.255023      0.029062      0.033601      0.026754      0.027109      0.103571      0.020436      0.057543      0.074382      0.440217      0.480435      0.436957      0.664855      0.601812      0.598188      0.250690      0.234741      0.221201      0.470202      0.414556      0.284248      0.089059      0.066286      0.059843      0.136564      0.125874      0.088806      0.140422      0.121963      0.124546      0.157586      0.165071      0.122865      0.338768      0.289855      0.241667      0.642029      0.578623      0.523551      0.143384      0.101811      0.088323      0.319213      0.261326      0.180178      0.079739      0.046944      0.037682      0.158986      0.136368      0.086366      0.094810      0.072300      0.067010      0.114269      0.110117      0.085846
  1            8089          3964          1619          8767          1692          8906      0.423551      0.574275      0.751087      0.525362      0.189658      0.235521      0.305838      0.237398      0.028981      0.029997      0.025976      0.027765      0.109328      0.100267      0.076127      0.112678      0.389855      0.557609      0.481522      0.596014      0.481522      0.577536      0.082993      0.155774      0.092336      0.179553      0.111794      0.143269      0.011623      0.034704      0.010758      0.040001      0.015699      0.030227      0.050788      0.068913      0.047874      0.072537      0.057963      0.066703      0.243478      0.346014      0.227899      0.480435      0.337319      0.445652      0.028140      0.056985      0.020485      0.079272      0.033011      0.069053      0.005468      0.017556      0.002917      0.025182      0.006247      0.020763      0.021289      0.037309      0.015824      0.041216      0.021876      0.038330
  1            9818          3747          1964          2276          3430          4924      0.426087      0.677174      0.819928      0.798188      0.143148      0.207968      0.265776      0.257731      0.023046      0.029768      0.028499      0.027371      0.082154      0.067137      0.047859      0.052013      0.368116      0.569565      0.556159      0.640942      0.629348      0.709058      0.100690      0.173007      0.159371      0.246632      0.217870      0.266401      0.021239      0.049628      0.042664      0.069947      0.057423      0.082779      0.063697      0.074468      0.070735      0.088555      0.080754      0.083492      0.214130      0.318841      0.303623      0.547101      0.533696      0.653261      0.035237      0.061391      0.051387      0.119672      0.097451      0.167279      0.010832      0.027269      0.020558      0.053928      0.040617      0.077867      0.027691      0.041817      0.035784      0.054199      0.045442      0.058002
  2            2847          3458          9123          4938           562          8832      0.437319      0.431522      0.425000      0.475725      0.222375      0.221491      0.231370      0.247632      0.027964      0.029740      0.027106      0.025639      0.125126      0.125913      0.133038      0.129827      0.384783      0.481884      0.507609      0.505797      0.515217      0.588043      0.066274      0.078800      0.085739      0.070727      0.080003      0.049148      0.006593      0.006336      0.008072      0.005470      0.007672      0.003691      0.040869      0.040828      0.042217      0.034954      0.038784      0.022954      0.236232      0.244928      0.281159      0.244565      0.278986      0.303261      0.019811      0.015580      0.019194      0.015200      0.019027      0.016044      0.002348      0.001324      0.002041      0.001374      0.002083      0.001407      0.015131      0.011770      0.013812      0.011499      0.013726      0.011225
  2            1280          2096           258          2949          7416          2148      0.801087      0.677174      0.971377      0.686957      0.185270      0.188120      0.255063      0.227981      0.028216      0.026682      0.026897      0.026543      0.036853      0.060730      0.007301      0.071368      0.448913      0.713043      0.493116      0.644928      0.421014      0.634783      0.310541      0.584620      0.365408      0.426632      0.291171      0.396000      0.130838      0.179418      0.122655      0.169111      0.100573      0.155051      0.171248      0.167760      0.185219      0.151485      0.168584      0.154526      0.403986      0.644928      0.425725      0.551449      0.327899      0.568841      0.219288      0.438323      0.210780      0.299636      0.157406      0.295889      0.133975      0.216079      0.123754      0.175491      0.090542      0.167392      0.130699      0.155636      0.121046      0.134402      0.105792      0.127575
  1            6332          7106          4081          3178          3695          4173      0.598188      0.576087      0.761232      0.808696      0.154435      0.157380      0.236220      0.246316      0.025330      0.024527      0.027673      0.026954      0.062054      0.066715      0.056402      0.047121      0.374275      0.599638      0.636232      0.577174      0.613043      0.704710      0.078805      0.151514      0.159010      0.128497      0.146423      0.177932      0.013089      0.033583      0.038462      0.025714      0.034323      0.044541      0.049367      0.060661      0.057843      0.054332      0.056659      0.057699      0.263768      0.430435      0.469928      0.413406      0.451812      0.625000      0.022732      0.040761      0.050073      0.034560      0.048899      0.087557      0.005516      0.012930      0.018248      0.009454      0.017604      0.032984      0.016736      0.023216      0.026543      0.020273      0.026824      0.032865
  2            2715          1063          5056          8385          4357          3740      0.716667      0.881522      0.659783      0.567029      0.193508      0.214090      0.216369      0.192924      0.029783      0.032854      0.024913      0.022757      0.054827      0.025365      0.073613      0.083531      0.647826      0.518841      0.442029      0.579348      0.490580      0.482609      0.271926      0.222597      0.184079      0.271788      0.224918      0.118652      0.100847      0.057532      0.041947      0.083388      0.065298      0.026802      0.096061      0.107105      0.102711      0.114328      0.114578      0.070074      0.590942      0.425362      0.349638      0.544565      0.457246      0.312681      0.167877      0.086929      0.062517      0.132402      0.096458      0.048764      0.093010      0.039666      0.025894      0.070065      0.051153      0.016932      0.068671      0.049953      0.040659      0.060300      0.052353      0.033587
  1            7293          9090          7322          6893          1956          8494      0.517754      0.498913      0.628261      0.627536      0.190663      0.185202      0.244392      0.247729      0.028822      0.028156      0.027010      0.027822      0.091946      0.092803      0.090850      0.092270      0.386594      0.564493      0.559420      0.566304      0.554710      0.631884      0.064357      0.102660      0.114682      0.093649      0.104353      0.091298      0.007394      0.013199      0.017712      0.011569      0.015746      0.013182      0.039570      0.044709      0.050527      0.040615      0.046467      0.037545      0.251087      0.367391      0.361957      0.351087      0.344565      0.468841      0.019747      0.025783      0.029781      0.023219      0.027388      0.035205      0.003168      0.004392      0.005778      0.003652      0.005528      0.006519      0.014789      0.016310      0.019023      0.015067      0.017951      0.018750
  1            7988          5988          4136          6404          2080          6420      0.496739      0.570290      0.702899      0.663768      0.169550      0.192897      0.249868      0.236772      0.027397      0.027479      0.028360      0.027319      0.085328      0.082890      0.074236      0.079610      0.395652      0.573913      0.570290      0.574638      0.561232      0.647826      0.070934      0.121259      0.106966      0.127170      0.109782      0.111783      0.008612      0.019429      0.014611      0.021401      0.015505      0.020187      0.042895      0.051667      0.045965      0.054093      0.048169      0.043782      0.255797      0.357971      0.342754      0.425362      0.404710      0.516667      0.020145      0.031917      0.024277      0.039364      0.030370      0.045837      0.003335      0.007219      0.004323      0.008964      0.006035      0.011711      0.014992      0.020503      0.015956      0.022634      0.018090      0.022254
