scenario      C1             C2             C3             C4             t2             CA2      
   1           6799           9776           1189         51.801            441           9988
   1           6020           9790           1294         27.109            441           9999
   1           6153           9889           1128         32.687            386           9999
   1           7581           9994           1876         88.180            569           9998
   1           8042           9909           1699         48.413            617           9999
   1           8895           9958           2024            105            671           9999
   1           8138           9932           2279         96.361            597           9999
   1           7273           9956           1852         62.627            548           9998
   1           7468           9852           1639         85.867            538           9999
   1           6497           9864           1704         55.292            516           9999
   1           4622           9752           1429         64.932            421           9999
   1           8211           9957           6960            243            720           9999
   1           4401           9866           1701            268            500           9998
   1           7500           9884           1385         71.153            446           9999
   1           5841           9659           1241         21.321            321           9999
   1           7574           9993           2248         90.059            629           9999
   1           6888           9849           4018         61.016            464           9999
   1           6369           9707           1038         52.754            365           9999
   1           5846           9867           2665         69.671            512           9999
   1           6793           9906           3303         51.914            504           9999
   1           7805           9955           2023            980            703          10000
   1           8875           9934           2399            112            688           9999
   1           8006           9927           2060         71.819            622           9999
   1           6392           9849           1868         79.617            439           9999
   1           7358           9968           1575         78.317            563           9999
   1           7141           9883           1704         75.115            464           9999
   1           7096           9922            653         24.172            423           9999
   1           3873           9728           1086         36.027            289           9998
   1           7338           9844           1369         92.941            553           9999
   1           6937           9837            924         13.306            371           9999
   1           7389           9916           1867            338            612          10000
   1           4619           9528           1186         47.430            297           9998
   1           5678           9888           1313         48.723            488           9999
   1           6147           9867           1291         67.713            466           9999
   1           3663           9670            551         31.917            316           9998
   1           4577           9733            423         55.747            311           9999
   1           6711           9879            936         43.617            467           9999
   1           7592           9949           1797            576            764           9998
   1           9522           9992           3712            160            964          10000
   1           6538           9793           1124         30.597            451           9999
   1           7493           9957           2610         57.797            527           9999
   1           9182           9904           2261         77.151            558           9999
   1           6514           9748            872         24.419            367           9999
   1           6510           9950           1889            110            594           9999
   1           7219           9903           1333         43.456            475           9999
   1           9281           9984           6036            189            705           9999
   1           2482           9891           1801         48.770            349           9999
   1           5036           9814            692         50.102            395           9999
   1           7381           9861           1967         53.641            544           9999
   1           5940           9926           1186         53.715            554           9999
   1           7231           9910           2108         52.333            528           9999
   1           6195           9926           1807         75.615            528           9999
   1           5511           9621            514         25.655            373           9998
   1           6571           9904           1750         92.929            575           9999
   1           7092           9883           3535         81.734            491           9999
   1           4853           9791           1124         30.673            427           9999
   1           5870           9848           1370         82.468            554           9999
   1           6824           9846           1645         81.888            477           9999
   1           7320           9992           2034         83.152            585           9999
   1           5178           9868           1495         44.502            460           9999
   1           6864           9842           1310         72.201            512           9999
   1           3304           9857            953         53.483            416           9999
   1           6910           9814           1569         61.700            400           9999
   1           6191           9853           1581         57.354            510           9998
   1           5751           9833           1163         58.834            466           9999
   1           6712           9871           1784         48.674            461           9999
   1           1108           9760           1439         43.472            270           9998
   1           5006           9854           1412         58.110            387           9999
   1           6544           9615            391         55.392            357           9999
   1           7922           9918           2491         73.409            583           9999
   1           5851           9828           1230         43.793            495           9999
   1           3361           8503            527         20.775            170           9994
   1           6313           9874           2011            150            486           9999
   1           6420           9889           1544         58.393            461           9999
   1           7529           9912           5999         86.541            539           9999
   1           7109           9924           2147         87.068            656           9999
   1           4962           9757           1321         59.045            486           9999
   1           7231           9939           2085            136            667           9999
   1           7973           9949           2280           1169            628           9999
   1           2245           9681            712         19.095            241           9998
   1           7350           9933           2935         92.384            569           9999
   1           5503           9905           1599         55.750            436           9999
   1           6445           9848           1130         42.979            411          10000
   1           7128           9913           1065         67.227            502           9999
   1           6305           9930           1411            108            456           9998
   1           6358           9793           1084         38.038            411           9999
   1           5784           9798           1369         38.147            369           9999
   1           7700           9943           9216           1526            667           9999
   1           7751           9885           1892         71.995           1518           9998
   1           7169           9890           2132         60.700            538           9999
   1           8969           9960           2982            244            730           9999
   1           7447           9830           1704            110            485           9999
   1           7557           9994           2692            215            749           9999
   1           3135           9892           1682         45.286            390           9999
   1           6680           9851           1318         30.748            352           9999
   1           6926           9973           2033         60.138            509           9999
   1           6477           9792           1455         80.928            508           9998
   1           7494           9969           1701            149            562           9999
   1           7069           9876            732         37.044            406           9999
   1           8609           9992           2268            119            636           9999
   1           7511           9916           2081         88.047            535          10000
   1           8416           9930           3022         82.831           1571           9999
   1           8417           9911           1278         75.955            516           9999
   1           7397           9969           2322         78.363           1407           9999
   1           8187           9970           8501            580           1885           9999
   1           6440           9814           1741         72.463            497           9999
   1           7455           9960           1463            115            582           9999
   1           6964           9930           1520         92.089            622          10000
   1           3917           9814           1140         30.640            383           9998
   1           7385           9889            876         33.650            522           9999
   1           6849           9854           1217         60.034            402           9999
   1           7017           9898           1809            100            552           9999
   1           4461           9873           1572         60.655            462           9999
   1           7551           9952           2038         80.267            737           9999
   1           7068           9842           2007            415            535           9999
   1           6648           9859           1780         81.382            462           9999
   1           8453           9972           2836            102            645           9999
   1           9014           9886           1960         82.219            549           9999
   1           6318           9856           2148         62.756            416           9999
   1           5735           9794           1512         53.672            511           9999
   1           7081           9899           1994            155            524           9997
   1           5480           9586            563         25.621            359           9998
   1           7523           9941           1941         72.839            548           9999
   1           7558           9954           1887         22.142            398           9999
   1           9365           9984           3258            128            795           9999
   1           6950           9992           2048            101            606           9999
   1           9089           9998           2543         79.479            744          10000
   1           8190           9989           1825         81.478            567           9999
   1           6866           9868           1042         42.601            343           9999
   1           7219           9868           3645         70.107            537           9999
   1           8923           9977           2837           1456            607           9999
   1           7596           9873           2531            134            503           9999
   1           7690           9912            889         25.574            464           9999
   1           3423           9293            632         14.996            173           9998
   1           4593           9633            919         36.761            258           9999
   1           6618           9954           1766           1308            655           9999
   1           6132           9846           1856         41.870            400           9999
   1           6056           9857           1070         51.454            394           9999
   1           7484           9836           1380         40.657            466           9999
   1           3790           9660            632         26.103            229           9998
   1           6901           9908           1349         60.186            486           9999
   1           7500           9932           4620         93.657            596           9999
   1           6558           9742           1363         30.922            387           9999
   1           6538           9863           1796         53.746            593           9999
   1           6865           9899           3973         61.957            575           9999
   1           6491           9940           1783         50.895            507           9999
   1           6320           9861           1365         78.304            471           9999
   1           4533           9862           1096         31.913            416           9998
   1           4624           9933           1656         34.814            430           9999
   1           6676           9878           7194         47.438            493           9999
   1           5095           9875           1021         67.714            440           9999
   1           7140           9984           2010         61.292            586           9999
   1           6976           9944           2091         51.885            508           9999
   1           7414           9880           1248         68.680            521           9999
   1           3053           9724           1473         30.310            323           9999
   1           7755           9942           5503         73.405            615           9999
   1           7396           9890           1622         35.108            468           9999
   1           6118           9799           1926         52.116            517           9999
   1           5185           9935           1180         47.990            476           9999
   1           7778           9931           2366            478            668           9999
   1           6298           9858            659         19.998            300           9998
   1           8436           9901           2297         47.376            471           9999
   1           5021           9652           1316         50.296            327           9999
   1           6872           9909           3533         94.006            599           9998
   1           7366           9981           1923            190            644           9999
   1           6006           9890           1948         83.986            521           9999
   1           6900           9942           2069            113            614           9999
   1           6349           9785           1997         76.283            509           9999
   1           8250           9909           1840         63.272            545           9999
   1           7594           9948           1730         44.390            618           9999
   1           5706           9928            931         28.072            337           9997
   1           6530           9736            983         46.955            382           9999
   1           3946           9887            921         37.226            434           9999
   1           8689           9880           2244         63.662            763           9998
   1           6672           9884           1726         56.805            507           9999
   1           7748           9971           5395            198            726           9999
   1           7255           9844           1839         27.255            454           9999
   1           3760           9735           1460         75.145            387           9999
   1           7354           9925           4040            145            610           9999
   1           7428           9924           8273            237            555           9999
   1           8013           9929           2755            120            654           9998
   1           5795           9932           1432         30.767            419           9999
   1           7873           9982           3710         70.081            614           9998
   1           2918           9765            774         44.670            253           9999
   1           6353           9616           1329         38.872            326           9999
   1           6501           9650           1164         41.394            381           9999
   1           7243           9884           1846         66.372            454           9999
   1           8071           9952           2623            389           1218           9998
   1           7490           9946           3839            101            683           9999
   1           6733           9936           3883         57.415            584           9999
   1           7551           9925           6025            958            628           9999
   1           8025           9879           2022         65.262            546           9999
   1           5800           9719           1565         37.245            345           9999
   1           5211           9816           1556         67.461            503           9999
   1           7290           9950           2194         92.692            528           9999
   1           6051           9823           1526         64.016            392           9999
   1           5520           9776           1358         36.741            448           9999
   1           7788           9835           2118         81.228            527           9999
   1           7634           9950           1620         83.506            531           9999
   1           7594           9901           1785         90.163            647           9998
   1           7713           9964           2654            109            705           9999
   1           9395           9945           2174         57.061            518           9999
   1           6921           9878           1805         55.276            546           9999
   1           7211           9795           1020         59.401            365           9999
   1           7949           9942           2515            267            676           9999
   1           7005           9859           2001         86.929            524           9999
   1           6302           9903            736         37.938            411           9999
   1           7056           9821           1150         54.559            483           9999
   1           5395           9859            788         30.470            453           9999
   1           4270           9827           1256         19.524            375           9999
   1           8226           9856           1907         69.535            812           9999
   1           7378           9938           1538            165            556           9999
   1           5515           9856           1351         72.198            465           9999
   1           7642           9956           2177         59.875            556           9999
   1           8067           9989           2653            128            687           9999
   1           5692           9812           1251         50.155            493           9998
   1           6304           9846           3035         50.693            450           9999
   1           5313           9622            387         34.251            350           9997
   1           7717           9999           2480         89.008            618           9999
   1           3353           9861            517         38.527            312           9999
   1           6690           9891            752         23.386            456           9999
   1           7668           9979           2179         83.553            582           9998
   1           8060           9936           2555         83.873            542           9999
   1           5048           9822            636         45.142            358           9999
   1           2126           9546            937         36.399            217           9999
   1           6866           9808            881         55.284            381           9999
   1           4332           9800            548         53.826            369           9999
   1           9052           9939           1974         55.265            544           9999
   1           7580           9921           1924         96.186            611           9998
   1           6483           9812           1987         35.023            420           9999
   1           8123           9953           7581            106            626           9990
   1           7359           9929           1278            111            585           9999
   1           4117           9703           1332         45.200            368           9999
   1           5382           9841            656         48.266            339           9999
   1           6227           9875           1337         75.405            523           9999
   1           6945           9917           2078            316            588           9999
   1           7313           9911           2035         81.744            619           9999
   1           9573           9942           2407            170            715           9999
   1           6638           9826            706         33.762            453           9999
   1           8627           9931           2461            111            614          10000
   1           7503           9900           1965         57.952            464           9999
   1           7767           9926           2501         60.201            646           9999
   1           7709           9533           2250         84.707            509           9999
   1           7799           9974           4595            155            716           9999
   1           7313           9932           2387            116            569           9999
   1           6866           9946           2618         60.261            513           9999
   1           6146           9879           1736         54.530            432           9999
   1           6824           9885           1247         50.976            494           9999
   1           6547           9881           1932         66.953            803           9997
   1           7392           9877           1976         68.287            554           9999
   1           8580           9993           3118         69.093            639           9999
   1           7295           9794           2287         96.161            491           9999
   1           6197           9915           1832         45.642            546           9999
   1           6763           9869           1578         67.605            546           9999
   1           6332           9982           2109            146            572           9999
   1           8251           9984           2267            160            689           9999
   1           7828           9932           2350         69.445            623           9998
   1           7656           9948           2957            239            712           9999
   1           7304           9914           1535         65.676            475           9999
   1           6946           9822           1692         46.965            456           9999
   1           6700           9779           2099         44.190            430           9999
   1           7757           9982           3260         95.414            588           9999
   1           6237           9871           1804         72.002            535           9999
   1           6978           9879           2189         60.324            523           9999
   1           6793           9688           1381         34.083            379           9999
   1           6918           9705           1910         88.082            473           9998
   1           7571           9906           3955         84.688            510          10000
   1           7596           9971           2078         57.115            501           9999
   1           9847           9901           5044         92.543            536           9999
   1           6758           9832           2143         59.041            541           9999
   1           8051           9927           2280            267            631           9999
   1           6400           9849           1776         48.500            518           9998
   1           9439           9862           1265         72.973            480           9999
   1           8217           9995           2422            108            644           9999
   1           6906           9723           1690         62.894            557           9998
   1           8459           9964           2763           1885           1470           9998
   1           6274           9772           1626         30.396            353           9999
   1           7647           9939           2848            135            664           9999
   1           7300           9877           1382         96.966            551           9999
   1           7378           9978           2002         93.914            598           9999
   1           6739           9957           2342         57.755            533          10000
   1           7722           9964           1882         78.875            590           9999
   1           7660           9977           3935         88.260            618           9999
   1           7515           9816           1761         86.000            505           9999
   1           6427           9935           2332            122            477           9999
   1           7734           9979           2622            313            659           9999
   1           7055           9826           1002         64.527            419           9999
   1           6137           9769           1353         38.666            366           9999
   1           7843           9943           2259            116            549          10000
   1           5220           9738            762         16.990            243           9999
   1           7214           9869           1640         64.803            494           9999
   1           7838           9957           2274         78.852            567           9999
   1           8666           9888           1525         48.970            496           9999
   1           2627           9710           1052         39.769            225           9979
   1           8240           9945           2998           5339            714           9999
   1           7351           9914           2950           1231            547           9999
   1           7720           9994           2650         88.520            689           9999
   1           6564           9922           1587         63.683            586           9999
   1           7247           9817           1506         42.170            349          10000
   1           6692           9524           1016         49.634            276           9999
   1           5953           9755           1542         51.723            413           9999
   1           6235           9875           1808         73.855            528           9998
   1           9248           9968           2533            181           1104          10000
   1           7508           9982           1345         69.794            557           9999
   1           5396           9618           1091         35.414            270           9999
   1           6363           9812           1778         38.295            490           9999
   1           7933           9964           3689           1830            533           9999
   1           8178           9908           2644         68.701            596           9998
   1           4407           9861           1607         42.390            495           9999
   1           5581           9909           1588         48.474            463           9999
   1           4926           9652           1306         23.989            360           9998
   1           6224           9818           1442         55.311            440           9999
   1           4613           9769            418         43.475            332           9999
   1           9746           9970           2360         69.347            722           9999
   1           7392           9810           1210         51.894            417           9998
   1           8109           9961           2642         83.804            581           9999
   1           8346           9953           2989            186            595           9999
   1           8696           9962           3441         80.679            941           9999
   1           6008           9758           1167         81.154            466           9999
   1           6180           9662            662         50.745            375           9999
   1           6413           9723           1384         49.955            384           9999
   1           7560           9951           6457            448            660           9999
   1           5704           9908           1654         86.555            420           9999
   1           4780           9661            358         36.279            347           9998
   1           8463           9950           2610            144            629           9999
   1           9488           9982           2472            212            758           9999
   1           5368           9754           1379         47.857            405           9999
   1           4246           9684           1415         53.392            279           9998
   1           8980           9977           5857            120           3137           9999
   1           7128           9908           1743         67.071            602           9996
   1           6743           9916           1650         80.803            538           9999
   1           7449           9911           1544         70.756            597           9999
   1           6961           9932           1708         50.525            491           9999
   1           6967           9892           1516         72.888            449          10000
   1           6746           9855           1608         66.836            510           9999
   1           8742           9974           1884            120            708           9999
   1           7165           9859            846         35.024            448           9999
   1           3377           9266            376         15.143            119           9998
   1           7295           9936           1452         87.254            584           9998
   1           7913           9896           1929         81.533            573           9999
   1           6177           9858           1672         44.794            424           9999
   1           7343           9920           2020            101            959           9999
   1           8565           9934           2151         87.077            567           9999
   1           7178           9944           1765         85.931            636           9999
   1           7366           9959           1989         94.142            613           9999
   1           7432           9933           1769         48.603            614           9999
   1           6023           9870           1869         30.261            520           9998
   1           6134           9881           1570         59.683            766           9999
   1           7643           9872           2473         67.903            571           9999
   1           7777           9968           2525            241            591           9999
   1           4931           9801            867         22.263            394           9999
   1           6254           9872           1199         57.051            522           9999
   1           7656           9891           2581            285            687           9999
   1           5482           9846           1209         55.498            451           9999
   1           7402           9921           3125         67.102            564           9999
   1           6937           9753           2406            100            550           9999
   1           5552           9791            978         56.110            450           9999
   1           6725           9930           4436         80.020            725           9998
   1           6509           9747            667         29.159            344           9999
   1           4467           9785           1517         67.614            341           9999
   1           6614           9858           1271         59.354            448           9999
   1           9749           9906           1758         91.681            528           9999
   1           8566           9971           2074            864            780          10000
   1           7565           9901           1416         80.033            539           9999
   1           7521           9915           1515            438            621           9999
   1           7258           9901           1456         44.171            514           9999
   1           7473           9937           1805         60.737            541           9999
   1           8495           9942           4745         83.249            690           9999
   1           7270           9948           1099         63.572            511           9999
   1           7952           9946           2339            178            581          10000
   1           9604           9939           2733            124            640          10000
   1           6288           9924           1838         78.717            514          10000
   1           8233           9864            671         28.317            519          10000
   1           6900           9935           3180         85.542            660           9999
   1           3600           9831           1418         25.633            396           9999
   1           5866           9745           1837         83.494            489           9998
   1           5495           9914           2160         47.954            415           9999
   1           6828           9978           2529            107            724           9999
   1           8029           9959           2245            212            630           9999
   1           3786           9806           1153         56.334            404           9999
   1           7080           9890           2205         61.266            529           9997
   1           5877           9822            694         32.580            419           9999
   1           8698           9965           9414            119            727          10000
   1           8127           9927           3008            113            613           9999
   1           5063           9936           1254         38.285            528           9998
   1           7195           9940           1869         53.185            476           9999
   1           6609           9866           1466            329            419           9999
   1           6932           9960           2419         66.851            501           9999
   1           5017           9707            852         53.893            420           9999
   1           6350           9932           2159            171            547           9999
   1           5279           9680            545         48.420            302           9999
   1           7656           9981           1961         76.853            625          10000
   1           9727           9919           1867            104            553           9998
   1           7812           9978           2053            124            691           9999
   1           6664           9853           1702         63.762            554           9998
   1           7628           9926           3574         73.955            528           9999
   1           8849           9954           1981         95.921            534           9999
   1           7271           9935           2186            243            585           9999
   1           8788           9931           3104         57.426            643           9999
   1           5914           9930           2142            105            556           9999
   1           6738           9909           1896         62.436            636           9999
   1           7039           9790           1104         29.331            411           9999
   1           8522           9945           2396           4816            628           9999
   1           3277           9618            773         30.568            291           9999
   1           7191           9833           1639         37.379            513           9999
   1           7322           9890           1256         21.552            410           9997
   1           7296           9941           1923         82.366            677           9999
   1           5261           9145            511         25.858            321           9997
   1           9009           9982           2581         81.346            611           9999
   1           8405           9981           2299            221            597           9999
   1           7161           9855           1412         74.317            472           9999
   1           2929           9527           1000         48.117            336           9999
   1           8046           9999           3092           3880            762           9999
   1           4846           9754            495         23.400            354           9998
   1           7462           9881           1949            170            557           9998
   1           6815           9791           1470         39.862            317           9998
   1           8272           9969           2868            289            608          10000
   1           6048           9830           1451         43.688            456          10000
   1           7851           9959           1846            115            616          10000
   1           6768           9817           2426            105            584           9999
   1           6813           9924           2230         72.412            593           9999
   1           6944           9638            637         65.885            372           9999
   1           2752           9655            256         27.375            150           9999
   1           4872           9834            882         57.678            332           9999
   1           6809           9756           1555         42.615            418           9999
   1           7115           9934           4463         82.636            595           9999
   1           6860           9842           3486         50.599            540           9999
   1           6104           9873           3959         65.445            434           9999
   1           6714           9907           3907         64.406            426           9999
   1           7204           9899           1466         48.344            460          10000
   1           6320           9811           2401         40.270            364           9999
   1           8112           9946           2451            245            612           9999
   1           6995           9880           2058            255            555           9999
   1           7521           9925           1364           1334            549           9999
   1           7805           9999           2313            116            721           9999
   1           4289           9842           1282         39.392            428           9999
   1           7227           9937           1704           2127            496           9999
   1           8008           9922           3894            145            582           9999
   1           7270           9881           1350         55.072            517           9999
   1           5222           9827           1745         62.905            375           9999
   1           4707           9869           1674         35.014            449           9999
   1           9157           9922           1595         69.184            555           9999
   1           9194           9976           1731            188            684           9999
   1           8240           9948           2211         87.777            621           9999
   1           7051           9893           2857         65.976            573           9998
   1           7089           9951           2064            107            642           9999
   1           6487           9888           1826         69.327            534           9999
   1           7141           9791           1556         52.096            565           9998
   1           6906           9863           1172         47.737            479           9999
   1           7506           9938           2782         80.493            617           9999
   1           3822           9676            971         33.009            222           9999
   1           7663           9913           1978         95.835            613           9999
   1           6803           9909           2455         81.020            482           9999
   1           7208           9899           2232         61.885            540           9998
   1           7511           9875           1358         76.853            489           9999
   1           8251           9994           2549         89.780            607           9999
   1           7476           9961           1454         57.950            500           9999
   1           6996           9934           1957         39.139            437           9999
   1           6656           9859           1658         56.731            463           9999
   1           5166           9851           1128         29.378            443           9999
   1           7925           9956           3855            311            713           9999
   1           9135           9964           2101         66.746            626           9999
   1           4504           9825           1551         46.389            337           9999
   1           6352           9925           1598         81.250            577           9999
   1           5959           9856           1316         36.041            503           9998
   1           4008           9930           3006         19.810            467           9999
   1           5567           9948           2218         23.583            513           9999
   1           5349           9885           1238         72.786            466           9998
   1           9762           9957           4654         74.602            697           9999
   1           7320           9848           2675         36.860            485           9999
   1           6692           9823           1447         45.185            608           9999
   1           6024           9862           2261         81.310            516           9999
   1           5938           9781            636         55.211            386           9999
   1           6537           9844           1663         34.895            320           9999
