scenario      C1            C2            C3            C4            t2           CA2         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  1            3014          9812           714            34           275          9999      0.312681      0.180435      0.593478      0.992029      0.211847      0.182509      0.303622      0.328375      0.027177      0.027323      0.024974      0.019603      0.145607      0.149578      0.123429      0.002617      0.309420      0.485145      0.455435      0.476449      0.428623      0.598913      0.031342      0.101590      0.200760      0.087368      0.189202      0.328736      0.001451      0.015200      0.057977      0.010988      0.054671      0.086530      0.021712      0.052304      0.109327      0.045741      0.108106      0.137688      0.042754      0.252536      0.306522      0.132609      0.175725      0.572826      0.007916      0.031904      0.116309      0.024657      0.094152      0.217664      0.000441      0.005338      0.054789      0.003689      0.044656      0.090996      0.007577      0.023858      0.080658      0.021396      0.077607      0.092980
  1            6364          9812          1778            38           491          9999      0.304710      0.268841      0.561594      0.997464      0.197809      0.189762      0.283159      0.245208      0.029552      0.028902      0.026181      0.029060      0.137534      0.138746      0.124139      0.000622      0.335145      0.519928      0.486232      0.522101      0.475362      0.581884      0.031920      0.091175      0.220189      0.080768      0.215650      0.320113      0.001676      0.011023      0.068344      0.008620      0.067106      0.090926      0.021257      0.043771      0.113126      0.038599      0.113138      0.140339      0.061957      0.228986      0.295652      0.200362      0.261957      0.543116      0.008255      0.024400      0.124535      0.021540      0.115992      0.208943      0.000592      0.003144      0.061328      0.002620      0.057648      0.094448      0.007743      0.018812      0.087716      0.017224      0.085607      0.095463
  1            7744          9949          2954          3745           578         10000      0.343841      0.327536      0.563043      0.533333      0.194602      0.187824      0.270344      0.256538      0.028582      0.027552      0.025856      0.026635      0.127690      0.126305      0.118129      0.119718      0.383696      0.561232      0.553261      0.579348      0.557971      0.612681      0.030984      0.073119      0.065999      0.071824      0.060372      0.080078      0.001581      0.007051      0.005283      0.007092      0.004817      0.008330      0.019174      0.032082      0.029484      0.030213      0.026686      0.033743      0.128623      0.267029      0.255072      0.253623      0.238768      0.416304      0.007364      0.017215      0.014873      0.017846      0.013476      0.028279      0.000432      0.001885      0.001396      0.002188      0.001100      0.003691      0.006419      0.012624      0.011106      0.013326      0.010268      0.016588
  1            5414          9859          1664            49           427          9999      0.306159      0.259058      0.557971      0.991667      0.195477      0.181428      0.282468      0.331031      0.027973      0.027630      0.024895      0.024308      0.135630      0.134428      0.124859      0.002759      0.330435      0.527899      0.494203      0.554710      0.489130      0.578986      0.029461      0.083077      0.201193      0.075768      0.198502      0.291258      0.001582      0.009238      0.059117      0.008135      0.059441      0.079867      0.019758      0.039221      0.101763      0.033739      0.101409      0.128006      0.054710      0.237319      0.300362      0.197101      0.253985      0.545290      0.007367      0.021575      0.109411      0.018678      0.100421      0.182261      0.000569      0.002664      0.052488      0.002439      0.048824      0.080342      0.006969      0.016471      0.076548      0.015010      0.074916      0.082876
  1            6952          9897          1737            73           523          9993      0.292754      0.269203      0.584783      0.987319      0.187284      0.184205      0.290646      0.312373      0.028182      0.027625      0.024741      0.025110      0.132456      0.134617      0.120681      0.003961      0.339855      0.548551      0.499638      0.542391      0.486594      0.589855      0.029328      0.095491      0.204991      0.085515      0.202424      0.309907      0.001475      0.013732      0.061259      0.010855      0.061166      0.084510      0.019382      0.043110      0.102570      0.039132      0.103925      0.131374      0.048913      0.232609      0.285870      0.213043      0.260870      0.564493      0.006783      0.024906      0.108681      0.022989      0.103649      0.199456      0.000404      0.003962      0.052746      0.003366      0.050915      0.088335      0.006451      0.019130      0.077612      0.018092      0.076610      0.086865
  1            7307          9981          2096            63           580         10000      0.296014      0.264855      0.572826      0.991304      0.192622      0.186164      0.284560      0.265005      0.028338      0.028127      0.026581      0.029784      0.135603      0.136857      0.121556      0.002304      0.344928      0.532609      0.492754      0.539130      0.473551      0.583696      0.031395      0.084516      0.214710      0.075794      0.209324      0.316068      0.001754      0.009422      0.065809      0.008666      0.064903      0.087898      0.020612      0.039502      0.108911      0.034931      0.110198      0.135130      0.059783      0.223913      0.285507      0.203261      0.256159      0.551449      0.007903      0.021198      0.116562      0.019708      0.111020      0.202239      0.000626      0.002660      0.057907      0.002674      0.055125      0.090056      0.007430      0.016452      0.083282      0.015716      0.082581      0.090714
  1            6654          9855          1598            46           482         10000      0.297464      0.271739      0.579710      0.998188      0.189492      0.187683      0.286870      0.323114      0.027925      0.028249      0.026041      0.021131      0.133125      0.136682      0.120569      0.000585      0.338768      0.535870      0.501449      0.537681      0.485507      0.588768      0.030647      0.084486      0.204759      0.081964      0.205777      0.307979      0.001489      0.010479      0.062220      0.009977      0.061785      0.085640      0.020287      0.039212      0.102083      0.037893      0.105871      0.130556      0.060870      0.228261      0.291667      0.204348      0.267029      0.561957      0.007093      0.021786      0.107883      0.021416      0.106299      0.196966      0.000412      0.003012      0.053820      0.002959      0.051979      0.087417      0.006666      0.016813      0.076417      0.017039      0.077914      0.086280
  1            6185          9810          1704            43           450          9999      0.280797      0.247826      0.550725      0.997464      0.195794      0.190099      0.285430      0.262608      0.028738      0.028108      0.025088      0.030783      0.140816      0.142987      0.128237      0.000666      0.347826      0.535145      0.481159      0.524275      0.460507      0.564493      0.028986      0.085387      0.208181      0.075757      0.204843      0.309373      0.001358      0.009287      0.060954      0.007854      0.061342      0.085441      0.018935      0.039693      0.108013      0.036040      0.110511      0.138321      0.052174      0.215580      0.275362      0.185870      0.241667      0.535145      0.006859      0.021152      0.112373      0.019965      0.107638      0.196569      0.000406      0.002347      0.053950      0.002314      0.052168      0.088797      0.006506      0.016608      0.081430      0.016262      0.081625      0.091376
  1            7283          9920          1790            74           581          9998      0.293478      0.288768      0.603623      0.988768      0.190664      0.191386      0.288968      0.305052      0.028505      0.028027      0.025265      0.025790      0.134709      0.136120      0.114540      0.003426      0.344565      0.528623      0.505435      0.523188      0.483696      0.617391      0.031865      0.090772      0.205369      0.078247      0.200086      0.313431      0.001624      0.010844      0.059538      0.008835      0.059016      0.085474      0.020908      0.042788      0.101568      0.037309      0.103305      0.125259      0.060145      0.226812      0.285507      0.227536      0.281522      0.586957      0.007394      0.023971      0.104538      0.022070      0.103729      0.202443      0.000510      0.003292      0.050493      0.002994      0.050126      0.088714      0.006952      0.018551      0.074692      0.017048      0.074527      0.083618
  1            7706          9903          3396            52           489         10000      0.298551      0.291304      0.520652      0.994203      0.181548      0.179853      0.248190      0.244134      0.027302      0.027310      0.026179      0.032415      0.127347      0.127461      0.118970      0.001415      0.375000      0.553623      0.511232      0.585145      0.503261      0.566304      0.029486      0.064504      0.200852      0.061641      0.200822      0.259556      0.001373      0.005291      0.062040      0.005515      0.062649      0.080313      0.018472      0.028793      0.098170      0.025572      0.099756      0.120280      0.072826      0.209058      0.289493      0.207246      0.283696      0.509783      0.006817      0.013626      0.104271      0.013036      0.103498      0.159570      0.000415      0.001279      0.052451      0.001365      0.051657      0.075425      0.006321      0.010788      0.074086      0.010339      0.074136      0.078224
  1            7372          9881          2337            92           486          9998      0.290942      0.274638      0.539130      0.952536      0.186556      0.185856      0.272087      0.318261      0.027812      0.027077      0.025499      0.025063      0.132279      0.134813      0.125397      0.015106      0.359058      0.541304      0.500000      0.533333      0.475000      0.561594      0.029133      0.076893      0.189657      0.069652      0.192605      0.261763      0.001367      0.007774      0.055074      0.006944      0.056893      0.073038      0.018704      0.035270      0.094828      0.032504      0.101118      0.119785      0.068116      0.215942      0.279348      0.199638      0.264493      0.519203      0.006846      0.017838      0.096628      0.017007      0.099658      0.160374      0.000381      0.002016      0.045202      0.001858      0.046951      0.068687      0.006382      0.013999      0.069635      0.013618      0.073299      0.077107
  1            8548          9937          2848            99           667         10000      0.302174      0.301449      0.554710      0.983696      0.184321      0.186938      0.273659      0.345268      0.027512      0.027303      0.027076      0.018087      0.128624      0.130586      0.121858      0.005629      0.351812      0.553986      0.510507      0.545290      0.497101      0.576812      0.032551      0.082825      0.201193      0.076980      0.197252      0.286590      0.001590      0.009102      0.061702      0.008184      0.059799      0.081278      0.021111      0.036941      0.098483      0.035003      0.099198      0.125539      0.072101      0.218478      0.293478      0.222464      0.294203      0.538768      0.007485      0.018790      0.105001      0.019254      0.103106      0.178370      0.000429      0.002236      0.052329      0.002337      0.050349      0.079919      0.006948      0.014685      0.074185      0.014985      0.072772      0.082270
  1            5656          9786           623            44           436         10000      0.272101      0.242029      0.682246      0.996739      0.189511      0.188916      0.319110      0.262932      0.027302      0.027891      0.024850      0.033995      0.137945      0.143193      0.101398      0.000857      0.331884      0.488043      0.469928      0.490580      0.459783      0.664493      0.029902      0.117547      0.210011      0.112275      0.206764      0.401976      0.001471      0.020488      0.067027      0.018113      0.062930      0.105449      0.020021      0.060179      0.111321      0.057195      0.111697      0.139235      0.036594      0.230072      0.263406      0.202536      0.235507      0.647464      0.007123      0.040748      0.116486      0.037737      0.107626      0.290149      0.000467      0.008737      0.059156      0.007784      0.053372      0.122971      0.006862      0.031388      0.085803      0.030094      0.082279      0.102288
  1            7229          9812          2417            44           565         10000      0.309783      0.297826      0.564493      0.994928      0.186742      0.183098      0.275075      0.295035      0.027766      0.027451      0.025117      0.030158      0.128892      0.128566      0.119797      0.001497      0.340942      0.538768      0.512681      0.548551      0.501449      0.581159      0.031731      0.084299      0.205564      0.077337      0.205449      0.289343      0.001658      0.009097      0.062632      0.007988      0.064163      0.082479      0.020947      0.038882      0.100175      0.034914      0.102427      0.126011      0.072101      0.225362      0.299638      0.223551      0.288768      0.545652      0.007632      0.019655      0.106693      0.018498      0.106185      0.179781      0.000451      0.002362      0.053606      0.002116      0.053855      0.083133      0.007084      0.015225      0.074724      0.014370      0.075522      0.081683
  1            8227          9857          1908            70           813          9999      0.339493      0.315580      0.639130      0.997464      0.182477      0.179433      0.285354      0.376739      0.026540      0.027333      0.026608      0.021209      0.120527      0.122808      0.102976      0.000955      0.315580      0.536594      0.535870      0.521377      0.519203      0.645652      0.035791      0.103315      0.216284      0.095294      0.210222      0.341649      0.002216      0.015624      0.070828      0.014185      0.069562      0.097735      0.024509      0.047877      0.100384      0.045610      0.101074      0.125024      0.068116      0.263043      0.331522      0.240580      0.305797      0.618116      0.008532      0.028240      0.117401      0.027057      0.109308      0.229818      0.000713      0.004966      0.061401      0.004726      0.057281      0.104377      0.007950      0.020822      0.078480      0.020557      0.075882      0.087764
  1            3305          9739           685            52           342         10000      0.322101      0.183333      0.636232      0.981884      0.210059      0.181067      0.313793      0.281983      0.028647      0.027964      0.024876      0.026740      0.142399      0.147872      0.114148      0.005108      0.287681      0.517391      0.477536      0.496377      0.433696      0.624638      0.032661      0.112640      0.218484      0.093341      0.203732      0.368046      0.001886      0.017592      0.065501      0.013933      0.063117      0.096399      0.023313      0.054361      0.114150      0.047009      0.115374      0.142151      0.035145      0.278986      0.310870      0.151087      0.175725      0.603261      0.008856      0.036976      0.126261      0.028346      0.104268      0.254384      0.000670      0.006966      0.060634      0.005202      0.051681      0.106920      0.008544      0.026674      0.087011      0.024063      0.085946      0.101016
  1            6602          9895          1661            53           541          9998      0.296739      0.284058      0.587319      0.996014      0.191611      0.188447      0.285543      0.365139      0.029241      0.028123      0.025277      0.031885      0.134753      0.134917      0.117838      0.001455      0.335507      0.525000      0.503986      0.532609      0.490217      0.598913      0.032336      0.099111      0.221278      0.084621      0.217446      0.320182      0.001712      0.014247      0.067161      0.010692      0.067595      0.089380      0.021522      0.047078      0.109757      0.039551      0.110850      0.132365      0.061594      0.226449      0.288768      0.216667      0.276812      0.566304      0.008184      0.027216      0.118645      0.022859      0.115875      0.205248      0.000533      0.004746      0.058565      0.003461      0.058106      0.094302      0.007680      0.021053      0.084384      0.017923      0.083799      0.089015
  1            6955          9849          1758            51           520          9999      0.282609      0.259058      0.573913      0.994203      0.196206      0.193295      0.283924      0.247402      0.028271      0.028752      0.025327      0.031150      0.140756      0.143220      0.120976      0.001434      0.351812      0.522464      0.476812      0.521377      0.473551      0.589855      0.029624      0.084808      0.209693      0.081383      0.213298      0.316545      0.001460      0.009526      0.062922      0.009324      0.062342      0.088009      0.019267      0.040499      0.109709      0.038952      0.112290      0.134646      0.057609      0.219203      0.273551      0.201449      0.250362      0.559058      0.006884      0.022267      0.113758      0.022912      0.110953      0.206578      0.000372      0.003071      0.056174      0.003367      0.053592      0.091360      0.006490      0.017410      0.082639      0.018296      0.083175      0.091089
  1            5754          9859          1461            61           407         10000      0.293841      0.231884      0.550725      0.980072      0.200402      0.185297      0.284388      0.336350      0.028249      0.028131      0.024994      0.026497      0.141515      0.142329      0.127769      0.006703      0.352899      0.515580      0.473551      0.518841      0.462681      0.567754      0.028359      0.086041      0.204845      0.078827      0.203079      0.299686      0.001169      0.009546      0.059973      0.008193      0.060598      0.082406      0.018402      0.041680      0.107841      0.037928      0.109118      0.134641      0.055797      0.227174      0.284058      0.171739      0.224638      0.531159      0.007206      0.023946      0.112471      0.021434      0.102580      0.189590      0.000379      0.003138      0.053260      0.002893      0.049842      0.083585      0.006806      0.018506      0.080522      0.017769      0.079537      0.088888
  1            7755          9943          5504            73           615         10000      0.320652      0.297464      0.498551      0.988406      0.189571      0.185376      0.251105      0.323169      0.028018      0.027348      0.026309      0.026557      0.128785      0.130233      0.125916      0.003747      0.356884      0.571014      0.521377      0.561594      0.503986      0.536957      0.032482      0.067737      0.205329      0.056640      0.200031      0.248816      0.001792      0.006022      0.060999      0.003986      0.060429      0.075340      0.020937      0.029058      0.098275      0.024831      0.099218      0.122154      0.078986      0.225000      0.311957      0.204348      0.289130      0.484420      0.007476      0.013260      0.105788      0.011140      0.100665      0.148736      0.000466      0.001260      0.051971      0.000744      0.050318      0.070176      0.006888      0.010281      0.072786      0.008867      0.071560      0.076685
  1            7814          9956          2682           303           609         10000      0.313768      0.308333      0.567391      0.836594      0.188486      0.191466      0.281151      0.320388      0.028914      0.028937      0.025708      0.024030      0.129345      0.132430      0.121628      0.052353      0.358696      0.564130      0.522826      0.561232      0.515580      0.589130      0.031510      0.081880      0.172429      0.074167      0.163676      0.219863      0.001616      0.009340      0.044277      0.007830      0.040600      0.053393      0.020265      0.035689      0.082279      0.032542      0.079288      0.095035      0.076087      0.241667      0.287681      0.234420      0.284058      0.525725      0.007774      0.018900      0.077446      0.018066      0.073295      0.124630      0.000520      0.002255      0.030566      0.002228      0.027836      0.046819      0.007186      0.014346      0.055167      0.013837      0.052475      0.059199
  1            7086          9973          1862            73           496          9999      0.296739      0.260870      0.580797      0.986594      0.183718      0.178541      0.279064      0.327463      0.027433      0.026361      0.025056      0.019940      0.129202      0.131965      0.116984      0.004390      0.362319      0.535870      0.497464      0.544203      0.480072      0.591304      0.027539      0.082831      0.188910      0.076966      0.186338      0.278334      0.001173      0.009007      0.057095      0.007728      0.056516      0.077865      0.017601      0.038444      0.094934      0.035081      0.096882      0.118191      0.051449      0.234783      0.286957      0.204348      0.252899      0.560507      0.005428      0.020717      0.096675      0.019166      0.092137      0.169558      0.000257      0.002625      0.047437      0.002392      0.045816      0.077639      0.005149      0.015861      0.068933      0.015256      0.068835      0.074519
  1            6462          9821          1485            63           485         10000      0.286594      0.267391      0.586594      0.986957      0.194111      0.190129      0.295932      0.333204      0.028555      0.028862      0.025192      0.031133      0.138480      0.139290      0.122340      0.004346      0.327899      0.531884      0.489493      0.532971      0.481522      0.596014      0.030829      0.094697      0.208996      0.084067      0.213904      0.324616      0.001659      0.012104      0.062840      0.010007      0.065751      0.088499      0.020743      0.044329      0.106694      0.039262      0.110904      0.137139      0.050362      0.225000      0.276449      0.217391      0.257971      0.562319      0.007380      0.025772      0.110876      0.023563      0.110779      0.213012      0.000452      0.003928      0.054281      0.003218      0.055161      0.092166      0.007008      0.019982      0.080224      0.018458      0.082201      0.093231
  1            7178          9888          2102            92           560         10000      0.280797      0.284420      0.575000      0.972101      0.185406      0.188846      0.284515      0.341260      0.028088      0.028281      0.025991      0.023173      0.133344      0.135135      0.120919      0.009521      0.326449      0.544203      0.493841      0.541304      0.484058      0.592029      0.030893      0.080337      0.198535      0.072685      0.194997      0.290093      0.001598      0.009277      0.059047      0.007959      0.056959      0.079220      0.020841      0.036617      0.100490      0.033340      0.100607      0.124761      0.058333      0.217391      0.269565      0.228261      0.272826      0.553986      0.007555      0.020126      0.099755      0.019699      0.098507      0.182116      0.000471      0.002419      0.048433      0.002417      0.046888      0.078752      0.007115      0.015751      0.072864      0.015210      0.071632      0.081226
  1            6966          9911          1819            85           564         10000      0.301812      0.271739      0.594928      0.986957      0.188755      0.182996      0.289474      0.321142      0.026798      0.026979      0.026473      0.027243      0.131786      0.133269      0.117258      0.004189      0.327174      0.527899      0.500000      0.523188      0.489130      0.609058      0.033374      0.094754      0.195524      0.084563      0.190883      0.303085      0.001930      0.013271      0.059064      0.010773      0.056593      0.082548      0.022515      0.044734      0.097762      0.040320      0.097516      0.123760      0.057609      0.234058      0.294203      0.210507      0.265217      0.577174      0.008208      0.025935      0.102652      0.022330      0.095584      0.191440      0.000641      0.004038      0.050590      0.003027      0.046273      0.083149      0.007736      0.019864      0.072452      0.017638      0.070234      0.081015
  1            6603          9931          1694            64           778         10000      0.331884      0.290942      0.641667      0.995652      0.195372      0.185284      0.303380      0.229030      0.028574      0.028291      0.026200      0.030903      0.130531      0.131377      0.108711      0.000996      0.279348      0.515942      0.511957      0.537681      0.507971      0.646377      0.038098      0.111607      0.211473      0.102890      0.209414      0.365388      0.002325      0.018569      0.064422      0.016011      0.063107      0.096521      0.027497      0.054024      0.103208      0.047568      0.103038      0.133578      0.053261      0.263406      0.323551      0.232609      0.284058      0.617029      0.010077      0.034684      0.116364      0.030362      0.107783      0.247084      0.000795      0.006537      0.057258      0.005430      0.052784      0.105739      0.009544      0.025548      0.078714      0.023299      0.077167      0.094626
  1            7014          9673          1445            63           463         10000      0.286232      0.252899      0.588768      0.988043      0.193358      0.187072      0.288649      0.291241      0.028377      0.028118      0.025540      0.026255      0.138013      0.139762      0.118702      0.003482      0.360507      0.531522      0.489855      0.535145      0.472464      0.599638      0.027932      0.086116      0.206892      0.080166      0.204015      0.325246      0.001236      0.010957      0.060826      0.009315      0.061098      0.090453      0.017913      0.040343      0.105545      0.037266      0.107625      0.134459      0.053623      0.225362      0.277174      0.198551      0.244565      0.568116      0.006305      0.023958      0.110339      0.022175      0.105243      0.212759      0.000343      0.003486      0.053303      0.002813      0.051324      0.094926      0.005969      0.018568      0.079756      0.017772      0.079504      0.091887
  1            6887          9993          1628            58           504         10000      0.301449      0.274638      0.587681      0.993841      0.193814      0.184824      0.288261      0.362074      0.028812      0.028271      0.026571      0.017159      0.135389      0.134065      0.118856      0.002230      0.344565      0.540942      0.500725      0.544928      0.495652      0.601087      0.030302      0.087151      0.209841      0.084384      0.207863      0.319255      0.001499      0.010403      0.062048      0.009702      0.062402      0.087197      0.019883      0.040007      0.104768      0.038401      0.104835      0.131519      0.059783      0.230797      0.293478      0.210507      0.269203      0.569203      0.007562      0.022529      0.111493      0.022304      0.106964      0.204805      0.000490      0.003067      0.053666      0.003049      0.051659      0.089746      0.007110      0.017330      0.078772      0.017608      0.078169      0.088230
  1            7951          9846          1220            67           473          9999      0.267391      0.287681      0.626087      0.986232      0.179560      0.185623      0.292929      0.319865      0.028109      0.028197      0.025397      0.022968      0.131548      0.132223      0.109530      0.004404      0.361232      0.538406      0.505797      0.540580      0.495652      0.628986      0.027558      0.092405      0.199379      0.088456      0.200284      0.318039      0.001194      0.012359      0.060498      0.010797      0.061407      0.088429      0.017633      0.042654      0.098534      0.040638      0.101013      0.122491      0.049638      0.213406      0.256884      0.234420      0.278261      0.601812      0.006121      0.023220      0.098502      0.024004      0.101370      0.206896      0.000322      0.003333      0.048938      0.003455      0.050469      0.093239      0.005820      0.018273      0.073199      0.018377      0.073163      0.082384
  1            5119          9855          1883            80           531          9999      0.336594      0.246377      0.554348      0.976087      0.207922      0.185444      0.281191      0.276760      0.027829      0.027422      0.025924      0.032439      0.137937      0.139755      0.125313      0.006618      0.315217      0.521377      0.480072      0.531159      0.463406      0.565942      0.035966      0.091237      0.216734      0.075019      0.212649      0.303586      0.002302      0.011512      0.066798      0.008236      0.066703      0.087540      0.024629      0.043668      0.112686      0.035172      0.114106      0.138483      0.068478      0.259058      0.322464      0.180072      0.233333      0.526449      0.009449      0.024068      0.126287      0.018172      0.112268      0.197016      0.000777      0.003168      0.062282      0.002079      0.056854      0.089708      0.008809      0.017851      0.085564      0.014920      0.086072      0.093368
  1            8512          9941          2131           104           623         10000      0.316667      0.284420      0.582609      0.976812      0.193343      0.186761      0.284149      0.302497      0.028668      0.028110      0.026536      0.025599      0.132118      0.133642      0.118601      0.007014      0.346014      0.523913      0.507971      0.533333      0.494565      0.594565      0.031977      0.092724      0.204922      0.088460      0.199937      0.299098      0.001782      0.012180      0.059846      0.011210      0.058662      0.083782      0.020959      0.044144      0.100828      0.041281      0.101055      0.127225      0.068116      0.239130      0.304348      0.214493      0.272826      0.559058      0.007642      0.024497      0.107563      0.023156      0.100149      0.190782      0.000506      0.003484      0.051483      0.003342      0.048170      0.084719      0.007124      0.018648      0.074826      0.018189      0.072826      0.084124
  1            5552          9618           995            43           303         10000      0.260145      0.219565      0.573188      0.983696      0.191062      0.182232      0.288701      0.300126      0.027428      0.027483      0.025654      0.030151      0.141358      0.142220      0.123221      0.004893      0.366304      0.519203      0.460507      0.535870      0.465942      0.586594      0.024927      0.083460      0.198086      0.081023      0.200995      0.310326      0.000980      0.010172      0.061050      0.008919      0.061313      0.086532      0.015805      0.040127      0.106866      0.037605      0.107343      0.134362      0.044203      0.210507      0.250000      0.173913      0.210145      0.551087      0.005770      0.022437      0.106903      0.020419      0.099242      0.200618      0.000277      0.002985      0.053144      0.002636      0.049903      0.088852      0.005515      0.017738      0.080177      0.016898      0.078387      0.090060
  1            5442          9790          1699            56           454         10000      0.314855      0.248188      0.560145      0.986957      0.197716      0.185483      0.272162      0.308154      0.028991      0.028097      0.025164      0.029856      0.135464      0.139448      0.119712      0.004019      0.326449      0.530797      0.496377      0.517754      0.467754      0.580435      0.030021      0.085587      0.215023      0.076019      0.202596      0.295080      0.001438      0.010326      0.064954      0.008919      0.061508      0.087940      0.020231      0.040158      0.108291      0.036660      0.107831      0.130648      0.063406      0.240942      0.303623      0.182971      0.237681      0.540942      0.007388      0.023456      0.119063      0.020625      0.104226      0.191332      0.000421      0.003372      0.057885      0.002941      0.050768      0.089426      0.006922      0.017813      0.082913      0.016851      0.079454      0.087833
  1            7016          9773          1570            54           501         10000      0.294203      0.278261      0.582246      0.992391      0.186265      0.186236      0.284949      0.378646      0.027442      0.027624      0.025351      0.017302      0.131466      0.134414      0.119038      0.002881      0.362681      0.535145      0.504710      0.544928      0.495652      0.597826      0.030919      0.091075      0.203315      0.087016      0.203028      0.303798      0.001511      0.011372      0.062229      0.009901      0.060478      0.085752      0.019739      0.042337      0.100700      0.039599      0.102397      0.127573      0.061957      0.222826      0.285870      0.210870      0.269203      0.562681      0.006920      0.022807      0.105935      0.022116      0.102198      0.191888      0.000400      0.003365      0.053127      0.003146      0.050328      0.088983      0.006499      0.017741      0.075652      0.017461      0.074686      0.083916
  1            7595          9901          1785            90           647          9999      0.316304      0.292029      0.607246      0.983333      0.186100      0.180586      0.283910      0.290695      0.028098      0.027768      0.025331      0.026641      0.127236      0.127850      0.111507      0.004845      0.325000      0.537681      0.520290      0.527899      0.506522      0.618841      0.031948      0.093549      0.201483      0.087269      0.196876      0.303066      0.001745      0.011836      0.059089      0.010162      0.059400      0.084182      0.021600      0.043249      0.096654      0.041200      0.097154      0.121556      0.064493      0.244928      0.305072      0.223913      0.281159      0.584783      0.007573      0.025529      0.102623      0.023913      0.098313      0.194736      0.000522      0.003927      0.049443      0.003319      0.047806      0.086324      0.007085      0.019276      0.071315      0.018559      0.070671      0.080858
  1            6825          9908          1694            62           590         10000      0.308696      0.270290      0.594928      0.992754      0.196322      0.187679      0.289583      0.278332      0.028707      0.027838      0.024968      0.021970      0.135718      0.136951      0.117302      0.002017      0.319565      0.525725      0.494203      0.510507      0.471377      0.598551      0.033187      0.100714      0.221547      0.090315      0.214483      0.343197      0.001739      0.014114      0.068606      0.012087      0.068437      0.097337      0.022594      0.047766      0.112058      0.044209      0.113381      0.141755      0.064855      0.240217      0.296739      0.206884      0.259420      0.567754      0.008423      0.028198      0.123017      0.025516      0.115879      0.230940      0.000525      0.004416      0.061604      0.003813      0.059040      0.104946      0.007880      0.021424      0.086513      0.020237      0.085818      0.099823
  1            6555          9908          1419            48           388          9990      0.264855      0.244565      0.544203      0.989493      0.194833      0.192305      0.284124      0.296734      0.027974      0.027945      0.025792      0.024288      0.143230      0.145274      0.129503      0.003118      0.369203      0.525362      0.471739      0.519565      0.453986      0.560870      0.026820      0.087978      0.209594      0.079208      0.201383      0.309013      0.001113      0.009808      0.061838      0.008675      0.058882      0.084898      0.016928      0.041758      0.110720      0.038054      0.109958      0.139280      0.054710      0.203623      0.257609      0.185507      0.237681      0.525000      0.006143      0.022785      0.113000      0.021425      0.105380      0.193180      0.000290      0.002782      0.054833      0.002772      0.050535      0.087503      0.005812      0.018146      0.083890      0.017458      0.080333      0.091761
  1            6409          9736          1691            33           465          9999      0.292754      0.260507      0.576449      0.998188      0.190553      0.187945      0.277927      0.375877      0.028065      0.027478      0.025020      0.029906      0.134768      0.138984      0.117716      0.000681      0.357246      0.542029      0.489855      0.532246      0.469928      0.588043      0.029605      0.082967      0.197860      0.073631      0.191817      0.296666      0.001249      0.009651      0.059804      0.007674      0.056724      0.084884      0.019039      0.037996      0.100937      0.034441      0.101677      0.125546      0.057609      0.226449      0.285507      0.196377      0.252899      0.557971      0.006210      0.019431      0.104107      0.017628      0.096656      0.184892      0.000300      0.002542      0.051348      0.002091      0.047014      0.086853      0.005852      0.015031      0.074383      0.014173      0.072212      0.081728
  1            7801          9925          2490           166           650         10000      0.321739      0.303623      0.588043      0.941304      0.186226      0.181471      0.276616      0.352503      0.028869      0.027686      0.025982      0.020699      0.126309      0.126372      0.113954      0.020690      0.349638      0.560145      0.532609      0.550000      0.514493      0.606522      0.033498      0.085517      0.192594      0.075200      0.185009      0.268426      0.001832      0.009708      0.054960      0.008182      0.054516      0.073176      0.021859      0.037615      0.090017      0.033840      0.089823      0.110288      0.070290      0.248551      0.309420      0.228986      0.291304      0.566304      0.008048      0.020649      0.095443      0.018285      0.090431      0.165136      0.000560      0.002797      0.043293      0.002386      0.041928      0.069986      0.007488      0.015546      0.065911      0.014105      0.064088      0.071739
