scenario      C1            C2            C3            C4            t2           CA2            t1           CA1         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  2             848          8942          1785           623          4638            50            99         10000      0.571014      0.271377      0.598188      0.926449      0.130805      0.081293      0.143239      0.260834      0.012770      0.007467      0.011457      0.027998      0.056113      0.059232      0.057555      0.019185      0.350725      0.607971      0.600000      0.674275      0.544928      0.599638      0.022531      0.063309      0.167293      0.039621      0.137290      0.142473      0.000926      0.004554      0.074776      0.002182      0.067265      0.060266      0.014637      0.024819      0.066917      0.012906      0.062477      0.064423      0.172826      0.403623      0.474638      0.185507      0.175000      0.501812      0.002224      0.004923      0.073305      0.002186      0.044815      0.076323      0.000067      0.000185      0.051813      0.000052      0.034095      0.054201      0.001840      0.002936      0.038512      0.001782      0.036972      0.038023
  2             782          4147           620           351          4008            68            69         10000      0.499275      0.272464      0.657971      0.954710      0.110788      0.080221      0.152988      0.245187      0.010668      0.007084      0.012111      0.025091      0.055474      0.058363      0.052326      0.011104      0.326087      0.615217      0.618841      0.646015      0.573913      0.663406      0.022293      0.063029      0.140561      0.046234      0.118955      0.147066      0.000734      0.005306      0.067782      0.003510      0.060996      0.063174      0.015080      0.024252      0.053576      0.016366      0.050685      0.054937      0.127536      0.377899      0.432971      0.196739      0.206159      0.591667      0.001867      0.004888      0.058482      0.002760      0.040114      0.080428      0.000050      0.000260      0.044223      0.000098      0.031751      0.058615      0.001628      0.003046      0.033161      0.002219      0.031844      0.032842
  2             736          4025           497           754          4478            33            89         10000      0.526449      0.280072      0.696014      0.915580      0.128886      0.083616      0.181283      0.218310      0.013144      0.007514      0.015577      0.027188      0.061034      0.060198      0.055107      0.018430      0.338768      0.611594      0.576087      0.643841      0.533696      0.658333      0.026776      0.078368      0.139452      0.056770      0.114754      0.156674      0.001201      0.008441      0.056560      0.005436      0.051496      0.054971      0.017715      0.030439      0.059116      0.020219      0.053510      0.058185      0.151449      0.417754      0.427174      0.218116      0.180797      0.596739      0.002786      0.008763      0.053767      0.004742      0.035208      0.078040      0.000095      0.000618      0.035380      0.000321      0.025170      0.048778      0.002364      0.005102      0.030799      0.003710      0.028843      0.031470
  2            1643          5897           486           441          4482            25           115          9998      0.438768      0.305072      0.730435      0.937319      0.105313      0.085813      0.206476      0.227770      0.010327      0.008175      0.018231      0.024625      0.059105      0.059634      0.055659      0.014277      0.375000      0.623551      0.582246      0.632246      0.563768      0.690580      0.021034      0.077878      0.132857      0.064641      0.121888      0.187984      0.000594      0.010710      0.060499      0.007740      0.057786      0.067343      0.013177      0.029317      0.055501      0.023772      0.053172      0.062389      0.130797      0.358333      0.356522      0.243841      0.222826      0.648188      0.001726      0.008384      0.049228      0.006527      0.040181      0.102006      0.000033      0.000867      0.036205      0.000660      0.030414      0.064641      0.001501      0.005380      0.031677      0.004938      0.031228      0.035887
  2            1007          6240           727           744          4389            74            90         10000      0.512681      0.282609      0.654348      0.904710      0.118308      0.084953      0.169453      0.251649      0.011845      0.008410      0.015397      0.028988      0.057654      0.060944      0.058572      0.023980      0.371015      0.627536      0.576087      0.658333      0.535870      0.628261      0.021763      0.068177      0.130700      0.049438      0.111645      0.133430      0.000757      0.005978      0.046620      0.003794      0.041412      0.037926      0.013744      0.025393      0.055406      0.016891      0.051818      0.054967      0.160507      0.397826      0.410507      0.211232      0.180435      0.552174      0.002056      0.006221      0.040447      0.003800      0.027679      0.056472      0.000050      0.000383      0.021711      0.000213      0.015675      0.028391      0.001726      0.003748      0.023843      0.002999      0.022684      0.025290
  2             618          3454           204           647          4431            60            65         10000      0.499638      0.255797      0.742754      0.925000      0.119883      0.084173      0.214836      0.242691      0.010850      0.007428      0.017928      0.026047      0.059985      0.062642      0.055266      0.018202      0.327536      0.614855      0.569928      0.607609      0.528986      0.692754      0.023505      0.091569      0.132398      0.068205      0.113391      0.186287      0.000870      0.013950      0.055070      0.009438      0.050027      0.059743      0.015823      0.035267      0.056941      0.026763      0.053409      0.061151      0.131522      0.414855      0.409058      0.207246      0.165217      0.652174      0.002176      0.012166      0.049349      0.007377      0.033663      0.095192      0.000062      0.001822      0.033538      0.000917      0.024046      0.056121      0.001890      0.007119      0.029162      0.005848      0.028101      0.033110
  2             401          2623           503           305          3982            67            82         10000      0.605072      0.259783      0.662681      0.952536      0.146590      0.085543      0.164753      0.264559      0.014727      0.007261      0.013324      0.027535      0.057893      0.063321      0.055574      0.012557      0.281159      0.583333      0.629348      0.590580      0.531159      0.651449      0.034193      0.088199      0.167972      0.052473      0.122321      0.163806      0.001981      0.008863      0.076466      0.004590      0.063402      0.069268      0.024654      0.036750      0.062259      0.021483      0.057349      0.062496      0.145290      0.440217      0.532246      0.175725      0.186957      0.589855      0.004137      0.009810      0.083245      0.003934      0.044550      0.092969      0.000294      0.000723      0.058477      0.000201      0.034984      0.065793      0.003537      0.005491      0.038938      0.003244      0.036221      0.038131
  2             794          9379           865           427          4382           128            91         10000      0.527174      0.238406      0.610507      0.950725      0.133214      0.084841      0.159430      0.246544      0.013899      0.008460      0.014401      0.029405      0.062987      0.064614      0.062097      0.012149      0.308333      0.600725      0.611594      0.651812      0.561232      0.627899      0.024943      0.069056      0.140737      0.043766      0.114714      0.140798      0.001136      0.005276      0.059410      0.002656      0.053374      0.052788      0.017271      0.027572      0.054663      0.015239      0.050333      0.057084      0.127536      0.383333      0.460870      0.167029      0.172464      0.544565      0.002914      0.006211      0.057198      0.003069      0.035329      0.068334      0.000122      0.000290      0.038673      0.000121      0.025812      0.044865      0.002543      0.003830      0.030837      0.002558      0.029236      0.031122
  2            7144          9085           734           527          4416            78            97         10000      0.339855      0.347464      0.706884      0.940580      0.078461      0.080946      0.167901      0.226621      0.007492      0.007732      0.014749      0.028391      0.051796      0.052820      0.049214      0.013466      0.534420      0.694565      0.618841      0.702536      0.610870      0.692391      0.012070      0.052810      0.133472      0.049202      0.129334      0.167141      0.000224      0.004648      0.066297      0.003777      0.063551      0.067023      0.005646      0.016130      0.050874      0.014636      0.050328      0.055169      0.122101      0.278623      0.260870      0.287681      0.268478      0.627899      0.000704      0.003382      0.041753      0.003212      0.041989      0.088389      0.000008      0.000206      0.031967      0.000200      0.032080      0.060551      0.000618      0.002440      0.030861      0.002289      0.030716      0.032890
  2            1218          6846           936           530          4586            36           107         10000      0.493478      0.294203      0.655435      0.936232      0.112859      0.083816      0.158716      0.240143      0.010682      0.007801      0.013577      0.025636      0.057166      0.059157      0.054688      0.015313      0.352899      0.617391      0.593116      0.659058      0.563768      0.646377      0.021326      0.063856      0.140912      0.046706      0.124790      0.154763      0.000739      0.005170      0.064895      0.003314      0.060281      0.061562      0.013846      0.024432      0.057335      0.015924      0.054437      0.058765      0.147826      0.376449      0.410507      0.214493      0.211232      0.572464      0.001967      0.005652      0.055710      0.003298      0.040535      0.079819      0.000080      0.000403      0.040620      0.000193      0.030811      0.054841      0.001676      0.003526      0.032841      0.002591      0.031973      0.034126
  2             859          5862           561           428          4660            25           137         10000      0.569928      0.263406      0.712681      0.949275      0.137514      0.084784      0.203223      0.235155      0.013836      0.007770      0.018006      0.024673      0.059141      0.062451      0.058390      0.011928      0.293478      0.615942      0.618841      0.610145      0.551449      0.679710      0.028975      0.091584      0.157345      0.060438      0.123556      0.191957      0.001409      0.010142      0.071855      0.006716      0.062896      0.072747      0.020513      0.035174      0.059973      0.023562      0.055421      0.065863      0.131159      0.441667      0.494565      0.199638      0.188406      0.637319      0.003163      0.010031      0.073123      0.005668      0.042877      0.108171      0.000130      0.000688      0.053057      0.000455      0.033894      0.071642      0.002748      0.005601      0.036959      0.004537      0.034799      0.039232
  2             750          5184           772           813          4384            36            96         10000      0.556884      0.302536      0.665217      0.898913      0.125951      0.082928      0.162863      0.234276      0.012464      0.008022      0.013541      0.027899      0.055811      0.057839      0.054524      0.023682      0.360145      0.610507      0.583333      0.641667      0.539855      0.632609      0.026107      0.076797      0.146398      0.049667      0.122601      0.143822      0.001134      0.006728      0.058485      0.003985      0.052545      0.048804      0.016752      0.029912      0.060999      0.017798      0.056414      0.057841      0.180072      0.417391      0.444565      0.222464      0.189855      0.552536      0.002567      0.006803      0.054481      0.003172      0.035614      0.068393      0.000077      0.000347      0.033188      0.000098      0.023171      0.040404      0.002106      0.003966      0.030261      0.002466      0.028852      0.030603
  2             724          5799           804           539          4661            50            91         10000      0.552899      0.262319      0.631522      0.934783      0.131681      0.085823      0.162723      0.226977      0.013066      0.008073      0.014113      0.027439      0.058875      0.063310      0.059960      0.014803      0.325362      0.604710      0.600725      0.646739      0.545290      0.635145      0.025274      0.074217      0.146700      0.051436      0.119692      0.146817      0.001090      0.006657      0.064099      0.004355      0.056268      0.056702      0.017078      0.029337      0.058574      0.018170      0.054425      0.060003      0.148913      0.405072      0.468841      0.184783      0.178261      0.547464      0.002656      0.007290      0.063145      0.003680      0.038091      0.074177      0.000161      0.000531      0.043976      0.000284      0.028612      0.050165      0.002260      0.004337      0.033540      0.003002      0.031301      0.033568
  2             892          3763           435           496          4521            48            83          9999      0.487681      0.287681      0.678986      0.939493      0.114872      0.085464      0.184423      0.223400      0.010668      0.007956      0.015671      0.027023      0.058851      0.060877      0.059202      0.013517      0.359420      0.583333      0.577899      0.589130      0.543478      0.661957      0.024783      0.078725      0.124928      0.058608      0.109757      0.158467      0.000956      0.009202      0.056018      0.006157      0.051961      0.056594      0.015929      0.032802      0.052732      0.024080      0.050107      0.058334      0.144928      0.365942      0.410145      0.206884      0.210145      0.601449      0.002228      0.007458      0.050040      0.004828      0.036424      0.079099      0.000052      0.000485      0.036075      0.000270      0.027379      0.051831      0.001905      0.004729      0.029516      0.003829      0.028769      0.031525
  2            1192          6590          1153          4392          4630            70           105         10000      0.584783      0.432246      0.685870      0.738043      0.113926      0.086394      0.154873      0.164262      0.010831      0.008118      0.011964      0.018558      0.047304      0.049050      0.048650      0.043030      0.490942      0.669928      0.471014      0.718478      0.449275      0.562681      0.023148      0.062725      0.107637      0.045077      0.093606      0.085159      0.000794      0.004833      0.020506      0.002919      0.017818      0.012570      0.011817      0.020704      0.056939      0.012690      0.051551      0.042395      0.315942      0.475725      0.324638      0.364855      0.172464      0.425725      0.002043      0.005147      0.015275      0.002915      0.011591      0.019447      0.000046      0.000255      0.003323      0.000101      0.002604      0.004300      0.001398      0.002698      0.010316      0.001851      0.009592      0.011168
  2             437          3165           450           324          3831            62            67         10000      0.568116      0.232246      0.661232      0.951812      0.134365      0.082510      0.172867      0.252850      0.012319      0.007223      0.014754      0.027646      0.058030      0.063348      0.058562      0.012184      0.283696      0.592754      0.622464      0.609783      0.540942      0.655797      0.028365      0.079370      0.144549      0.052617      0.111415      0.158137      0.001245      0.007715      0.065011      0.004603      0.055265      0.060541      0.020369      0.032323      0.054573      0.020532      0.051146      0.059244      0.125362      0.424275      0.500725      0.164130      0.165217      0.593841      0.002787      0.008197      0.063900      0.004171      0.036776      0.083332      0.000098      0.000554      0.045273      0.000260      0.027849      0.055350      0.002438      0.004719      0.031904      0.003487      0.030700      0.033846
  2             736          4414           899           323          4526            47            74         10000      0.473188      0.262319      0.596739      0.963043      0.118747      0.085857      0.152439      0.251738      0.011156      0.008205      0.012503      0.031338      0.062557      0.063335      0.061473      0.009303      0.348188      0.588043      0.586232      0.636232      0.555435      0.615942      0.024845      0.060926      0.144737      0.042674      0.128604      0.151383      0.000944      0.004084      0.072879      0.002762      0.068834      0.067786      0.016221      0.025099      0.059888      0.015523      0.057173      0.064009      0.128623      0.338043      0.407246      0.180072      0.196377      0.530797      0.002279      0.005012      0.065890      0.002824      0.047588      0.084231      0.000063      0.000218      0.050485      0.000100      0.037946      0.062338      0.001986      0.003320      0.039056      0.002315      0.038242      0.039521
  2            1053          7304           851           702          4762            74            91         10000      0.502536      0.288043      0.642754      0.915942      0.118826      0.085443      0.164633      0.237275      0.012425      0.008743      0.014175      0.027298      0.059112      0.060831      0.058814      0.019945      0.394565      0.623551      0.583333      0.668841      0.555797      0.628623      0.020618      0.065559      0.134876      0.047486      0.117823      0.137586      0.000707      0.004905      0.051722      0.003533      0.047617      0.044528      0.012513      0.024680      0.056198      0.015725      0.052337      0.055583      0.154710      0.381884      0.407246      0.215942      0.193116      0.547826      0.001832      0.005700      0.045907      0.003177      0.032019      0.061013      0.000046      0.000263      0.028586      0.000122      0.021064      0.036088      0.001549      0.003526      0.027211      0.002491      0.025836      0.027589
  2             623          4784           711          1225          4709            29            87         10000      0.583696      0.319203      0.649275      0.856159      0.131898      0.086399      0.171323      0.231670      0.012915      0.008053      0.014658      0.026058      0.054910      0.058820      0.060087      0.033324      0.359783      0.613043      0.555072      0.659058      0.495290      0.576449      0.028497      0.082610      0.158932      0.048562      0.130102      0.145317      0.001421      0.008793      0.057092      0.003913      0.050202      0.044115      0.018286      0.031966      0.070713      0.016557      0.065664      0.065972      0.213406      0.444203      0.429710      0.248913      0.165217      0.495290      0.003163      0.008038      0.054812      0.003614      0.035740      0.063989      0.000125      0.000492      0.031940      0.000173      0.022292      0.035569      0.002488      0.004467      0.031259      0.002715      0.029835      0.032296
  2             953          5196           715           509          4355            69            95         10000      0.513043      0.283696      0.665942      0.936594      0.116346      0.083604      0.170485      0.222562      0.011192      0.007828      0.014436      0.025858      0.056656      0.059886      0.056952      0.014112      0.349638      0.607971      0.598188      0.644203      0.563043      0.650000      0.023891      0.071262      0.129504      0.052320      0.112705      0.147515      0.000952      0.006676      0.056220      0.004409      0.051470      0.053715      0.015581      0.027937      0.052036      0.018615      0.049247      0.055372      0.143841      0.391304      0.432609      0.208333      0.203261      0.585507      0.002197      0.006219      0.049824      0.003675      0.034247      0.071443      0.000053      0.000323      0.035740      0.000173      0.025698      0.047888      0.001883      0.003785      0.028270      0.002911      0.027286      0.029613
  2             732          3455           490           213          4385            43            73         10000      0.492029      0.275362      0.668841      0.968116      0.116526      0.085738      0.168951      0.293364      0.011260      0.008234      0.014576      0.025738      0.059192      0.062129      0.055950      0.009354      0.327174      0.604348      0.605072      0.613768      0.565217      0.663043      0.024595      0.069661      0.156015      0.052864      0.136591      0.181020      0.000933      0.006968      0.080754      0.004883      0.074623      0.080366      0.016584      0.027561      0.061615      0.020418      0.059387      0.066440      0.122464      0.381159      0.428986      0.194565      0.212319      0.605797      0.002249      0.006330      0.072846      0.004112      0.051710      0.108631      0.000060      0.000321      0.056199      0.000212      0.041589      0.078136      0.001974      0.003919      0.041596      0.003312      0.040731      0.042823
  2             233          2928           488           216          4049            57            63         10000      0.659783      0.214855      0.623188      0.968841      0.176250      0.082306      0.168904      0.235756      0.017935      0.006921      0.013955      0.028213      0.059963      0.064622      0.063645      0.007346      0.243116      0.565217      0.667754      0.593478      0.528261      0.623913      0.038367      0.102429      0.192120      0.053394      0.120157      0.164442      0.002681      0.009787      0.087491      0.004852      0.068008      0.072466      0.029067      0.044534      0.063831      0.021706      0.056683      0.067505      0.135870      0.454710      0.596377      0.134058      0.151449      0.559783      0.005666      0.012355      0.107227      0.003808      0.046217      0.094543      0.000421      0.000873      0.076046      0.000178      0.038651      0.070356      0.004896      0.006750      0.043279      0.003299      0.039218      0.041620
  2             424          1890           474           155          3899            35            61         10000      0.531884      0.256159      0.624275      0.980797      0.135533      0.088616      0.167791      0.307679      0.012931      0.007690      0.013522      0.028815      0.063445      0.065916      0.063043      0.005908      0.293478      0.560145      0.619203      0.567029      0.546014      0.638406      0.032079      0.080611      0.147235      0.050157      0.114842      0.156739      0.001429      0.007344      0.071664      0.003831      0.062343      0.066812      0.022722      0.035457      0.056067      0.021716      0.052137      0.062128      0.127536      0.371015      0.484058      0.155435      0.207971      0.576087      0.003216      0.007794      0.070813      0.003634      0.043878      0.086777      0.000117      0.000461      0.054217      0.000157      0.036252      0.064565      0.002806      0.004903      0.036535      0.003069      0.034753      0.036786
  2            1010          8155          1067           954          4854           137           109         10000      0.549275      0.296739      0.656159      0.897826      0.126732      0.085223      0.162310      0.255394      0.012732      0.008682      0.013575      0.029030      0.057121      0.059934      0.055809      0.026095      0.347464      0.628986      0.584783      0.671014      0.542029      0.625000      0.023916      0.067419      0.156929      0.042687      0.132556      0.148862      0.000997      0.004945      0.060772      0.002823      0.054699      0.050129      0.015658      0.025013      0.065159      0.014044      0.060707      0.061055      0.170652      0.419565      0.436957      0.225725      0.184420      0.543841      0.002354      0.005536      0.057172      0.002729      0.037662      0.071176      0.000072      0.000225      0.034365      0.000097      0.023993      0.041631      0.001953      0.003215      0.032190      0.002115      0.030717      0.032468
  2            1703          8562          1091           829          4628           120           113         10000      0.468478      0.301087      0.659420      0.913406      0.108802      0.082019      0.158063      0.215534      0.010874      0.007936      0.013373      0.026220      0.057831      0.057324      0.053833      0.018664      0.392029      0.619203      0.574275      0.676087      0.567754      0.647826      0.018528      0.054927      0.111351      0.043783      0.101624      0.116714      0.000587      0.004051      0.039890      0.002903      0.037742      0.035152      0.011291      0.020916      0.047405      0.014182      0.043926      0.046263      0.151449      0.360507      0.375362      0.229348      0.207971      0.566304      0.001660      0.004630      0.032437      0.003049      0.024680      0.048584      0.000042      0.000214      0.018849      0.000157      0.015108      0.027172      0.001409      0.002966      0.020261      0.002351      0.019547      0.021071
  2             423          4942           702           288          4278            34            79         10000      0.603261      0.209420      0.608333      0.964855      0.151146      0.082495      0.159462      0.240040      0.014736      0.007758      0.012518      0.027981      0.059965      0.065219      0.062456      0.008436      0.263406      0.582609      0.646739      0.624275      0.553986      0.627536      0.029432      0.085351      0.155057      0.047162      0.112842      0.140247      0.001561      0.007362      0.069509      0.003464      0.057900      0.057677      0.021722      0.035625      0.054775      0.017720      0.050329      0.058385      0.127536      0.423913      0.545652      0.130797      0.151812      0.550725      0.003540      0.007650      0.074012      0.002787      0.037347      0.073709      0.000145      0.000271      0.053536      0.000075      0.029761      0.053884      0.003090      0.004407      0.033627      0.002424      0.031678      0.033116
  2             417          4127           307           392          4092            49            67         10000      0.578986      0.243841      0.696377      0.948551      0.138083      0.080724      0.189302      0.223277      0.013900      0.007170      0.016631      0.026184      0.058135      0.061041      0.057477      0.011487      0.271014      0.603985      0.623913      0.605797      0.544565      0.672101      0.029073      0.092275      0.154090      0.062425      0.116336      0.179055      0.001421      0.010510      0.070135      0.007345      0.060390      0.069734      0.021215      0.036542      0.057951      0.024608      0.052983      0.062734      0.128623      0.446377      0.503986      0.180797      0.168841      0.621377      0.003373      0.011027      0.071473      0.005458      0.040138      0.097995      0.000154      0.000983      0.051664      0.000458      0.031885      0.066424      0.002941      0.006105      0.035452      0.004473      0.033361      0.037103
  2             756          3315           798           833          4501            35           113         10000      0.583333      0.309420      0.650725      0.900000      0.135888      0.087509      0.169733      0.223795      0.013000      0.008087      0.014780      0.025689      0.056620      0.060432      0.059284      0.022380      0.330797      0.596377      0.580072      0.626087      0.515942      0.617391      0.030288      0.080640      0.155957      0.055191      0.126041      0.155440      0.001488      0.007934      0.064045      0.004931      0.056386      0.056016      0.020302      0.032548      0.065491      0.020637      0.061011      0.064654      0.191304      0.433333      0.465580      0.222826      0.191667      0.532609      0.003250      0.007846      0.064436      0.004283      0.040857      0.075816      0.000124      0.000466      0.043272      0.000258      0.029220      0.048733      0.002629      0.004446      0.034436      0.003330      0.033026      0.035436
  2            1027          7321           623           850          4602            78           108         10000      0.539493      0.285507      0.698913      0.905072      0.123175      0.083465      0.181532      0.227014      0.012833      0.008348      0.015933      0.026076      0.056723      0.059635      0.054657      0.021550      0.361957      0.633333      0.584783      0.661232      0.546739      0.653986      0.023097      0.076463      0.142025      0.053638      0.120995      0.157191      0.000957      0.008143      0.055192      0.005342      0.050214      0.051797      0.014770      0.028036      0.058971      0.018171      0.054842      0.058263      0.160870      0.432246      0.432246      0.226087      0.178261      0.591667      0.002246      0.008061      0.051353      0.004407      0.033687      0.074606      0.000079      0.000627      0.032764      0.000341      0.022821      0.044714      0.001885      0.004577      0.029156      0.003411      0.027682      0.030464
  2             610          4474           590           365          4081            47           112          9999      0.598188      0.246014      0.669203      0.950725      0.145333      0.083327      0.177379      0.231018      0.014774      0.007276      0.014279      0.027384      0.058396      0.062827      0.058677      0.011383      0.276812      0.589493      0.636232      0.600362      0.535145      0.652899      0.031423      0.093850      0.163657      0.054826      0.116220      0.167772      0.001643      0.009962      0.073927      0.004976      0.060499      0.066611      0.022793      0.038526      0.059533      0.021911      0.054026      0.061881      0.136232      0.442029      0.525725      0.172464      0.173551      0.596739      0.003865      0.010159      0.078103      0.003877      0.041463      0.090057      0.000234      0.000867      0.055399      0.000164      0.032682      0.063046      0.003338      0.005668      0.037042      0.003209      0.034267      0.036317
  2             454          3934           338          1663          4393            25            63         10000      0.585870      0.297464      0.706522      0.834058      0.131583      0.082131      0.185076      0.212567      0.012825      0.007030      0.015771      0.026027      0.054493      0.057700      0.054316      0.035274      0.356522      0.627899      0.539130      0.649275      0.476087      0.612681      0.028148      0.086675      0.133074      0.054380      0.104793      0.126505      0.001276      0.010048      0.038043      0.005271      0.032298      0.027555      0.018133      0.032252      0.061330      0.019072      0.054902      0.053535      0.204348      0.474275      0.417754      0.253623      0.129348      0.538406      0.003119      0.009426      0.034325      0.004530      0.020722      0.044911      0.000110      0.000499      0.014250      0.000211      0.009452      0.017385      0.002482      0.004955      0.019985      0.003385      0.018042      0.020731
  2             960          7552           792           548          4546            89           117         10000      0.546377      0.264855      0.656522      0.932246      0.131617      0.084812      0.170789      0.241765      0.013081      0.008168      0.015322      0.027243      0.059705      0.062349      0.058662      0.016380      0.334420      0.602536      0.590217      0.632246      0.539493      0.640942      0.023886      0.074206      0.149927      0.051364      0.124811      0.158807      0.000974      0.007451      0.064781      0.004440      0.058632      0.060671      0.015933      0.029494      0.061437      0.018889      0.057476      0.062602      0.153261      0.415217      0.457609      0.194565      0.176087      0.567754      0.002561      0.007277      0.064194      0.004066      0.040744      0.082398      0.000086      0.000379      0.044766      0.000232      0.030301      0.054601      0.002170      0.004256      0.034819      0.003280      0.033569      0.035616
  2             410          4964           478           380          4294            91            86         10000      0.635870      0.227536      0.681159      0.952899      0.153430      0.080040      0.181153      0.222778      0.015629      0.006909      0.015745      0.025863      0.055869      0.061828      0.057759      0.010493      0.257971      0.605797      0.647826      0.618841      0.534783      0.659783      0.032182      0.102242      0.191335      0.055833      0.133218      0.192286      0.001957      0.012156      0.091643      0.006248      0.074727      0.083944      0.023927      0.040304      0.067383      0.021281      0.061975      0.071201      0.137681      0.478623      0.556522      0.159058      0.148551      0.601812      0.004172      0.012549      0.102881      0.004376      0.050378      0.115536      0.000274      0.001096      0.076028      0.000359      0.041767      0.082942      0.003598      0.006543      0.045625      0.003680      0.042894      0.046005
  2             365          1299           424           298          3583            49            43         10000      0.515580      0.289130      0.597464      0.950000      0.121876      0.086783      0.150787      0.247701      0.010412      0.007218      0.012428      0.026883      0.059039      0.061691      0.060697      0.012385      0.341304      0.555797      0.581159      0.592029      0.539130      0.614493      0.028531      0.068354      0.144285      0.050621      0.124676      0.146161      0.001070      0.005269      0.071526      0.003493      0.065535      0.063796      0.018835      0.030363      0.060432      0.020652      0.057460      0.063919      0.156522      0.351449      0.440580      0.185145      0.214493      0.522464      0.002383      0.005620      0.067563      0.003502      0.046834      0.081216      0.000046      0.000237      0.051187      0.000146      0.037085      0.058828      0.002010      0.003647      0.037796      0.002854      0.036788      0.038784
  2             334          4717           213           193          3030            67            49         10000      0.592391      0.194565      0.727536      0.967391      0.131433      0.071348      0.197469      0.226160      0.012581      0.005799      0.016474      0.028450      0.053573      0.057466      0.053803      0.007375      0.259783      0.633696      0.656884      0.632971      0.584420      0.713043      0.024824      0.095160      0.150690      0.060536      0.112882      0.187025      0.001021      0.012143      0.074078      0.007015      0.063653      0.073835      0.018429      0.034858      0.051704      0.022218      0.046912      0.058208      0.098913      0.478261      0.535507      0.146014      0.137681      0.670652      0.002406      0.009591      0.072757      0.004308      0.037050      0.105454      0.000080      0.000514      0.054979      0.000218      0.030692      0.073480      0.002169      0.005004      0.033795      0.003679      0.031949      0.034731
  2             371          3952           626           168          4399            63            72         10000      0.596377      0.226812      0.609783      0.974638      0.154683      0.087990      0.162731      0.229772      0.015916      0.008070      0.012940      0.027820      0.062434      0.068033      0.063500      0.005828      0.268116      0.561232      0.641304      0.609058      0.537681      0.623913      0.031851      0.084544      0.169944      0.047317      0.121794      0.156091      0.001784      0.007442      0.081460      0.003426      0.067012      0.070545      0.023346      0.037095      0.060958      0.018498      0.056308      0.065208      0.130797      0.411957      0.540217      0.142391      0.170652      0.553261      0.004136      0.009584      0.090642      0.003447      0.046791      0.090867      0.000231      0.000682      0.066779      0.000174      0.038699      0.068342      0.003595      0.005636      0.041676      0.002956      0.038806      0.040594
  2            1159          5970           893          1275          4170            95            94         10000      0.517754      0.328261      0.660507      0.880435      0.108886      0.080764      0.153928      0.227814      0.010716      0.007749      0.013046      0.025182      0.052510      0.054252      0.052257      0.027239      0.391667      0.650000      0.581159      0.684783      0.552174      0.622826      0.020171      0.064095      0.128321      0.045780      0.111992      0.116595      0.000627      0.004887      0.042136      0.003059      0.038594      0.032802      0.012300      0.022433      0.053746      0.014431      0.050153      0.049004      0.186232      0.400000      0.393841      0.251449      0.204348      0.536594      0.001693      0.004717      0.033716      0.002837      0.025327      0.046267      0.000046      0.000200      0.018351      0.000124      0.014360      0.024127      0.001378      0.002830      0.020437      0.002124      0.020151      0.021441
  2            1017          9877           716           413          4329            64           128         10000      0.568841      0.240580      0.710870      0.946739      0.125103      0.076800      0.182836      0.237393      0.012458      0.007341      0.016023      0.029659      0.053939      0.058323      0.052864      0.012644      0.305797      0.624638      0.629710      0.639493      0.588043      0.697101      0.023347      0.080115      0.134736      0.054360      0.112638      0.166124      0.001013      0.009090      0.058800      0.005099      0.052988      0.059195      0.016241      0.030072      0.049891      0.019597      0.046402      0.053569      0.127899      0.450000      0.498188      0.177174      0.169928      0.640217      0.002333      0.008940      0.055150      0.004495      0.031583      0.081416      0.000070      0.000735      0.038680      0.000307      0.023846      0.052938      0.002035      0.004917      0.027675      0.003698      0.026216      0.029292
  2             513          2107           371           363          3295            50            59         10000      0.527174      0.294565      0.684783      0.943116      0.113988      0.077452      0.164491      0.238256      0.009932      0.006074      0.012724      0.028988      0.053897      0.054637      0.051850      0.013553      0.309058      0.613043      0.615580      0.610870      0.569928      0.675362      0.025734      0.077778      0.123258      0.051916      0.101068      0.140700      0.000971      0.008031      0.053313      0.005056      0.047964      0.050415      0.017818      0.030097      0.047383      0.020202      0.043467      0.049347      0.133696      0.403623      0.455435      0.213768      0.222826      0.613043      0.002109      0.006144      0.045637      0.003536      0.030488      0.066602      0.000051      0.000256      0.032057      0.000204      0.022799      0.044363      0.001827      0.003664      0.024853      0.002780      0.023694      0.025772
