scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   3           4700           9659           5823           6834           1421           2333           1616            735
   3           3218           8638           5222           6061            957           6231           1602            858
   3           3074           9202           3982           6554            863           6544           1719            681
   3           4159           9790           5423           6719           1478           8257           1933           1005
   3           7105           9991           5676           7953           1533           7435           2579            709
   3           3187           9211           5456           6927           1007           4315           1290            751
   3           1066           9403           4632           4561            741           4016           1091            517
   3           2543           9460           5648           6530           1362           7160           3387            132
   3           2988           9497           6424           6854           1245           5926           2898            282
   3           3048           9280           7907           6091           1115           7357           1810            748
   3           3671           9292           5488           6885           1432           9038           1956            600
   3           2039           9358           4651           6105           1305           5553           1730            405
   3           5388           9356           6103           7170           1614           3197           2370            437
   3           2642           9367           4974           5034            827           5015           1072            495
   3           3650           9608           9780           6782           1274           4277           1782            848
   3           6856           9601           4820           7283           1550           1013           1647           1051
   3           3780           9077           6484           6592           1184           7060           1835            467
   3           3176           9515           4627           6964           1115           5328           2122            770
   3           4089           9982           5892           7682           1578           9699           2459           1088
   3           3551           9356           6254           7845           1146           9464           2195            808
   3           2193           8456           3133           3480            857           4502            898         33.629
   3           1605           9226           5223           6511           1062           2728           1637            678
   3           3387           9627           9986           6704           1471           3166           2143            427
   3           3594           9683           8673           6900           1515           9311           3013            911
   3           1243           9059           3552           2567            883           3155           1597            451
   3           9659           9335           4624           7003           1193           6418           1909            724
   3           2498           9797           5082           5656            827           3036           1199            714
   3           3392           9609           5434           5448            855           6662           1986            752
   3           3385           9628           5727           6850           1202           7465           1854            975
   3           3613           9569           5633           7055           1388           3895           1703         15.643
   3           1707           8800           5168           6564           1012           5275           2092            383
   3           2078           9490           5665           5290           1122           5207           1257            772
   3           1971           9623           6412           5553           1260           5907           1735           1180
   3           1937           9500           6664           7353           1328           7040           2072            546
   3           3911           9693           6223           5507           1439           3692           1837            560
   3           3002           9463           5534           7583           1060           4013           1867            752
   3           3406           8901           6171           7425           1223           6196           2705           1175
   3           2669           9356           4970           5777           1356           7785           1178            534
   3            510           8138           3877           3082            659           3068           1124            386
   3           2034           9277           4357           5389            869           7238           1191            611
   3           7253           9629           6019           7201           1175           6507           1663           1084
   3           3695           9482           8300           7192           1276           5648           2858            472
   3           3490           9724           7138           8125           1336           6550           2935            509
   3           3582           9258           5577           6225           1162           5456           1509            190
   3           1671           9804           6390           5579           1147           3194           1371            891
   3           1997           9033           5744           4258            938           3974            647            482
   3           3160           9364           5920           6973           1228           3707           1589            421
   3           3386           8982           4549           7268           1272           8228           1806            711
   3           2889           8513           5253           5180            845           7984           1750            512
   3           3843           9471           6624           7731           1462           7675           2334            491
   3           3451           9742           5330           6315           1361           6862           1910            657
   3           2817           9234           4114           5171            575           9372           1787           1069
   3           2497           9485           4705           5530           1208            568           1335            485
   3           4236           9525           5279           4092           1368           3971           2034            450
   3           1892           9534           6076           6076           1126           4950           1999            910
   3           2183           9453           5774           8362           1266           9799           1918            234
   3           3785           9739           6500           7518           1452           3697           4339            408
   3           3394           9819           5038           5602           1299           4411           1899            313
   3           2735           9246           5136           7145           1079           4723           1424            798
   3           2277           9526           4870           6634           1203           6035           1816            451
   3           3473           9465           5353           6799           1169           4488           2003            504
   3           2022           9209           4218           6829            875           4375           1331            671
   3           2132           6787           2550           5409            852           2985           1346            262
   3           1637           9391           5017           4674            942           7391            967            852
   3           3116           9123           6151           6049           1091           9572           1697            867
   3           2932           9550           7107           7429           1069           9817           1954            536
   3           2230           7026           2750           4414            695           6915           1233            510
   3           2591           8182           2902           2430            833           3737           1123            449
   3           1749           9576           5728           6476            917           7267           1333            524
   3           4093           9692           6773           8199           1515           7655           2405            825
   3           2583           8060           4906           5959            724           5483            888            461
   3           6122           9741           6086           6487           1996            270           1740           1351
   3           3299           9403           5776           8833           1285           4761           1903            669
   3           4202           9826           6147           8785           1605           5265           2223            564
   3           3575           9464           5882           7568           1198           5399           1819            351
   3           3323           9676           6384           8265            986           7902           2815            666
   3           2460           8408           5272           4577           1105           7259           2076            217
   3           1040           8690           5580           6288            785           4445            759            929
   3           1724           9528           4927           4422            752           5434           1362            492
   3           3832           9768           6526           9066           1660           4692           2640            750
   3           3684           9597           6413           6697           1359           5576           2707            751
   3           3517           9663           6221           7188           1273           3085           2030            515
   3           3120           8844           5789           6260           1260           1790           1955            311
   3           4057           9875           7183           9047           1741           4439           3955            527
   3           4004           9767           6819           5812           1429           5218           2316            618
   3           2487           9479           5536           6866           1106           6461           1605            609
   3           2489           9339           5521           4497            542           8477            868            763
   3           3120           9557           4595           6895            928           6890           1688            728
   3           4048           9942           6596           9152           1371           8964           2617           1143
   3           3683           9849           7018           9242           1650           6055           2683            555
   3           1487           8311           3272           3317            545           5640            897            213
   3           2267           9451           3548           6177            839           6171            639            620
   3           2392           9206           5496           5780            865           7750           1905            355
   3           3851           9916           6211           8548           1617           4692           2290           1506
   3           1495           7921           2803           5948            631           3863            346            243
   3           3336           9609           6137           3156           1337           5556           1639            751
   3           1709           8263           2996           5475            674           5299            853            460
   3           1859           9366           3098           5336           1081           5732           1113            517
   3           2974           9535           6120           5951           1019           5511           1243            822
   3           1877           8045           4060           4910            461           7665            670         21.464
   3           9349           8960           5223           6260           1168           4514           1301           1168
   3           3408           9384           4747           6827           1144           4893           2595            702
   3           4514           9575           6427           7495           1458           7366           2195            790
   3           4789           9835           5180           8209           2149           1657           3127           1679
   3           2346           8970           3455           5057           1025           3247           1358            306
   3           1514           9067           3137           5133           1061           5103           1679            259
   3           2703           9466           4632           8330           1272           5760           1922            556
   3           2488           9382           6430           7443           1310           5501           2282            378
   3           3845           9890           7668           8459           1536           6702           2432            772
   3           3634           9391           6259           6772           1221           4859           1994            361
   3           4427           9650           5735           7151           1232           4337           1948            522
   3           3300           9527           6355           7116           1518           8205           2094            375
   3           2379           9025           5020           5342           1178           4959           1666            531
   3           2236           8442           4647           5898            979           6431           1271            603
   3           2672           9438           6030           6602           1215           5062           1772            427
   3           3903           9926           5541           7931           1286           8143           2300            732
   3           3590           9497           6654           7321           1277           7431           2201            751
   3            701           8564           3115           2779            511           4056            483            398
   3           1704           8721           5150           2365            728           4712            887            428
   3           1460           7988           1912           3107            688           1197            432            444
   3           3039           8216           4118           6907           1216           1328           1857            502
   3           3107           9638           5962           5185            894           9742           2133           1547
   3           2412           9181           4772           6552           1396           2808           1371            987
   3           1706           8308           5002           6417           1016           5012           1701            484
   3           3132           9663           5838           6868           1288           4747           2399            312
   3           3862           9879           7196           6380           1775           6240           2249            953
   3           2558           9470           4697           3848           1221           1859            921            991
   3           6363           9714           5385           6250           1075           4826           2026            787
   3           2259           9380           5357           5555           1305           4691           1337            493
   3            921           8242           3062            797            474           1654            817            157
   3           3595           8221           4117           6746           1142           9139           1915            312
   3           4572           9988           5944           7901           1480           6370           2263            799
   3           2410           8911           4873           5200            860           5472           1148            695
   3           2816           6827           4086           4381            817           4181           1241            227
   3           1568           9092           2254           3483            254           2252           1731            506
   3           1865           9218           4579           4573            945           2509            690           1080
   3           3468           9567           5110           6423           1123           6339           3091            620
   3           2543           9667           5993           7648           1271           9799           2610            837
   3           2950           9472           5958           6336           1202           5868           3096            733
   3           2127           9580           5378           4834            881           7733           1127            721
   3           2742           9886           7170           7000           1855           8565           2660           1325
   3           4521           9971           7511           8176           1621           4455           2305            700
   3           1692           9340           3361           3102            803           6045           1404            751
   3           3548           9646           6539           7379           1455           4413           2180            414
   3           8094           9706           9055           7198           1442           5920           2879           1179
   3           1962           9463           4911           8216            966           6042           1558            374
   3           3480           9950           4905           6694           1502           5705           2350            766
   3            601           8184           4179           5418            982           5026           1331            404
   3           3760           9576           7145           7194           1239           5194           1815           1111
   3           3606           9643           5943           7440           1327           6652           2338            461
   3           3184           9330           4402           6363           1353           4544           1539            469
   3           4470           9977           9473           8945           1921           9306           2970            665
   3           2102           9087           4014           5144           1176           9293           1802            662
   3           1956           9385           4372           6007           1196           7537           1301            730
   3           3962           9862           5206           7109           1301           6626           1647            516
   3           2565           9317           5409           5999           1381           2711           1309            631
   3           5669           9772           7086           8117           1652           9854           2995            944
   3           3150           9331           5636           7221           1133           6715           2374            120
   3           1431           8775           4587           4248            958           9414           1842            354
   3           1163           7082           1967           4436            541           9116            502            192
   3           1146           9235           5278           2782           1115           4449           1341            503
   3           2696           9731           6173           8287           1388           9710           2524            302
   3           2747           8295           4670           5905            838           6842           1405            183
   3           8406           9801           6180           8472           1473           9216           2904            876
   3           1816           7912           3717           4784            918           3805           1008            687
   3           3166           9657           5757           7506           1270           7369           2422         94.482
   3           4669           9965           6693           8026           1962           3248           2892            555
   3           2860           9591           5761           8669           1016           5229           1759            772
   3           2748           9433           3112           3372            992           1160           1255            632
   3           3467           9582           5540           5766            746           6836           1614            967
   3           9676           9480           9760           6923           1449           5428           2002            654
   3           4131           9694           7038           6674           1400           7581           2849            214
   3           4678           9783           6062           6969           1489           3095           2029            672
   3           2803           9492           6192           6372            898           9962           1517            859
   3           3618           9484           5859           7317           1563           7181           2155            580
   3           4063           9419           6098           7038           1281           4119           2232            797
   3           3309           9799           7122           6929           1264           8346           1855            753
   3           3212           9408           4378           6258            767           9316            878           1193
   3           1193           9473           5632           4905            822           7125           1003            341
   3           5256           9853           6926           6954           1188           6611           2075            866
   3           3359           9058           7378           6394           1157           4088           1284            457
   3           4067           9729           6566           7455           1103           7986           1944            406
   3           3601           9595           4966           5673           1397           1549           2468            455
   3           2025           9671           6154           5355            905           6149           1374            894
   3           8077           9570           6413           9493           1341           5181           1567           1271
   3           3216           9364           5631           6064           2173           6566           1673            764
   3            552           8124           2819           1990            503           7488            688            437
   3           3472           9595           5357           4709           1264           5961           1964            899
   3           2777           8790           5376           7152           1110           7806           1861            694
   3           2012           9908           6894           8387           1833           3366           2149            174
   3           1986           8889           4524           3162            509           3318            389            479
   3           2717           9414           6048           7461           1219           6214           1591            834
   3           3316           9378           6798           5877           1400           5384           2541            557
   3           3171           9433           4920           5194           1088           3767           1606            478
   3           2266           8115           2575           4369            649           6483            824            489
   3           3754           9952           5812           7592           1328           4945           2310            321
   3           5166           9783           6718           6840           1481           3307           2056            823
   3           2086           8916           5271           5980           1143           4622           1169            689
   3           2171           9492           4885           5261           1291           5117           1661            777
   3           4065           9730           5160           6576           1321           6119           1823           1078
   3            922           8108           3941           1822            747           6642            992            114
   3           2496           9174           3377           3173            767           1096            803            342
   3           1891           8954           4643           4779            890           5628           1243            412
   3           1218           9191           4979           1739            777           3361           1211            206
   3           7410           9681           6872           7021           1325           5943           1614            609
   3           2784           9529           5870           7385           1149           7545           1419            921
   3           2408           8647           5389           6577            808           9502           1441            419
   3           3004           9665           6028           6857           1202           8726           2295            932
   3           3308           9577           5981           7297           1102           9976           1405            687
   3           3873           9612           6153           8120           1380           6806           2942            166
   3           2143           8702           3999           5551            731           6309            817            798
   3           3057           8971           5280           5056           1203           2603           1050            739
   3           2926           9731           5932           5103           1136           4703           1962            429
   3           3259           9316           6750           7442           1232           5178           1997            732
   3           3816           9478           6072           6840           1115           5961           2421            384
   3           2401           9456           6089           6926           1394           4478           4734            704
   3           3353           9290           6377           6587           1255           7365           1818            795
   3           2614           9922           6053           5934           1337           4924           2058            462
   3           3083           9717           5879           7000           1377           7140           2084            787
   3           4013           9977           7520           7179           1786           6533           2604            713
   3           3153           9465           5554           6507           1133           7361           2073            307
   3           2829           9422           5561           7209           1173           8497           1935            621
   3           3782           9850           3981           7122           1261           9077           4010            189
   3           1284           9164           3276           3186            656           8849            472            502
   3           3399           9673           5842           7475           1287           9809           2218            745
   3           2114           8572           5346           7059            636           4464           2297            562
   3           2654           9428           7225           6451           1192           7994           1902           1234
   3           4466           9714           4016           7016           1438           3006           1407            626
   3           7072           9621           5906           7398           1548           8040           2193           1170
   3           5536           9850           7247           9720           1942           7467           3347           1031
   3           1749           9026           5033           6878           1095           3706           1317            582
   3           2334           9088           3762           6620           1249           2741            906            259
   3           2041           9966           4530           4421           1138           5737           1808            990
   3           2294           9188           3994           2212            551           7976            961            497
   3           3393           9365           3848           6431           1219            768           1559            892
   3           2100           7786           1730           5230            659           6120            808            309
   3           3242           8644           4681           5595           1033           8925           1897            349
   3           4156           9647           5922           8424           1611           5783           2157            546
   3           1884           9719           5718           5988           1442           5433           1804            762
   3           3350           9959           6407           7813           1359           8681           2210            647
   3            739           5837           3254           6264            525           9814            907            184
   3           1815           9409           6081           2670            712           5012           2357            675
   3           3397           9538           4645           7011            975           9790           1157            805
   3           3411           9609           5695           7247           1108           8426           2068            921
   3           2482           9389           6157           5971           1302           5277           1447           1274
   3           3293           9766           6259           7817           1266           9299           2523           1427
   3           3067           9973           4359           7147           1187           6587           1904            466
   3           2580           9493           6713           5733           1290           1289           1728            367
   3           3963           9808           5662           7127           1408           8301           2398            752
   3           2577           8890           5077           6150            453           9628            719         68.915
   3           2809           9603           4794           6543           1315           6383           1732            871
   3           1900           8466           4570           4660           1090           1284           1815            206
   3           4055           8634           5169           6561           1177           6065           1401            774
   3           2729           9749           5851           6247           1444           6723           2298            440
   3           3739           9633           6577           8868           1505           3217           2601            362
   3           4315           9953           7229           7502           1435           5652           1950            793
   3           4140           9698           5784           7372           1264           7618           3189            490
   3           3169           9746           4947           5781           1223           6628           1963            389
   3           2347           9421           5356           5273           1207           4821           2331            526
   3           1731           7829           5136           5816            866           4780           1393            624
   3           1437           9268           4969           5748            807           8724            974           1043
   3           4246           9949           7847           9824           1467           6778           2367            414
   3           3226           9738           6217           9677           1476           7995           2594            352
   3           2255           9690           4582           4206           1192           4065           1519            409
   3           3661           9726           7082           5959           1462           7528           1833            799
   3           2914           9269           4485           5333           1027           7257           1517            531
   3           2586           8631           4500           4028           1071           5821           2025            372
   3           1973           9458           4509           6601           1084           4022            967            444
   3           3258           9631           5896           5850           1314           4071           1702           1493
   3           5815           9849           7335           8907           1316           7735           2503            451
   3           4495           9722           7063           7906           1623           6873           3202            633
   3           3009           9605           5534           6533           1146           7463           1944            833
   3            836           7592           3851           1956            569           7392           1220            179
   3           2973           8360           3920           5618            771           3671           1137            542
   3           3776           9514           7793           8066           1348           4165           1873           1258
   3           2419           9444           7459           6198           1239           4179           2038            652
   3           7230           9777           6345           7598           1823           7484           3475            897
   3           3123           9672           5943           5888           1270           2871           2198            399
   3           1692           8485           4616           4564            567           7730            714            795
   3           3525           9490           6653           6335           1598           2447           2028            903
   3           2712           9565           6461           7260           1227           7062           1902            827
   3           2245           8809           5027           6078            933           5557           1375            839
   3           7546           9876           6707           7977           1509           6916           3090            666
   3           7478           9905           6611           7176           1424           3310           2090           1151
   3           2896           9860           7150           8987            768           4686           2405            812
   3           3508           9649           6471           9848           1298           6839           2136            847
   3           7384           9714           6130           7542           1755           2709           1669            851
   3           4165           9553           5638           6441           1355           6215           1950            300
   3           5105           9929           7037           7796           1404           8957           3089           1090
   3           5654           9752           7120           7363           1274           7876           2334            419
   3           3193           9165           5576           5819           1130           8361           2376            509
   3           3808           9875           8559           8495           1489           3971           2386            993
   3           3201           9035           4580           4424           1053           7659           1556           1162
   3           2664           9184           7537           5223           1307           4734           1705            615
   3           3692           9541           5090           6679           1137           7467           2935            867
   3           1546           8511           4738           4922            878           5890           1476            225
   3           3046           9628           5317           7192           1145           3374           1183            547
   3           2448           7498           2725           5701            562           6157           1043            527
   3           2380           8853           4950           6832           1064           7454           1535            654
   3           2244           9349           5431           5439            644           9840            934            783
   3           1619           8826           4882           5054            659           9730           1010            351
   3           2890           9310           5819           6707           1237           4679           1734            497
   3           3870           9844           5651           6375           1222           6572           2440           1241
   3           3778           9796           7220           6567           1909           2011           1873            477
   3           3240           9160           4980           7225           1066           7048           1750            437
   3           2949           9941           6076           6442           1299           4016           1514            506
   3           2308           9312           3511           6607            970           5872           1883            389
   3           3571           8435           5587           4276           1077           7211           1031         96.977
   3           3631           9404           7545           9434           1360           4997           1904            787
   3           2317           8248           2228           4093            705           3615            690            562
   3           1352           9139           5193           5222           1237           1692            952            162
   3           7421           9599           6210           9572           1465           3584           1920           1053
   3           1842           8993           4149           3681           1053           5625           1687            335
   3           3354           9695           5394           6529           1207           6313           2049            867
   3           3516           9386           5588           7354           1224           5104           1702            611
   3           2764           9357           4017           7431           1187           7325           1742            241
   3           1051           9310           4487           4503            985           2722            816            218
   3           3514           9659           5942           7748           1583           4069           2012            787
   3           1984           6922           2464           6937            917           5034           1408            532
   3           3236           9860           6263           7111           1680           9484           2226            544
   3           9702           9987           6384           7783           1511           5379           2245            770
   3           1961           9169           4260           3911            839           5457           1477            422
   3           2192           9229           4769           6143           1230           6523           2079            470
   3           3982           9782           6121           6527           1529           3368           1655            424
   3           4619           9542           6708           7335           1510           5919           2224            750
   3           3483           9328           4814           6482           1291           2574           2107            871
   3           2675           9696           4937           3806            972           8340           1270            785
   3           3837           9705           6440           7243           1264           9469           2365            210
   3           7370           9656           6887           8417           1427           5475           4879            785
   3           2589           9348           4694           6713           1030           8461           2036            779
   3           2860           9299           5612           5419           1247           5517           1721            518
   3           4489           9629           6842           7125           1281           1938           3166            271
   3           3784           9222           6362           7164           1140           6240           1407            677
   3           3082           9497           5781           9435           1277           4839           1682            895
   3           2952           9263           5364           6007           1171           8343           1744            984
   3           3207           9707           5897           5351           1012            893           1714            307
   3           1331           9242           5452           5517            808           7601            883            367
   3           2521           8999           4819           5051            998           9868            921            128
   3           3285           9133           6662           6906           1124           4726           1925            439
   3           1766           9144           3929           4699           1056           4303            979            747
   3           2303           9489           4078           9525           1010           6210           1922            397
   3           3538           9404           5498           7787           1255           7788           2368            564
   3           2943           9335           5677           7225           1079           6898           1527            667
   3           4028           9449           6699           7285           1288           5480           2525            661
   3           2608           9318           6044           4779           1184           6723           1423            388
   3           2627           9555           5287           4778           1258           2826           1282           1022
   3           2379           9355           4359           3876            911           6095           1555            659
   3           2030           9436           4760           5022            996           4752           1192            532
   3           3804           9510           5643           7017           1066           6409           1493            789
   3           2379           9102           6183           5730           1008           4058           1292            564
   3           2204           8664           4118           5011            977           3555           1809            179
   3           4199           9286           6212           7187           1022           9085           1929           1092
   3           2316           9330           5914           5266           1129           5292           1483            979
   3           2819           9246           6037           6191            976           6802           1701            742
   3           3737           9930           6955           7491           1264           9657           2396           1056
   3           2867           9395           3419           5767           1072           8761           1408            786
   3           4212           9544           4602           7031           1178           6545           1928            298
   3           2858           9106           4792           6535           1197           6215           1510            311
   3           2485           7644           4890           5414           1228           2640           1976            270
   3           2000           9364           6315           5042           1069           7028           1862            497
