scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   2            406           1551            145            154         48.604           9999           3858         34.759
   2            805           7193            642            574            100          10000           4515         83.131
   2            367           3532            536            506         65.453          10000           4309         61.142
   2            542           4497            519            673         93.559          10000           4146            100
   2            981           4998            445            520         79.283          10000           4494         48.060
   2            523           4819            640            616         88.090          10000           4563         54.407
   2            371           2805            631            157         50.452           9999           3772         82.115
   2            222           2655            287            259         57.930          10000           4159         72.571
   2            634           2620            564            281         82.268          10000           4430         36.768
   2            858           5362           1287            594         81.037          10000           4501         93.050
   2            995           5062            601            690            102          10000           4798         25.287
   2           1036           7265            628           1204            106          10000           4583         66.315
   2            529           6147            851            394         79.019          10000           4104         30.974
   2            279           4673            626            272         69.108          10000           4114         20.568
   2            321           2883            549            228         58.343          10000           4235         82.238
   2            448           3784            483            409         57.822          10000           3720         46.756
   2            666           4519            369            211         71.562          10000           4394         53.169
   2           1347           5310           1764            958            100          10000           4852         68.331
   2            603           2892            325            513         61.145          10000           4002         14.011
   2            418           1729            361            153         47.634          10000           3371         62.956
   2            474           3610            390            246         80.037          10000           4498         22.963
   2            597           4460            632            314         83.657           9999           4152         55.464
   2            360           2662            406            447         68.496          10000           4065         39.737
   2           1350           4991            879            663         81.118          10000           4654         45.250
   2            741           5857            662            561         87.834           9999           4258            116
   2            761           6000            849            707         85.882          10000           4874         40.005
   2            493           3290            401            400         71.450          10000           4488         23.005
   2            554           4176            360            609         93.656          10000           4079         62.271
   2            842           5041            840            747         70.380          10000           4061         32.417
   2           2855           6453           1039            389            102          10000           4706         72.051
   2            343           3531            511            410         70.844          10000           3931         61.786
   2            765           5225            972            418            119           9999           4743         55.681
   2           1008           6245            774            347            100          10000           4497         60.214
   2           1448           5592            972            429            106          10000           4549         72.035
   2            609           2514            163            542         80.128           9999           4095         20.073
   2            385           3305            299            106         49.709          10000           3490         80.127
   2            695           4681            431            324         77.521          10000           4305         84.760
   2            486           6010            263            295         83.679          10000           3783         86.438
   2            570           2690            626            777         63.199           9999           3933         30.852
   2           2520           5542            475            452         80.162          10000           4312         41.146
   2            819           6338            699            610            123          10000           4429         52.695
   2            753           4923            514            652         77.606          10000           4536         76.413
   2            843           6377            696            819            105          10000           4535         72.679
   2           1763           4100            761            539         90.962          10000           4472         92.500
   2           1329           9285           2120           3490            181          10000           4522         73.842
   2            693           4617            359            277         80.230          10000           3197         43.740
   2            372           2476            479            123         73.352           9999           4294         30.768
   2            254           1770            254            133         58.846           9997           3965         52.384
   2            783           4731            686            564         73.392          10000           4522         62.691
   2            922           6232           3171            643            114          10000           4509            142
   2            588           5331            494            287         58.584          10000           3787         81.342
   2           1328           6158            385            395         68.865          10000           4168         40.633
   2           6842           5505            675            513            106          10000           4339         62.501
   2            388           2424            324            345         76.124          10000           4262         49.274
   2            874           6265            975            714            106          10000           4660         87.858
   2            398           3243            235            138         39.625          10000           2761         38.754
   2            828           8910           1392           1375            117          10000           4810         45.490
   2            269           2656            235            312         48.883          10000           3269         26.328
   2            490           1687            278            471         70.381          10000           4205         83.395
   2            232           3646            236            192         46.159          10000           3379         56.117
   2            342           3541            514            267         75.086          10000           4084         27.806
   2           1061           9406            950            549            107          10000           4948         71.015
   2           1091           6548            694           1505            106          10000           4535         85.882
   2            615           7627            317            547         85.593          10000           4219         59.116
   2            568           8938            496            345         70.877          10000           4511         38.817
   2            844           5192            534            269         72.706          10000           3997            122
   2            844           4913           1285            312         91.610          10000           4314         65.808
   2            750           5107            561            737         81.595          10000           4517         43.713
   2           1546           8994            856            421            120           9999           4547         97.679
   2            312           3705            496            285         63.957           9999           4153         61.475
   2            323           4668            229            265         73.015          10000           4065         62.335
   2           1206           9185           3596           1590            185           9999           4789         93.154
   2           1623           8226           1559            794            131          10000           4694            132
   2            596           5143            792            605         70.983          10000           4905         59.727
   2           1472           9072           1146            716            101          10000           4566         95.343
   2            963           5930            814           1147            183          10000           4501            135
   2           1740           5943           5093            853            115          10000           4645         46.951
   2            793           4743            555           1427         85.666           9998           4386         31.668
   2            378           4780            410            242         74.741          10000           4348         55.128
   2           1068           5901           4700            454            108           9998           4443         49.328
   2            997           3912            505            409         83.924           9999           4345         95.437
   2            441           4984            494            306         88.682          10000           4239         55.235
   2            391           4337            584            505         89.093          10000           4214         43.575
   2            881           5934            407           1589            100          10000           4867         97.734
   2            534           5358            693            510         76.842           9999           4461         31.076
   2            599           4858            601            292         73.748          10000           4190         63.797
   2            455           5386            348           1144         93.119          10000           4589         38.044
   2            794           8652            712            466         94.603          10000           4305         90.918
   2            859           6146            651            646         86.254          10000           4826         67.295
   2            150           2820            675            253         46.658          10000           3510         11.441
   2            481           4593            402            192         90.969          10000           3898         69.894
   2            494           4759            417            503         71.323          10000           4134         73.410
   2            755           9283            656            496         74.629          10000           4613         62.703
   2            692           4320            367            299         72.324           9999           4094         79.062
   2            559           4118            378            274         66.912          10000           3607         82.212
   2            790           5306            798            785            108           9999           4544         48.358
   2           3853           6111            740            797            110          10000           4268         84.843
   2            597           4860            707           7053         70.928          10000           4435            122
   2            743           5294            843            410         80.535          10000           4281         67.471
   2            759           3483            738            554         78.504          10000           4459         54.012
   2            459           1003            343            210         51.115          10000           3664         56.759
   2            969           5978           1253            835            124          10000           4535         81.255
   2            888           6697            749            478         86.150          10000           4513         22.077
   2            250           1986            227            100         59.144          10000           4322         27.030
   2            628           5733            689            438         84.964          10000           4432         15.060
   2            605           6188            581            678         82.257          10000           4487         47.147
   2            565           3254            411            239         88.836          10000           4430         33.115
   2            621           4411            610            398         79.163          10000           4428         57.628
   2            938           5940           1605           1920         85.320          10000           4583         50.235
   2            810           8560            583           2201            109          10000           4640         52.489
   2           3286           9156           1819            965            209          10000           4627         83.727
   2            780           4450            835            571         96.956          10000           3938         69.239
   2            796           4317            802            335            100          10000           4584         33.928
   2           1267           8315           1303            519            106          10000           4947         75.460
   2            256           1981            513            127         53.061           9999           4126         24.666
   2           1070           8894            628           1530            103           9999           4549         55.827
   2            899           4544            647            412         98.381          10000           4465         68.905
   2            823           4427            552            165         58.614          10000           3950         43.403
   2            225           1680            324            345         41.922          10000           3445         16.004
   2            975           5734            828            672         87.369          10000           4311            116
   2            411           4541            679            366         77.806          10000           4145         42.282
   2            982           4094            528            319         80.198          10000           4263         43.410
   2            379           1652            292            131         57.983          10000           4215         20.792
   2           1150           6751            984            687            104          10000           4338            107
   2            378           4313            885            598         69.903          10000           3963         36.739
   2            848           5048            854            574         93.183          10000           4304         68.968
   2            704           7146            757            431         96.375          10000           4482         66.146
   2            735           3889           1070            564         90.632           9999           4522         61.157
   2            933           4616            858           1416         99.592          10000           4491         59.955
   2            608           2968            762            359         73.550           9999           4068            115
   2           1249           8137           1621           1579            177          10000           4802         88.350
   2            484           4031            667            318            102          10000           4288         42.025
   2            627           3442            315            325         76.682           9999           4069         69.160
   2            671           4548            609         63.782         47.400           9999           4486         55.420
   2           1152           8736           1629            989            124          10000           4680         47.470
   2            444           8722            765            897         52.862          10000           3422         64.353
   2           2917           5291           1677            835            100          10000           4736         86.398
   2            683           4249            598            320         95.378           9999           4188         40.494
   2            455           6085            643            381         86.779          10000           3994         84.044
   2            423           3265            607            581         94.806          10000           4195         65.576
   2            616           3929            934            493         78.846          10000           4414         83.346
   2            782           6799            853           2071         93.684          10000           4866         21.027
   2            765           5722           1098           1245         98.430          10000           4524         38.907
   2            702           5200            421           2559         97.206          10000           4372         84.081
   2           1184           7290            538            510         85.791           9999           4349         89.095
   2            741           5211            726            556         84.426           9999           4289         69.468
   2           2757           6789           7071            881            118          10000           4383         69.123
   2           3278           5019            291            531         89.015          10000           4308         68.345
   2            555           1734            479            250         65.738          10000           4271         33.888
   2            561           3623            601            398         84.316          10000           4346         43.781
   2            620           3237            519            352         64.293          10000           4138         84.378
   2            619           3554            544            224         65.959          10000           4223         48.920
   2            722           4040            514            346         80.075           9999           4343         40.179
   2            634           3286            286            488         67.798           9999           4267         36.693
   2            554           4835            697            343         87.028          10000           4855         56.014
   2           1268           6936           1041            425         98.154          10000           4500            130
   2           2067           5753            584            741         88.753          10000           4418         63.029
   2            393           2837            233            291         67.756          10000           4552         37.194
   2            427           1751            479            242         58.503           9995           3908         58.808
   2            643           5255            976            426         90.110          10000           4243         91.811
   2            940           5493            446            543         69.489          10000           4253         64.734
   2            594           5269            717            303         83.530          10000           4504         60.902
   2            787           7203            913            548            103          10000           4568         53.179
   2            337           3148            202            156         56.046          10000           3879         41.118
   2           4131           4599            675            225         66.809          10000           4105         57.112
   2            729           3400            374            220         55.492          10000           4027         38.919
   2           3727           6186           1475            715            164           9999           4537            105
   2            633           3376           1177            934         84.693           9999           4268         38.436
   2            505           2255            243            364         61.377          10000           4341         29.771
   2            585           4914            603            233         85.026          10000           4188         60.785
   2           3360           8293            947            572            105          10000           4538         68.952
   2           1041           4347            554            657         81.205          10000           4382         57.492
   2            376           1315            419            142         58.248          10000           4130         42.387
   2            813           5257            532            324         86.188          10000           4177         84.540
   2            247           3085            314            270         55.605          10000           3904         47.053
   2            528           3758            314            511         52.648          10000           3559         69.773
   2            421           4200            567            276         78.112          10000           4540         49.606
   2            981           6856            650            494         93.524          10000           4599         90.682
   2           1684           5360            837            419         85.657          10000           4401         54.349
   2            814           4159            922            537         91.218           9998           4588         38.806
   2            215           3245            514            164         64.842           9999           4058         53.853
   2           2907           8737           1007           1816            125          10000           4597         94.960
   2            501           4469            299            495         86.245          10000           4340         48.778
   2            340           2645           1730            354         76.236          10000           3979         71.625
   2            610           5023            615            347         77.486          10000           3009         50.811
   2            898           9395            423            267         93.532           9999           4124            103
   2            513           3310            382            427         75.689          10000           4280         57.909
   2            673           4493           1628            393         90.336          10000           4285         63.017
   2            659           5946            628            383         84.770          10000           4232         51.299
   2            721           5232            764            702         96.352          10000           4307            132
   2            795           7641            904            540         99.871          10000           4621         85.333
   2            506           4952           4237            269         75.387          10000           4016         60.689
   2            614           5120            792            407            122          10000           4409         37.152
   2           1167           5247           1356            406            100          10000           4333         83.370
   2           1022           3376            971            690         83.219          10000           4728         32.778
   2            414           3932            715            678         85.798          10000           4556         71.980
   2            628           3885            603            181         47.203          10000           3402         26.168
   2           1268           6143            502            619         71.217          10000           4141         69.111
   2            370           1247            498            389         52.871          10000           3255         82.133
   2           1048           9729           2031            913            133          10000           4723         96.459
   2            474           4431            331            195         88.323          10000           3762         98.783
   2            684           5257            796            664            102           9999           4511            100
   2            529           4402            399            972         78.684          10000           4218         76.950
   2            856           7510            699            687         90.400          10000           4405            108
   2           6715           3218            611            493         74.734          10000           4200         74.335
   2            736           5643            498            592         74.707          10000           4421         31.392
   2           1073           6655            529            531            149          10000           4558         11.513
   2           1592           7508           1078            943            156          10000           4878            114
   2            288           3719            347            233         62.152          10000           4020         51.819
   2            406           1441            204            335         46.637           9998           3439         54.364
   2            739           4940            623           1719         73.369          10000           4355         59.564
   2           1393           7643           2019            670            173          10000           4839         79.646
   2            914           6712            578            427         94.419           9999           4560         28.872
   2            746           5385            581            574         77.468          10000           4262         45.057
   2            996           7814           3749            640         98.754          10000           4450         50.894
   2            448           4096            256            359         60.020          10000           4099         29.679
   2            698           2708            487            439         72.417          10000           3755         66.073
   2            444           3580           2715            301         77.157          10000           4081         60.850
   2            965           6266            759           1833         82.619          10000           4548         51.867
   2           1066           8627            572            795            157          10000           4624         76.192
   2            825           4818            720            503         93.522          10000           4777         27.740
   2           1152           4497           1515            503            100          10000           4473         38.106
   2           1040           5875            328            630         89.963          10000           4571         65.442
   2            972           8097            685            931         95.114          10000           4887         68.150
   2           5929           5094            837            544         84.580          10000           4487         53.628
   2           1004           5206            779            441         93.802          10000           4584         48.147
   2           2221           5907            705           2708            113          10000           4481            131
   2            584           2795            247            239         74.950           9982           3882         48.021
   2           1177           6376            807            648            104          10000           4453         79.856
   2            888           4910            546            775            103          10000           4474         80.147
   2           3984           4784            767            551         94.568          10000           4893         55.370
   2            775           4256            558            483         85.812          10000           4430         62.713
   2            434           3344            562            353         71.700           9999           4105         36.483
   2            793           6902            378            388         82.297          10000           4634         19.302
   2           1106           5389            621            860            100          10000           4573         50.045
   2            753           6160            776            546         98.798          10000           4505         82.987
   2            872           5061            795            642         74.110          10000           4371         88.391
   2            336           1357            200         97.096         57.384           9999           4018         25.675
   2            447           2848            498            292         54.691          10000           3349         44.611
   2           1602           6899            670            691         93.704          10000           4506         51.038
   2            763           6259            961            279            104          10000           4508         53.741
   2            878           4791            442            246         85.068           9999           3760         82.431
   2            672           8298            451            325         82.126          10000           4341         70.232
   2           1355           5004            560            239         94.176          10000           4189         52.742
   2            396           4092            460            453         98.255           9999           4308         47.699
   2            595           4395            589            374         91.859          10000           4177         56.642
   2            419           3453            576            256         80.816           9999           3796         69.552
   2            984           3574            342            293         77.410          10000           3880         75.618
   2           1245           7597           1003            806            112          10000           4635         63.887
   2            583           4577            620            653         70.836          10000           4205         71.337
   2            715           3955            807           2170         70.110          10000           4236         46.396
   2            351           1980           1395            263         63.093          10000           3994         45.804
   2           1443           8302           1188            622            116          10000           4521         42.973
   2           1394           6897            726            865            109          10000           4559         58.381
   2            642           7179            529            573         95.946          10000           4551         69.142
   2            607           5174            622           1191         97.684          10000           4615         56.432
   2            601           4781            607            248         81.271          10000           4386            106
   2           1838           9206           3177           1042            119          10000           4629         65.290
   2           1174           8047            959           1706         99.354          10000           4720         82.107
   2           2828           8266           1220            630         89.142          10000           4331         87.093
   2            625           2779            391            245         60.221          10000           4408         38.682
   2            923           5864            671            750            129          10000           4570         45.045
   2            946           8079            501            770         91.333          10000           4397            103
   2           1228           6659            801            662            112          10000           4599         85.312
   2            323           4352            390            158         78.628          10000           4105         34.494
   2            737           4591            812            494         88.284          10000           4535         74.298
   2            447           3808            659            360         75.924           9999           4225         61.890
   2           1005           4065           1042            475         97.785          10000           4452         78.610
   2            662           4540           1612            759         76.647          10000           4496         59.025
   2            470           4745            488            301         79.313          10000           3759         71.711
   2            652           4313           1086            295         84.734          10000           4341         64.206
   2           1068           8831            622            767         86.616          10000           4467         36.856
   2            368           3053            290            490         67.477          10000           4244         45.447
   2           1636           5069            780            491         74.839          10000           4407         91.047
   2            854           6834            774            436         91.396          10000           4489         72.974
   2            667           8034            724            450            101          10000           4475         42.583
   2            319           5424            724            229         72.124          10000           4195         42.438
   2           1015           5471            746           2095         93.815           9999           4482         67.817
   2           1027           7320            622            849            107          10000           4602         77.556
   2            759           5677            697            347         84.058          10000           4139         97.377
   2            677           5031            660            568         86.724          10000           4348         69.004
   2            701           4639            516            441         80.144          10000           4686         37.062
   2            845           8207            838           2322            108          10000           4700         32.039
   2           5463           9363            752            572            112          10000           4625         87.876
   2            404           5598            681            310         62.805          10000           3892         81.478
   2            819           4629            853            403         98.045          10000           4464         43.315
   2            459           2369            422            467         75.846          10000           4186         11.617
   2            933           7054            558           1035            101          10000           4244         98.180
   2            379           3162            406            134         82.092          10000           3897         45.539
   2            908           7747            762           1576            111          10000           4636         71.925
   2           1864           4461            585            262         76.943          10000           4031         94.670
   2            675           4273            686            372         77.308          10000           4178         92.967
   2            821           6391            806            599            102          10000           4329         55.172
   2            128           3715            128            204         64.733          10000           3547         35.386
   2            576           4960            984            474         77.555          10000           4326         54.925
   2            916           5532            720            859         93.745          10000           4964         69.031
   2            608           3706            475            216            131          10000           4163         73.110
   2           1153           6708            931            676            111          10000           4479         79.309
   2            890           4435            363            347         70.727          10000           4337         85.993
   2            484           4068            567            176         43.575          10000           3310         61.295
   2           3476           5969            987            374            120          10000           4387         48.846
   2           2020           9811            896            680            106          10000           4653         34.406
   2            533           5059            588            306         79.397           9999           3984         63.629
   2            640           4415            416            292         78.816          10000           4155            110
   2           1025           5094            572            669            105          10000           4987         98.338
   2            721           5343            516            372         87.587          10000           4487         85.308
   2           1129           9448            592            363         96.477          10000           4473         69.779
   2            801           8504            865            580            114          10000           4308         48.934
   2            617           4735            738            470         84.668          10000           4278         49.931
   2            235           1677            176            200         42.587           9998           3164         66.245
   2            628           4348            509            233         82.257          10000           4460         31.819
   2            922           6501            655            947         90.895          10000           4442         83.613
   2            716           5009            799            532         87.386          10000           4289         37.491
   2            293           1097            312         95.848         46.155           9999           3827         16.014
   2            999           5554            618            354         85.975          10000           4473         77.366
   2            664           5860            841            499            102          10000           4472         90.349
   2            436           3112            754            516         84.965          10000           4295         53.489
   2           1015           5291           2215            708            117          10000           4658         59.375
   2            689           5638            792           1383         80.625          10000           4000         87.291
   2            388           3598            188         63.374         60.298          10000           3385         48.159
   2            479           2381            253            139         55.249          10000           4291         44.758
   2            466           5403            417            303         75.651          10000           4352         39.936
   2            403           1997            381            107         64.633           9999           4258         29.066
   2            844           5243            931            243         93.326          10000           4581         54.230
   2            842           6906            748            596         86.253          10000           4375         33.630
   2            301           3577            398            291         78.115          10000           4223         54.497
   2            214           1944            240            240         45.811          10000           3526         40.485
   2           4235           7607           1372            674         99.930          10000           4689         45.395
   2            187           2682            294            347         55.440          10000           3709         27.752
   2            471           4150            768            329         74.956          10000           4416         36.364
   2           1534           8385            962           1344            106          10000           4541         52.231
   2            635           6016            636            781         84.794          10000           4559         64.314
   2            465           2818            577            206         83.400          10000           3522         49.827
   2            161            283         41.533         42.553         21.516          10000           2088         19.136
   2            621           4347            435            353         86.003          10000           4262         90.845
   2            356           4304            566            353         65.527          10000           3971         59.937
   2            777           6650            342            446         95.802           9999           4520         32.765
   2            481           4955            777            464            169           9999           4386         65.025
   2            967           8696            877            543            108          10000           4661         25.682
   2            490           4539            364            468         87.601          10000           4390         41.272
   2           1381           9051           1709           5899            145          10000           4589         62.945
   2            472           3476            610            216         51.338          10000           4724         41.113
   2           1062           4440            237            799            103           9999           4356         63.875
   2            697           5354           1232            539         93.270          10000           4321         80.849
   2           1557           8735            633           1852            103          10000           4576         36.077
   2           1011           6143            456            534         99.180          10000           4754         74.122
   2            827           5919           1223            619            154          10000           4748         90.556
   2           1005           7087            630            866            100          10000           4646         60.373
   2           2040           4223            578            417         82.364          10000           4621         22.143
   2            251           3715            321            418         74.181           9999           4402         30.827
   2            680           5510            676            629         92.963          10000           4146         39.711
   2            866           6572            668            241         78.480          10000           4390         26.630
   2            425           4751            949            276         79.899          10000           4282         52.856
   2            397           2223            421         98.086         58.471          10000           3892         79.082
   2            409           2666            405            160         41.959          10000           3687         51.810
   2            622           5311            542            737            104          10000           4713         74.762
   2            426           3585            345            236         72.521           9999           4216         34.413
   2            416           3864            338            290         70.640           9999           3968         56.442
   2            538           5246            885            153         85.171          10000           4105         58.755
   2            727           5199            726            208            109          10000           4110         94.789
