scenario      C1            C2            C3            C4            t2           CA2            t1           CA1         HP0_1_1       HP0_1_2       HP0_1_3       HP0_1_4       HM1_1_1       HM1_1_2       HM1_1_3       HM1_1_4       HV1_1_1       HV1_1_2       HV1_1_3       HV1_1_4       HMO_1_1       HMO_1_2       HMO_1_3       HMO_1_4      FP0_1_1&2     FP0_1_1&3     FP0_1_1&4     FP0_1_2&3     FP0_1_2&4     FP0_1_3&4     FM1_1_1&2     FM1_1_1&3     FM1_1_1&4     FM1_1_2&3     FM1_1_2&4     FM1_1_3&4     FV1_1_1&2     FV1_1_1&3     FV1_1_1&4     FV1_1_2&3     FV1_1_2&4     FV1_1_3&4     FMO_1_1&2     FMO_1_1&3     FMO_1_1&4     FMO_1_2&3     FMO_1_2&4     FMO_1_3&4     NP0_1_1&2     NP0_1_1&3     NP0_1_1&4     NP0_1_2&3     NP0_1_2&4     NP0_1_3&4     NM1_1_1&2     NM1_1_1&3     NM1_1_1&4     NM1_1_2&3     NM1_1_2&4     NM1_1_3&4     NV1_1_1&2     NV1_1_1&3     NV1_1_1&4     NV1_1_2&3     NV1_1_2&4     NV1_1_3&4     NMO_1_1&2     NMO_1_1&3     NMO_1_1&4     NMO_1_2&3     NMO_1_2&4     NMO_1_3&4   
  2            3169          8708           484          3954          4115           139           171         10000      0.508696      0.446739      0.823188      0.770290      0.090248      0.080940      0.231001      0.171230      0.008954      0.007586      0.019240      0.019022      0.044339      0.044781      0.040844      0.039333      0.494203      0.714130      0.518116      0.725362      0.512681      0.675362      0.016591      0.086284      0.106733      0.078850      0.096415      0.125652      0.000386      0.015218      0.021544      0.012973      0.018916      0.021015      0.008422      0.024666      0.051433      0.021655      0.046985      0.043887      0.256159      0.461594      0.282246      0.404348      0.220652      0.596739      0.001116      0.010849      0.013117      0.009506      0.011663      0.036511      0.000013      0.002207      0.003130      0.002073      0.002869      0.010205      0.000830      0.005841      0.009415      0.005662      0.009089      0.014723
  2            3513          9640          1201          5152          5018           186           213         10000      0.546014      0.459058      0.766667      0.746014      0.101197      0.084628      0.176807      0.168739      0.011084      0.008788      0.016413      0.018344      0.045942      0.045779      0.041255      0.042857      0.513768      0.712319      0.497826      0.724638      0.486594      0.626449      0.020777      0.064966      0.110092      0.056057      0.097833      0.101023      0.000670      0.006635      0.020035      0.005049      0.017925      0.015909      0.010140      0.018689      0.055285      0.015436      0.050228      0.041287      0.298551      0.472464      0.296739      0.398913      0.209783      0.516667      0.001803      0.005875      0.014285      0.004851      0.012152      0.025190      0.000044      0.000496      0.002995      0.000389      0.002799      0.006089      0.001265      0.003099      0.010046      0.002916      0.009603      0.012175
  2            8827          9057           906          6223          4936           210           215          9999      0.485870      0.502899      0.807609      0.731159      0.082043      0.084468      0.197228      0.153251      0.008523      0.008436      0.018305      0.015377      0.042181      0.041989      0.037945      0.041200      0.583333      0.752536      0.507246      0.749275      0.496015      0.655797      0.014542      0.065750      0.099143      0.060675      0.089071      0.091854      0.000322      0.007750      0.014892      0.006233      0.012704      0.012749      0.006065      0.016271      0.048853      0.015213      0.044891      0.036675      0.297464      0.439493      0.222826      0.459420      0.239855      0.543841      0.001009      0.005454      0.008436      0.005786      0.008521      0.021082      0.000015      0.000593      0.001298      0.000506      0.001204      0.003885      0.000709      0.003057      0.006556      0.003130      0.006477      0.009617
  2            2390          8028           635          4105          4403           138           176          9999      0.557971      0.417754      0.792391      0.761957      0.106327      0.082931      0.205818      0.169529      0.010561      0.008546      0.018559      0.019062      0.047000      0.048286      0.042730      0.040355      0.487681      0.695652      0.500725      0.702536      0.498188      0.661594      0.019598      0.075327      0.106948      0.061515      0.096762      0.111346      0.000668      0.009321      0.020539      0.005943      0.018402      0.018019      0.010061      0.022926      0.053396      0.018298      0.048556      0.042683      0.275362      0.493841      0.325725      0.368116      0.185507      0.559058      0.001480      0.008910      0.015048      0.006134      0.011983      0.030365      0.000022      0.001096      0.003722      0.000628      0.003027      0.007759      0.001073      0.004513      0.010146      0.003878      0.009760      0.013389
  2            3299          9901           674          6101          4608           182           177         10000      0.551449      0.463406      0.818841      0.723913      0.096532      0.077298      0.200568      0.155744      0.009693      0.007761      0.018563      0.016632      0.043300      0.041478      0.036335      0.042999      0.519203      0.730797      0.488406      0.742029      0.494928      0.665217      0.017700      0.068893      0.098687      0.059908      0.089891      0.092534      0.000521      0.009349      0.015323      0.006901      0.013867      0.012066      0.008542      0.018546      0.050488      0.015454      0.045401      0.035773      0.302536      0.501087      0.283696      0.417754      0.196014      0.550000      0.001537      0.006724      0.009563      0.005221      0.008658      0.020104      0.000058      0.000530      0.001243      0.000454      0.001275      0.003221      0.001072      0.003355      0.006850      0.003040      0.006961      0.009047
  2            3544          7571           271          4625          3286           183           163         10000      0.501087      0.465580      0.879710      0.755435      0.084823      0.080357      0.262159      0.145763      0.008630      0.007643      0.023723      0.015091      0.042320      0.042944      0.031535      0.035649      0.508696      0.727899      0.518841      0.718478      0.505072      0.730797      0.018180      0.087690      0.087314      0.079906      0.077227      0.111892      0.000502      0.019699      0.013471      0.017213      0.011591      0.019848      0.008945      0.023861      0.042012      0.022495      0.038222      0.034216      0.258696      0.465217      0.266667      0.437319      0.231522      0.642391      0.001221      0.012389      0.008637      0.011663      0.007706      0.032901      0.000023      0.002555      0.001344      0.002519      0.001210      0.008076      0.000905      0.006625      0.006334      0.006567      0.005922      0.011766
  2            2616          7907           492          4065          4158            74           143          9995      0.513768      0.442029      0.797826      0.773188      0.089621      0.077870      0.210801      0.172924      0.008719      0.007152      0.018735      0.017897      0.043576      0.043449      0.042618      0.039221      0.500000      0.702899      0.519928      0.726449      0.514493      0.653986      0.018057      0.080093      0.104332      0.070627      0.093842      0.107305      0.000548      0.011891      0.018800      0.009977      0.016504      0.015040      0.009061      0.023796      0.050087      0.019320      0.045561      0.041445      0.262319      0.454710      0.289855      0.394203      0.218478      0.573551      0.001328      0.008042      0.011565      0.006778      0.009816      0.027471      0.000030      0.000777      0.002147      0.000694      0.001802      0.005159      0.000980      0.004388      0.008213      0.004106      0.007671      0.011715
  2            3218          9146           572          4036          3960           228           168          9999      0.508696      0.426449      0.802536      0.780435      0.088623      0.075722      0.202675      0.168847      0.008371      0.006929      0.016920      0.017661      0.043541      0.043431      0.040021      0.037073      0.495652      0.708696      0.525725      0.727174      0.525000      0.677174      0.017092      0.073309      0.098456      0.064527      0.089873      0.105005      0.000462      0.010051      0.019132      0.007977      0.017197      0.016445      0.008639      0.021355      0.046695      0.017605      0.042690      0.038121      0.249638      0.451449      0.295652      0.382246      0.213768      0.589130      0.001076      0.007246      0.011887      0.005776      0.010703      0.028262      0.000017      0.001028      0.003242      0.000757      0.003098      0.007752      0.000808      0.003975      0.008372      0.003572      0.008415      0.011612
  2            4386          9006           388          9222          4307           246           180          9999      0.542391      0.501449      0.861957      0.686594      0.098583      0.087480      0.249245      0.126858      0.011527      0.009848      0.021037      0.010793      0.045113      0.043613      0.034407      0.039758      0.572464      0.738043      0.453986      0.748188      0.452536      0.679348      0.017146      0.085183      0.086091      0.080326      0.076176      0.093422      0.000500      0.014679      0.010020      0.014838      0.008305      0.016334      0.007374      0.022314      0.047007      0.020227      0.041704      0.034627      0.330435      0.506159      0.239493      0.470652      0.198551      0.556522      0.001376      0.012177      0.007926      0.011260      0.006736      0.024206      0.000031      0.002248      0.000993      0.002424      0.000738      0.006858      0.000923      0.006014      0.006028      0.005960      0.005399      0.010735
  2            2943          8781          1825          6573          4858            56           243          9998      0.601087      0.493478      0.756884      0.717391      0.107531      0.087590      0.164280      0.146930      0.011488      0.008526      0.014333      0.014128      0.042896      0.044366      0.039939      0.041524      0.515580      0.709420      0.486957      0.719565      0.461232      0.614855      0.022800      0.064663      0.103310      0.050237      0.089035      0.083493      0.000826      0.005871      0.015307      0.004375      0.013162      0.010327      0.011061      0.018790      0.053003      0.014088      0.047969      0.036059      0.339855      0.510507      0.320290      0.421377      0.212681      0.476087      0.001933      0.005623      0.011536      0.003762      0.009075      0.015906      0.000046      0.000357      0.001887      0.000206      0.001494      0.002523      0.001277      0.002752      0.007841      0.002178      0.007145      0.008333
  2            1494          7812           140          5028          3500            23           137         10000      0.606522      0.421014      0.909783      0.728623      0.100102      0.070483      0.319410      0.143307      0.009025      0.005709      0.022219      0.013620      0.039388      0.040809      0.028816      0.038890      0.472464      0.739130      0.500362      0.727536      0.476812      0.732246      0.020058      0.114731      0.096368      0.092213      0.081049      0.132257      0.000664      0.030944      0.014047      0.025951      0.011897      0.027350      0.010596      0.029930      0.048149      0.025125      0.042404      0.039390      0.287681      0.573551      0.336232      0.401449      0.150725      0.639493      0.001450      0.024148      0.009205      0.016238      0.006492      0.042759      0.000030      0.007739      0.001085      0.005762      0.000809      0.013803      0.001033      0.010298      0.006110      0.009719      0.005514      0.015415
  2            3018          9254           504          9769          4440           120           194          9999      0.586957      0.496377      0.843841      0.675725      0.102666      0.083856      0.216113      0.120331      0.010721      0.008267      0.019376      0.009693      0.042406      0.042232      0.033748      0.039020      0.542029      0.733696      0.442391      0.745290      0.438043      0.662319      0.019286      0.085087      0.083974      0.070340      0.073361      0.084595      0.000553      0.013982      0.008684      0.009856      0.007476      0.012475      0.008839      0.022659      0.046824      0.017916      0.041226      0.032306      0.350725      0.540217      0.267029      0.460507      0.176449      0.523551      0.001605      0.011014      0.006884      0.007764      0.005484      0.017925      0.000031      0.001731      0.000529      0.001091      0.000483      0.004332      0.001042      0.005064      0.005046      0.004189      0.004516      0.008540
  2            2742          8501           493          4075          4376            75           169          9998      0.554710      0.411594      0.831159      0.773551      0.095187      0.076577      0.208512      0.167963      0.009346      0.007260      0.019704      0.018923      0.042386      0.045059      0.035205      0.038035      0.477174      0.727174      0.534420      0.708696      0.505797      0.696377      0.018206      0.076722      0.106795      0.063426      0.092688      0.112498      0.000512      0.010483      0.020481      0.009295      0.017882      0.018634      0.009545      0.020932      0.049722      0.018476      0.045807      0.038641      0.259420      0.501812      0.330072      0.371015      0.186957      0.605797      0.001332      0.008480      0.013069      0.006729      0.010763      0.031137      0.000027      0.000871      0.002770      0.000895      0.002479      0.007370      0.000987      0.004225      0.008755      0.004232      0.008751      0.012274
  2            4281          9974           654          5617          5407            75           175         10000      0.509420      0.471014      0.814493      0.734058      0.090356      0.082700      0.220529      0.159868      0.009609      0.008429      0.019467      0.017631      0.044327      0.043747      0.040910      0.042516      0.550725      0.732609      0.488043      0.746014      0.482971      0.647826      0.016583      0.071655      0.105538      0.063106      0.095555      0.105355      0.000440      0.008866      0.018209      0.006499      0.015821      0.013923      0.007468      0.019160      0.054031      0.016028      0.049405      0.041569      0.290942      0.470652      0.245290      0.435145      0.206884      0.550000      0.001209      0.006302      0.011163      0.005399      0.010452      0.024252      0.000022      0.000403      0.001585      0.000295      0.001555      0.003492      0.000857      0.003336      0.008425      0.003050      0.008289      0.010913
  2            4920          9186          7156          6045          6232           107           229         10000      0.517754      0.487681      0.656522      0.756884      0.101435      0.095866      0.145495      0.167196      0.011183      0.011222      0.013038      0.017722      0.048917      0.049114      0.049974      0.040648      0.548913      0.722101      0.495652      0.740217      0.493116      0.560870      0.018146      0.042838      0.109365      0.038618      0.100856      0.080736      0.000509      0.001814      0.019120      0.001609      0.016905      0.011922      0.008225      0.011905      0.055158      0.010032      0.051122      0.041128      0.311594      0.416667      0.276087      0.399275      0.246014      0.414855      0.001652      0.002477      0.013706      0.002543      0.013248      0.017999      0.000033      0.000061      0.003157      0.000083      0.002979      0.003947      0.001138      0.001446      0.009922      0.001529      0.009989      0.010532
  2            3062          8562           615          4867          5125            49           196          9997      0.542029      0.444565      0.797101      0.755797      0.103370      0.085502      0.216008      0.159795      0.010669      0.008518      0.020108      0.015696      0.047340      0.047491      0.043828      0.039022      0.492029      0.692391      0.497826      0.691304      0.473551      0.642754      0.019849      0.079610      0.102679      0.068096      0.088365      0.106020      0.000556      0.012527      0.015791      0.010685      0.013652      0.014881      0.010104      0.024489      0.051563      0.021021      0.046520      0.041947      0.283333      0.477899      0.299275      0.393841      0.201812      0.554348      0.001528      0.009303      0.010903      0.007760      0.009091      0.026061      0.000022      0.001036      0.001530      0.001011      0.001288      0.004798      0.001095      0.004857      0.007640      0.004704      0.007256      0.011614
  2            1471          6603           212          4159          3053           165           125         10000      0.593478      0.432609      0.877536      0.745652      0.096340      0.069453      0.261908      0.147687      0.008953      0.005737      0.024032      0.014985      0.039164      0.039407      0.032074      0.037564      0.453261      0.726087      0.515942      0.732971      0.508333      0.722101      0.020139      0.094177      0.092464      0.081757      0.079376      0.111171      0.000645      0.018937      0.013666      0.016196      0.011628      0.018138      0.011033      0.025796      0.044758      0.021831      0.039026      0.035446      0.277899      0.547101      0.343478      0.401087      0.183333      0.627174      0.001491      0.014377      0.008403      0.010328      0.006169      0.029731      0.000033      0.002938      0.000939      0.002159      0.000754      0.006376      0.001077      0.006511      0.005516      0.006185      0.005038      0.011085
  2            6093          9291           603          6825          5241           219           217          9999      0.499638      0.504710      0.829710      0.726449      0.089240      0.092241      0.220319      0.150259      0.009625      0.010163      0.020509      0.015513      0.044652      0.045686      0.037518      0.041103      0.561594      0.734420      0.481884      0.723188      0.476812      0.664855      0.017085      0.076338      0.099140      0.067965      0.091254      0.102092      0.000481      0.011892      0.015790      0.009191      0.013837      0.015511      0.007509      0.020274      0.051366      0.018813      0.047743      0.038987      0.301812      0.459420      0.230072      0.465580      0.235145      0.558333      0.001337      0.008980      0.009908      0.008932      0.009945      0.025549      0.000029      0.001223      0.001544      0.001158      0.001413      0.005036      0.000934      0.004857      0.007629      0.004777      0.007607      0.011284
  2            4479          8973           939          3864          5142           111           197         10000      0.502174      0.442029      0.778623      0.782609      0.094406      0.086912      0.191018      0.185790      0.009343      0.009451      0.017185      0.021237      0.046998      0.048495      0.042287      0.040389      0.511957      0.708696      0.514855      0.719565      0.517029      0.656884      0.016634      0.062695      0.112785      0.055597      0.107145      0.110010      0.000423      0.006697      0.024486      0.005113      0.022353      0.017544      0.008160      0.018263      0.054717      0.015591      0.051748      0.042928      0.258696      0.441667      0.287319      0.389130      0.227174      0.563406      0.001202      0.005708      0.015857      0.004987      0.015184      0.030003      0.000023      0.000493      0.004338      0.000401      0.004152      0.007447      0.000891      0.003187      0.011301      0.003046      0.011734      0.013099
  2            3028          8099           220          3648          3839           158           126         10000      0.485145      0.406159      0.873551      0.775725      0.091409      0.079911      0.264099      0.170975      0.008806      0.007541      0.023455      0.018868      0.047062      0.047454      0.033395      0.038346      0.504348      0.709058      0.506159      0.710870      0.500000      0.725000      0.016510      0.080307      0.103827      0.069477      0.093691      0.140443      0.000409      0.016057      0.021465      0.012753      0.018934      0.027617      0.008213      0.023365      0.051274      0.020088      0.046845      0.042031      0.237319      0.459420      0.265580      0.382971      0.186957      0.653261      0.001090      0.013243      0.014318      0.010994      0.012211      0.048144      0.000018      0.002909      0.004197      0.002422      0.003519      0.014976      0.000832      0.007159      0.010515      0.006784      0.009928      0.016693
  2            1499          6158           303          1356          2775           116           110          9997      0.527536      0.353623      0.826812      0.856522      0.089881      0.068513      0.212620      0.208503      0.007915      0.005318      0.019478      0.024436      0.042466      0.044285      0.036823      0.029916      0.404710      0.685870      0.600362      0.686957      0.576087      0.739493      0.018574      0.078916      0.116023      0.065372      0.099983      0.152183      0.000503      0.012194      0.035169      0.010380      0.031167      0.034335      0.011091      0.024790      0.046367      0.020464      0.042384      0.042291      0.180072      0.463768      0.385507      0.306159      0.211594      0.684420      0.001153      0.008488      0.023894      0.006439      0.017894      0.058008      0.000022      0.001150      0.011034      0.000937      0.008510      0.023159      0.000945      0.004555      0.014683      0.004470      0.014108      0.018306
  2            9094          9395          2100          6565          5995            55           252         10000      0.478261      0.521739      0.746377      0.744565      0.088173      0.095204      0.172431      0.153297      0.010252      0.010602      0.015648      0.015392      0.046004      0.045532      0.043733      0.039157      0.579710      0.742391      0.504348      0.744565      0.495290      0.604710      0.016819      0.054801      0.104129      0.050801      0.094834      0.087428      0.000433      0.004837      0.016700      0.003651      0.014579      0.011141      0.007087      0.014117      0.051612      0.012976      0.047863      0.038202      0.301449      0.417754      0.223551      0.458333      0.267029      0.491667      0.001398      0.003814      0.010458      0.003992      0.011001      0.017849      0.000033      0.000178      0.001728      0.000199      0.001804      0.002690      0.000977      0.002225      0.008120      0.002162      0.008063      0.009073
  2            2617          6604           427          4565          3648            83           130          9999      0.528986      0.432971      0.820290      0.758696      0.091768      0.075230      0.212953      0.155823      0.007764      0.006315      0.017517      0.015663      0.043224      0.042657      0.038270      0.037601      0.504710      0.722464      0.495652      0.722464      0.499275      0.669565      0.017991      0.071378      0.095106      0.067078      0.086379      0.099028      0.000499      0.010379      0.016013      0.009073      0.014155      0.013233      0.008924      0.019810      0.047967      0.018617      0.043252      0.037243      0.271739      0.484420      0.288406      0.393116      0.192391      0.579710      0.001092      0.007096      0.009337      0.006032      0.007869      0.022727      0.000009      0.000674      0.001705      0.000566      0.001484      0.004041      0.000795      0.003661      0.006644      0.003661      0.006355      0.009552
  2            4398          9960          1502          8276          5890           112           267         10000      0.582246      0.516667      0.771015      0.684420      0.103623      0.092362      0.190392      0.142251      0.011198      0.010336      0.017705      0.014340      0.043289      0.044642      0.043597      0.044892      0.564855      0.739493      0.453623      0.743116      0.445290      0.600000      0.020452      0.070676      0.101803      0.059663      0.091156      0.086915      0.000699      0.007411      0.015551      0.005317      0.013413      0.011988      0.008936      0.018412      0.055623      0.015327      0.050565      0.040434      0.357971      0.515942      0.270290      0.460507      0.204710      0.458696      0.001798      0.006809      0.011483      0.005352      0.010101      0.019192      0.000070      0.000450      0.002061      0.000279      0.001643      0.003298      0.001155      0.003296      0.008379      0.002889      0.008033      0.010389
  2            3651          9148           719          7935          4682           146           219         10000      0.577174      0.500000      0.832609      0.700000      0.090942      0.081465      0.211608      0.133922      0.009163      0.008403      0.021107      0.011812      0.038453      0.040733      0.035421      0.040177      0.544928      0.744928      0.478986      0.745290      0.467754      0.661232      0.019280      0.075566      0.090898      0.067238      0.081518      0.083629      0.000584      0.010633      0.011651      0.008149      0.009949      0.010608      0.008809      0.019275      0.047359      0.017126      0.043388      0.033785      0.332609      0.523913      0.279710      0.457246      0.202536      0.535145      0.001424      0.007518      0.007237      0.006656      0.006547      0.016670      0.000034      0.000646      0.000665      0.000513      0.000587      0.001806      0.000950      0.003579      0.005213      0.003613      0.005221      0.007749
  2            4691          9921           836          6222          5484           135           250         10000      0.539130      0.481884      0.825362      0.728623      0.099772      0.085997      0.216515      0.159307      0.010958      0.008680      0.019914      0.017703      0.045982      0.044556      0.037812      0.043232      0.507971      0.727899      0.479710      0.738406      0.477899      0.665580      0.018460      0.073049      0.106003      0.064657      0.095343      0.108463      0.000509      0.009615      0.018359      0.008591      0.016314      0.016716      0.009110      0.019877      0.055153      0.016914      0.049779      0.040870      0.300000      0.492754      0.271739      0.443841      0.214493      0.557609      0.001483      0.007967      0.012509      0.006989      0.010963      0.027440      0.000026      0.000939      0.002186      0.000911      0.002076      0.005945      0.001038      0.004044      0.009110      0.003887      0.008611      0.012139
  2            5097          8915           770          6479          5077           238           198         10000      0.507246      0.486232      0.810145      0.720290      0.093866      0.091068      0.215171      0.160121      0.010592      0.010077      0.019601      0.017144      0.046253      0.046788      0.040851      0.044787      0.563406      0.731884      0.473188      0.734420      0.469203      0.637681      0.016719      0.067922      0.104367      0.062499      0.095792      0.103913      0.000411      0.008808      0.018211      0.008371      0.016051      0.015523      0.007324      0.018211      0.054982      0.016598      0.050846      0.041979      0.302174      0.464130      0.234783      0.448551      0.214130      0.537681      0.001225      0.007398      0.012058      0.007059      0.011631      0.026954      0.000022      0.000880      0.002329      0.000918      0.002264      0.005503      0.000855      0.003964      0.009227      0.003895      0.009140      0.012471
  2            2525          8700           624          4799          4434           145           184         10000      0.570290      0.437681      0.812681      0.731884      0.102926      0.082433      0.208453      0.149238      0.010492      0.008259      0.018749      0.014562      0.044228      0.046353      0.039047      0.040013      0.493478      0.722826      0.485870      0.723188      0.465580      0.653261      0.021662      0.078056      0.098512      0.061925      0.085029      0.095698      0.000786      0.010257      0.015017      0.007823      0.012535      0.013445      0.011019      0.021635      0.050648      0.017142      0.045441      0.037517      0.294565      0.519565      0.306159      0.402174      0.173551      0.548188      0.001972      0.008702      0.011436      0.006385      0.008526      0.022479      0.000070      0.000874      0.002335      0.000637      0.001430      0.004498      0.001391      0.004184      0.007935      0.003817      0.007046      0.010156
  2            3464          9070           654          9262          5245            78           180         10000      0.583333      0.480797      0.827536      0.684058      0.096802      0.082029      0.211293      0.127583      0.010295      0.009070      0.018784      0.010973      0.040334      0.042589      0.036440      0.040309      0.548913      0.752536      0.457971      0.741667      0.446014      0.644565      0.017850      0.075171      0.088706      0.063127      0.079789      0.084643      0.000508      0.010095      0.011018      0.007107      0.009866      0.011964      0.008071      0.018602      0.048081      0.016308      0.044202      0.034685      0.341667      0.535507      0.270652      0.443841      0.167754      0.513406      0.001470      0.007633      0.007857      0.006253      0.007156      0.018236      0.000034      0.000853      0.000943      0.000595      0.000908      0.003710      0.000969      0.003545      0.005730      0.003478      0.005955      0.008874
  2            1156          8107           291          3298          3896           168           145         10000      0.610870      0.379348      0.860507      0.768841      0.118218      0.074263      0.256480      0.182583      0.012337      0.007361      0.023210      0.019779      0.046002      0.046092      0.035777      0.042206      0.414493      0.708696      0.528261      0.700725      0.496739      0.699638      0.022430      0.098998      0.122253      0.075992      0.101128      0.143323      0.000966      0.019322      0.025554      0.014862      0.022471      0.027114      0.013174      0.028838      0.057672      0.022743      0.050894      0.045490      0.255435      0.555072      0.385507      0.347464      0.153986      0.634058      0.002416      0.015705      0.021360      0.009358      0.014124      0.047669      0.000114      0.002473      0.006854      0.001523      0.004729      0.015383      0.001799      0.006988      0.013126      0.006110      0.011949      0.017444
  2            1870          7952           520          4017          4337           162           146          9999      0.552174      0.418841      0.796377      0.760507      0.106945      0.084378      0.217711      0.164090      0.011466      0.008516      0.020861      0.018103      0.047893      0.049037      0.044331      0.039298      0.486957      0.704348      0.499638      0.690217      0.480435      0.658696      0.021301      0.082556      0.106033      0.063022      0.092752      0.119593      0.000777      0.011388      0.020168      0.008076      0.018089      0.020643      0.010936      0.024408      0.053055      0.019523      0.048191      0.044501      0.276449      0.492391      0.316667      0.372464      0.183333      0.560145      0.002038      0.009974      0.015630      0.006882      0.012604      0.033801      0.000081      0.001072      0.004111      0.000648      0.003725      0.009638      0.001476      0.005063      0.010680      0.004319      0.010294      0.014868
  2            5115          9284           575          5531          4731           217           219         10000      0.488768      0.471377      0.831884      0.754348      0.090834      0.088243      0.244867      0.158163      0.010252      0.009712      0.022131      0.017189      0.046437      0.046647      0.041166      0.038853      0.523188      0.725362      0.505797      0.735145      0.499275      0.681522      0.016896      0.079403      0.102696      0.071872      0.093761      0.123129      0.000425      0.013772      0.019023      0.010638      0.017049      0.021065      0.008087      0.021807      0.050753      0.019036      0.046949      0.042694      0.264855      0.451449      0.248913      0.439130      0.231159      0.590942      0.001437      0.010702      0.013036      0.010017      0.012342      0.035730      0.000038      0.002098      0.003448      0.001826      0.003240      0.009305      0.001057      0.005871      0.009791      0.005618      0.009489      0.014616
  2            8390          9979          1556          5516          5807           186           361         10000      0.496377      0.509420      0.797826      0.765942      0.088273      0.095177      0.206027      0.170985      0.010360      0.010246      0.020585      0.019217      0.044456      0.046692      0.041653      0.040020      0.528261      0.726449      0.531522      0.722101      0.508696      0.665942      0.019200      0.073123      0.111706      0.064813      0.100930      0.110402      0.000610      0.008856      0.021662      0.006895      0.018810      0.017434      0.009099      0.020003      0.052332      0.018011      0.049587      0.041881      0.275362      0.440580      0.265942      0.452899      0.279348      0.567754      0.001643      0.007283      0.013698      0.007105      0.013789      0.029888      0.000055      0.000656      0.003028      0.000659      0.002999      0.006111      0.001192      0.004077      0.010055      0.003890      0.009937      0.012930
  2            3029          8931           438          4879          5101            92           205         10000      0.541667      0.442391      0.845290      0.745652      0.106749      0.088741      0.260136      0.163717      0.010911      0.008991      0.021679      0.018299      0.048927      0.049483      0.040246      0.041641      0.485870      0.702536      0.475362      0.711594      0.469928      0.679348      0.021556      0.088875      0.106106      0.080115      0.095942      0.125912      0.000771      0.014517      0.018994      0.012053      0.016824      0.019957      0.011082      0.026437      0.055667      0.023106      0.050856      0.044845      0.277899      0.502536      0.289130      0.411232      0.189855      0.592391      0.001838      0.013191      0.013333      0.010268      0.011303      0.035603      0.000052      0.001610      0.002456      0.001293      0.002130      0.007701      0.001327      0.006567      0.009478      0.006045      0.009157      0.014512
  2            1298          7064           365          3747          3210           204           126          9999      0.606884      0.396739      0.816304      0.765580      0.109859      0.075386      0.221755      0.157532      0.010913      0.006820      0.021188      0.016934      0.043187      0.045477      0.040735      0.036929      0.430797      0.691304      0.527899      0.707246      0.497101      0.679710      0.021261      0.085917      0.098627      0.068967      0.081738      0.103713      0.000686      0.011949      0.016503      0.009809      0.013747      0.014866      0.012148      0.026522      0.046562      0.020190      0.041106      0.037051      0.269928      0.529710      0.380435      0.350000      0.171014      0.589493      0.001731      0.009964      0.012906      0.006407      0.008620      0.025559      0.000037      0.000906      0.002647      0.000620      0.001809      0.004617      0.001264      0.004690      0.007996      0.004167      0.007149      0.010492
  2            3863          9357          1462          7141          5380            28           227         10000      0.568116      0.506159      0.760870      0.719565      0.098279      0.085579      0.174783      0.150612      0.010229      0.008865      0.016401      0.014791      0.042445      0.042263      0.041796      0.042237      0.553261      0.707609      0.480072      0.732609      0.473551      0.611232      0.019214      0.062694      0.101188      0.054892      0.090842      0.086079      0.000610      0.006136      0.015553      0.004702      0.013787      0.011148      0.008619      0.018331      0.052610      0.014678      0.047824      0.038205      0.335507      0.484058      0.289493      0.441304      0.227174      0.481884      0.001512      0.005733      0.010403      0.004429      0.009042      0.017431      0.000042      0.000420      0.001486      0.000247      0.001274      0.002564      0.001005      0.002958      0.007391      0.002476      0.006988      0.009031
  2            3029          7796           424          3162          4094            90           170         10000      0.498913      0.411594      0.830072      0.798913      0.088979      0.079230      0.231215      0.175289      0.007768      0.006657      0.019897      0.019713      0.044586      0.046620      0.039290      0.035248      0.472464      0.695290      0.533696      0.698551      0.512319      0.702536      0.018384      0.078588      0.100171      0.070529      0.088015      0.119153      0.000507      0.012466      0.020277      0.010406      0.017092      0.017238      0.009711      0.023946      0.046710      0.021261      0.042923      0.039372      0.229710      0.446014      0.301449      0.371377      0.214130      0.631159      0.001129      0.007822      0.011734      0.006806      0.010208      0.031624      0.000011      0.000756      0.002593      0.000667      0.002268      0.006259      0.000870      0.004333      0.008197      0.004278      0.008022      0.011664
  2            4179          8568           334          5973          5029           173           208         10000      0.524638      0.479348      0.864130      0.731522      0.095098      0.089374      0.276620      0.154777      0.010793      0.009635      0.024491      0.015229      0.045206      0.046533      0.037584      0.041554      0.529710      0.727899      0.491667      0.721377      0.464493      0.689855      0.017209      0.097964      0.103080      0.088174      0.089705      0.122147      0.000405      0.020807      0.015525      0.017459      0.013372      0.021090      0.008106      0.026656      0.052399      0.024567      0.048038      0.042928      0.289855      0.488406      0.260145      0.449638      0.214855      0.598551      0.001241      0.015454      0.010652      0.014188      0.009720      0.036401      0.000021      0.003182      0.001694      0.002889      0.001533      0.008977      0.000882      0.007912      0.007881      0.007814      0.007632      0.014613
