scenario      C1             C2             C3             C4             t2             CA2      
   1           6762           9973           2412           5036           1167           9998
   1           7406           9753           2107           3267           1185           9998
   1           6956           9850           2946           3204           1180           9999
   1           5942           9697           1883           2427            790           9998
   1           7018           9866           5617           4893           1161           9998
   1           5962           9644           1523           2960            831           9999
   1           7715           9815           1816           4713           1158           9999
   1           5373           9876           1312           2871           1016           9996
   1           6447           9810           1861           2586            886           9998
   1           6605           9912           1961           4222           1115           9998
   1           6584           9772           1993           2603            953           9997
   1           5376           9197           1211           1093            563           9994
   1           5530           9762           1467           2272            920           9999
   1           6945           9848           2220           2335            942           9998
   1           3556           9563           1506           2247            818           9997
   1           4956           9507           1828           2752            745           9998
   1           5617           9630           1482           2692            917           9998
   1           3896           9806           1008           1810            687           9998
   1           6159           9850           2008           2804           1105           9996
   1           2435           8946           1156            762            423           9997
   1           5703           9699           1842           2512            828           9998
   1           5591           9473            966           4449            837           9997
   1           4361           9355            526           1383            642           9995
   1           8860           9842           1528           6988           1269           9998
   1           5743           9449           1095           1831            807           9998
   1           6654           9823           2571           3940           1167           9998
   1           8037           9916           2453           3856           2129           9998
   1           1952           9405           1052           1624            698           9997
   1           4120           9633            462           1098            653           9998
   1           7109           9870           1556           3106           1344           9972
   1           9796           9858           2274           3581           1609           9998
   1           5593           9890           1433           2453            797           9998
   1           3739           8974            835           1469            564           9997
   1           5023           9718           1189           1883            818           9993
   1           3939           6541            757           1355            250           9980
   1           2490           9744           1964           1982            700           9998
   1           6641           9998           2604           4379           1094           9998
   1           5797           9357           1102           2678            903           9998
   1           4848           9549           1550           3303            898           9997
   1            996           9216            471           1452            286           9999
   1           7027           9744           1870            818            746           9998
   1           6280           9740           2233           2221            944           9998
   1           6373           9828           1888           5213           1096           9997
   1           7438           9798           2124           3146           1007           9998
   1           7681           9720           1832           3935           1040           9998
   1           2444           5583            361            766            188           9993
   1           4949           9805           1501           3248            949           9998
   1           6411           9796           2213           4742           1089           9999
   1           5735           9676           2669           4096           1216           9998
   1           5237           9691           1225           2997            745           9999
   1           3199           8671            366            844            434           9996
   1           4653           9443            905           2393            549           9998
   1           5856           9753           2095           3199            962           9998
   1           7744           9879           7886           3378            950           9998
   1           2793           9803            834           1326            607           9998
   1           6378           9937           2268           4695           1283           9999
   1           5309           9620           1736           1317            744           9998
   1           5306           8472           1236           1971            517           9998
   1           6564           9772           1801           2753            916           9997
   1           5432           9329           1191           1783            702           9991
   1           6155           9555           2213           4487            912           9997
   1           5507           9709           2207           3587            899           9996
   1           5297           9680           1509           2539           1182           9997
   1           4853           9789           1168            556            660           9998
   1           6652           9870           1913           3751           1363           9996
   1           5477           9629           1501           2162            785           9998
   1           4748           9482           1468           2168            745           9992
   1           5045           9595           1835           2885            772           9998
   1           7236           9963           2521           3263           1309           9998
   1           7207           9869           2681           2874           2127           9998
   1           5831           9567           1687           6037            914           9998
   1           6015           9818           3697           3670            889           9998
   1           1334           9205            365           1821            466           9997
   1           6963           9708           1188           2136           1005           9997
   1           3706           8755            610           1991            397           9996
   1           8812           9865           1976           5755           1304           9999
   1           4735           9530           1254           1886            816           9996
   1           4062           9561           1517           2215            740           9998
   1           3835           8831           1779           1873            712           9998
   1           5897           9598           2007           3196            893           9998
   1           5698           9235           1508           1532            771           9997
   1           6739           9783           2006           8233            869           9998
   1           6730           9758           7335           4220           1059           9998
   1           3900           9557           1343            264            426           9997
   1           6907           9997           2046           4065           1061           9998
   1           4707           9720           1429           3387            955           9998
   1           6356           9740           1175           2125            820           9998
   1           1399           9480            620            231            370           9996
   1           5167           9010           1532           2492            640           9995
   1           6069           9943           2142           2677            874           9998
   1           7022           9688           2017           7364           1323           9998
   1           7964           9814           1633           3701            988           9998
   1           5958           9782           2364           3489            832           9999
   1           6419           9735           2638           2399            933           9998
   1           3908           8584           1274           1908            692           9996
   1           4961           9646           1573           6015            776           9997
   1           1470           9412           1269           1377            587           9998
   1           3709           9589            402           2616            710           9998
   1           5908           9519           1576           1980            789           9998
   1           4127           9677           2106           4450           1042           9998
   1           5311           9054            562           2361            710           9998
   1           6435           9772           1508           2778            868           9998
   1           5585           9313            807           2091            669           9991
   1           6326           9778           8911           4138            944           9999
   1           5817           9716           1208           2151            745           9998
   1           4183           9038            817           1197            551           9994
   1           5923           9464           2067           3390            905           9996
   1           7545           9804           2088           5214           1172           9995
   1           6522           9877           2147           3287           1268           9997
   1           5001           9446           1218           2646            769           9998
   1           6606           9805           5406           3180           1069           9999
   1           6304           9462           1441           2922            886           9997
   1           5095           9548           1759           2879            746           9996
   1           4346           9633           1647           1669            569           9999
   1           7206           9950           3110           9432           1066           9999
   1           9891           9991           3972           4287           1345           9999
   1           4881           9836           1775           2106            957           9999
   1           6762           9671           1706           2727           1019           9998
   1           2283           9174           1112           1057            558           9997
   1           6178           9768           1999           2679            993           9998
   1           4720           9028            635           2605            615           9997
   1           4912           9491           1393           1471            800           9998
   1           4440           9750           1562           3367            851           9997
   1           7316           9771           2528           3666           1045           9998
   1           5078           9653           1216           2937            911           9998
   1           6246           9907           7068           3215            989           9997
   1           4876           9560           1044           3093            828           9998
   1           2397           9536           1233           2048            578           9998
   1           4846           9565           1584           2463            713           9998
   1           6859           9727           2251           2123            872           9999
   1           8836           9996           6781           7540           1319           9998
   1           3871           9453            700           2083            592           9998
   1           6866           9877           2962           9377           1203           9999
   1           3951           9025            756           2375            468           9999
   1           8038           9956           3337           4575           1164           9999
   1           6287           9684           2470           4139           1037           9998
   1           8178           9843           2234           5156           1178           9998
   1           4966           9860           1631           2742           1158           9997
   1           4950           9156           1095           2039            616           9997
   1           1957           9450            563           2518            518           9998
   1           5536           9630           1372           2099            769           9997
   1           6775           9685           2490           2924            928           9999
   1           6039           9555           1369           2283            817           9998
   1           6876           9902           1724           5024           1164           9995
   1           6333           9793           1233           2737            835           9999
   1           5400           9782           1832           2916            939           9999
   1           4670           8462            992           1252            610           9994
   1           8197           9860           1879           3244            896           9998
   1           5757           9504            732           2029            750           9997
   1           7901           9923           3512           3628           2270           9998
   1           6610           9856           2127           3732           1610           9998
   1           6099           9866            920           2636            846           9998
   1           6565           9690           1406           2995            934           9999
   1           3571           8744            370           1471            524           9996
   1           8152           9907           2356           5162           1185           9998
   1           6530           9734           1902           6674            965           9997
   1           6170           9814           4205           4235            978           9998
   1           8863           9862           2253           5054           1130           9998
   1           5990           9606           1094           2365            876           9998
   1           5454           9771           2519           4047           1023           9998
   1           5558           9806           2337           1862           1030           9998
   1           6136           9675           1905           3734            877           9999
   1           5012           9067            565           1379            504           9998
   1           7192           9793           1575           2590            807           9999
   1           6226           9690           1153           2639            953           9998
   1           5239           9752           1748           2543           1010           9996
   1           4710           9662           1409           2767            937           9999
   1           8431           9892           3821           5079           1534           9999
   1           6513           9721           1796           2708            813           9998
   1           3676           9237            796           2307            614           9994
   1           5684           9686           2058           2391            919           9997
   1           6875           9953           1652           1998            815           9998
   1           8956           9837           1958           3408           1077           9998
   1           3692           9690            737            863            665           9997
   1           6471           9802           1908           2553           1007           9998
   1           8940           9987           3899           2821           1063           9998
   1           8879           9799           1753           3780            857           9999
   1           5723           9674           1464           1984            852           9999
   1           7185           9808           2870           5579           1225           9998
   1           7076           9752           2970           1865           1085           9998
   1           6957           9683           1316           2939            996           9998
   1           6322           9730           1407           5339           1049           9995
   1           6391           9591           1519           2360            888           9998
   1           4109           9418           1267            999            577           9998
   1           6010           9785           3357           3697            927           9998
   1           3902           9623           1554           1850            599           9998
   1           6639           9855           1314           2668            896           9996
   1           6707           9661           1928           2263            803           9997
   1           5771           9979           2610           3377           1013           9998
   1           7435           9983           2631           3564           1160           9999
   1           6834           9921           1707           5359           1032           9999
   1           6834           9916           2261           3439           1050           9999
   1           6146           9430           1145           3093            949           9998
   1           5325           9801           3482           3060           1038           9998
   1           5530           9738           1215           1488            872           9999
   1           5354           9430            341           1015            539           9998
   1           7385           9763           1590           3270            915           9999
   1           5222           9732           2161           3014            982           9997
   1           6812           9870           9538           4633           1310           9997
   1           5618           9684           1689           2301            929           9999
   1           9923           9881           4196           4057           1127           9999
   1           6044           9553           1696           3327            815           9997
   1           5290           9447            986           2833            788           9996
   1           4981           9727           1175           2751            902           9997
   1           6545           9662           1674           2628            976           9997
   1           4067           9360           1314           2120            571           9999
   1           6414           9832           1931           3713            969           9998
   1           5414           8889            436           2340            686           9995
   1           4626           9052            835           2098            726           9998
   1           4454           9529           1065           2022            625           9997
   1           6402           9725           1341           3268            959           9998
   1           4663           9821           1358           1196            861           9998
   1           9357           9884           1983           4323           2147           9998
   1           4906           9525           2029           8728            745           9998
   1           3955           9375           1004           2095            672           9997
   1           6577           9744           2313           2836            900           9998
   1           6533           9645           2000           3128            903           9998
   1           6678           9876           2440           3635           1101           9998
   1           5438           9529           1620           2098           1025           9997
   1           1590           9353            932           2005            516           9998
   1           5321           9627           1262           1832            926           9997
   1           4557           9232            410           1526            528           9998
   1           5322           9697            976            767            804           9995
   1           3997           9529           1381           3054            846           9997
   1           8182           9871           2387           3848            996           9999
   1           6468           9777           2031           4038           1140           9999
   1           3986           9712           1313           1579            789           9999
   1           3812           9578           1736           1814            623           9995
   1           6322           9698           6055           3144            884           9998
   1           5448           9580           1397           1737            682           9995
   1           4830           9441            440           1222            510           9998
   1           4683           9007           1394           1297            578           9995
   1           6642           9882           2193           2865           1046           9999
   1           4593           9738           1128           2042            802           9996
   1           5683           9447           1469           2458            709           9998
   1           5497           9810           1365           4756            943           9998
   1           5548           9274           1170           2172            672           9991
   1           5734           9366           1160            910            620           9998
   1           6498           9846           1451           2567            976           9998
   1           5857           9490           1296           1167            726           9998
   1           3155           9465            970           2456            659           9998
   1           6260           9982           3287           5752           1164           9998
   1           5684           9898           1950           2978            827           9998
   1           4554           7876           1054           1126            626           9997
   1           5016           9667           6780           1846            870           9996
   1           5546           9609           1615           2227            827           9998
   1           6589           9880           9317           2804           1059           9998
   1           5510           9673           1700           2386            854           9998
   1           5834           9819           1451           4071            915           9998
   1           6467           9426           3437           2448            804           9998
   1           5964           9712           1612           2863            974           9998
   1           4667           9207           1484           1452            625           9998
   1           6958           9846           2353           8959            941           9999
   1           7334           9919           3180           3983           1400           9997
   1           6005           9228            804           1512            691           9998
   1           5706           9527           1424           2746            845           9997
   1           5764           9274           1718           2772            759           9997
   1           6739           9779           2342           4607           1218           9999
   1           2872           9472            697           2346            696           9998
   1           5763           9483            887           2227            803           9997
   1           2798           9611           1664           1398            753           9998
   1           5309           9721           1254           1863            838           9996
   1           5394           9810           1223           2138            828           9997
   1           5952           9631           4287           2079            694           9999
   1           4664           9057            663           1259            578           9997
   1           8074           9869           2359           4379           1121           9999
   1           3776           9452           1112           1964            714           9998
   1           5629           9548           1163           2140            790           9998
   1           3937           9355            981           1814            646           9997
   1           3941           8546            367           1281            437           9994
   1           6531           9824           1170           2723            907           9997
   1           7615           9893           7548           4163           1215           9999
   1           4836           9405           1348           2091            768           9996
   1           3544           9614           1265           2848            667           9997
   1           5528           9442            625           2457            746           9997
   1           2626           9688            663           1338            593           9996
   1           9614           9987           2256           8382           1070           9999
   1           5199           9694           1439           2900            891           9998
   1           9768           9942           2226           3330           1134           9998
   1           6848           9963           2383           7172           2390           9998
   1           6730           9843           1856           4558           1077           9997
   1           3420           9317           1221           2783            730           9997
   1           6128           9704           1612           2220            855           9999
   1           2661           9296            785            889            344           9998
   1           5241           9676           1575           2597           1007           9996
   1           6813           9726           2773           4108            976           9999
   1           3906           9703            538            885            738           9997
   1           5202           9215           1217           1627            612           9999
   1           7031           9832           1949           3253           1128           9997
   1           5427           9492           1440           3125            629           9998
   1           5484           9895           1843           2562            996           9976
   1           3744           8818            673           1605            460           9997
   1           5586           9440           1059           2125            673           9997
   1           5705           9697           2045           2282            899           9997
   1           5664           9767           1044           1070            869           9997
   1           6362           9789           1521           3339           1119           9998
   1           7814           9850           3246           2624           1176           9998
   1           5455           9313           1115           2063            639           9998
   1           4302           8989            833           2151            494           9995
   1           4607           9252           6339           2113            730           9995
   1           5460           9644           2187           2738            952           9999
   1           7788           9916           2120           3212           1032           9998
   1           6303           9578            847           3181            900           9997
   1           6749           9827           2197           5202           1169           9999
   1           5993           9971           2110           3336           1096           9998
   1           8147           9872           2637           9334           1133           9998
   1           4929           9815            715           1484            793           9998
   1           6343           9582           1958           2403            829           9998
   1           5475           9791           1756           2635            897           9996
   1           6356           9624           1590           4251            800           9999
   1           5545           9727           1870           3288            882           9998
   1           6471           9779           1727           6515           1030           9998
   1           8901           9899           2254           3811           1155           9999
   1           4734           9608           1910           1796            793           9997
   1           6317           9773           3519           2872           1043           9998
   1           5725           9655           1870           3163           1053           9998
   1           4781           9514           1667           2597            785           9998
   1           5750           9707           1780           2272           1003           9998
   1           4086           9595           1823           1222            668           9998
   1           5677           9780           1392           2478            676           9998
   1           7445           9962           2248           2720           1114           9998
   1           5608           9480           1919            363            706           9997
   1           3720           9562           1468           2877            786           9997
   1           7137           9940           2762           5923           1072           9998
   1           6238           9820           1922           5521           1130           9999
   1           6106           9802           5087           3545           1012           9998
   1           3578           9536            598           1154            623           9996
   1           5771           9736           1885           3884            882           9999
   1           6701           9756           2223           3294            988           9998
   1           4395           9161            597           2476            605           9998
   1           8578           9974           2521           5724           1196           9998
   1           4937           9349           1011           2307            819           9997
   1           4512           9720           1823           3064            892           9998
   1           6191           9816           1535           2173            994           9998
   1           5511           9756           1700           2361            953           9996
   1           6297           9722           1096           4517            972           9996
   1           5643           9907           3014           2658           1156           9999
   1           5837           9820            971           1124            844           9997
   1           4085           9128           1145           1572            570           9996
   1           5562           9998           1650           3199           1065           9999
   1           4898           9508            953           1565            694           9998
   1           4434           9420           1201           1330            506           9998
   1           6417           9793           2364           3279           1037           9999
   1           5614           9675           1490           2473            869           9997
   1           3702           9666           1924           1088            722           9997
   1           5831           9956           1395           2358            816           9996
   1           6668           9751           2338           2182           1139           9995
   1           6395           9809           2045           2220            949           9998
   1           6730           9772           2053           3195            999           9999
   1           1884           8387            968           1741            486           9996
   1           5384           9722           1133           3600            775           9994
   1           5734           9651           1210           3462            954           9999
   1           6906           9944           2302           3282           1173           9998
   1           4120           8728           1203           1730            612           9995
   1           7132           9922           2829           6290           1110           9998
   1           5869           9986           2173           3432           1001           9998
   1           3548           9782            552           2159            644           9996
   1           9130           9574           2004           8461            976           9998
   1           5723           9482           1079           2038            665           9999
   1           6089           9842           2390           2855            893           9998
   1           3980           9650            583           2675            645           9998
   1           6547           9875           1574           6697            999           9999
   1           7552           9905           5892           3449           1157           9998
   1           6373           9636           2416           4039           1571           9999
   1           6009           9638           1369           3703           1248           9998
   1           6659           9963           3622           7928           1528           9999
   1           6100           9619           2486           3694            948           9998
   1           3635           9442           1117           1443            702           9997
   1           7107           9831           1777           4088            998           9998
   1           3307           9356            815           1220            740           9997
   1           8055           9887           1845           4165           1236           9999
   1           2616           9611            397           1062            405           9997
   1           5464           9759           1751           2737            965           9999
   1           6508           9717           1895           2898            982           9999
   1           5818           9597           1004           1806            801           9998
   1           6332           9604           1546           1714            921           9999
   1           5902           9714           1249           2793            805           9999
   1           5744           9063           1775           2131            664           9998
   1           9614           9892           5660           5756           1196           9998
   1           6895           9855           2998           8692           1008           9998
   1           5146           9252           1418           1988            752           9997
   1           5636           9689           1811           3603            990           9998
   1           1713           8069            177            564            187           9996
   1           7076           9883           6699           8066           1235           9998
   1           5420           9684           1677           1841            881           9998
   1           6194           9820           1914           2199           1021           9998
   1           7120           9821           4600           4101           1065           9999
   1           4819           9553           1755           2453            834           9997
   1           5668           9605           1745           2341            944           9997
   1           5287           9264           1441           2174            873           9998
   1           5523           9822           1668           2872            884           9998
   1           5522           9632           1694           3057            922           9997
   1           1814           9594            509           1758            549           9998
   1           6520           9882           2486           5899           1185           9998
   1           6251           9681           2067           5911            886           9998
   1           5930           9707           1830           3819           1588           9997
   1           5755           9710           1920           1847            843           9998
   1           5818           9600           1602           3676            889           9996
   1           5873           9546           1402           2872            805           9998
   1           8718           9843           2455           4335           1116           9998
   1           6890           9838           7063           4038           1108           9998
   1           5851           9684            970           2276            633           9998
   1           5537           9443           1128            892            704           9998
   1           5889           9738           1661           1959            839           9997
   1           7105           9888           3536           4435           1119           9998
   1           6271           9732           2210           3804            993           9995
   1           5646           9833           2087           4168            806           9999
   1           4162           8954           1280            666            549           9997
   1           2667           9401            403           1872            446           9999
   1           6448           9769           4669           3163            824           9998
   1           5851           9980           1585           2985           1024           9996
   1           6511           9828           2361           3090            921           9998
   1           2920           8078            498            757            336           9995
   1           4150           9107           1477           2050            518           9998
   1           5611           9875           1577           2777           1075           9998
   1           8227           9862           1405           2819            929           9998
   1           6183           9979           3674           2236            982           9998
   1           6153           9830           2887           3507           1028           9998
   1           6923           9752           1841           3982            936           9996
   1           6173           9909           2368           4083           1291           9997
   1           5753           9683           1355           2631            853           9998
   1           9719           9852           2069           4011           1165           9999
   1           5662           9579           1360           4063            810           9998
   1           8794           9787           1605           2713            952           9998
   1           5710           9804            898            415            648           9998
   1           6465           9790           1674           3382           1005           9997
   1           8342           9785           2014           3305           1070           9998
   1           7412           9677           1367           3464            818           9997
   1           6637           9802           1142           3463           1130           9996
   1           9442           9942           2307           5594           1082           9998
   1           3633           9555            929           2117            552           9998
   1           7344           9819           2655           2304           1176           9998
   1           5912           9501           1265           3296            885           9998
   1           5794           9588           1421           2205            932           9997
   1           6807           9979           2058           4569           1170           9997
   1           5880           9577           1564           3279            731           9998
   1           7007           9735           2042           3996           1023           9997
   1           6235           9813           2618           2690            992           9999
   1           2850           9550           1260           2317            733           9997
   1           7585           9907           2471           3727           1217           9999
   1            910           5382         69.878            421            107           9987
   1           6400           9894           3282           6589           1208           9999
   1           4688           9286            304           1814            635           9996
   1           5169           9573           4571           2452            922           9998
   1           7049           9981           2689           6137           1382           9998
   1           7418           9881           3427           4980           1607           9999
   1           6276           9798           2658           3424           1109           9997
   1           4519           9683           2057           2786            696           9998
   1           4433           9652            873           1851            800           9998
   1           6274           9656           1562           3570            883           9998
   1           4702           9569           1012           1666            706           9998
   1           5509           9432            823           2722            759           9995
   1           3836           9640           1763           1143            722           9998
   1           2293           9376           1148            199            304           9996
   1           7045           9960           2136           4354           1544           9998
   1           7361           9956           2244           5099           1032           9999
   1           6100           9681           3035           3464            834           9997
   1           4808           9864           1773           4274           1050           9998
   1           7595           9907           2766           4914           1110           9998
   1           4545           9445            973           2240            747           9978
   1           6845           9831           1938           2878            999           9998
   1           2416           9059           1032           1114            525           9998
   1           5834           9714           1595            643            793           9995
   1           3886           8327            744            957            554           9993
   1           6872           9854           5620           4482           1032           9998
   1           7983           9810           2608           6918           1160           9998
   1           3584           9013            541           2232            599           9995
   1           5084           9454           1313           2038            806           9997
   1           3910           9446           1457           1853            864           9995
   1            592           9275           1018           1014            316           9990
   1           5794           9669           2125           2828            880           9997
   1           5523           9698           2207           2490            875           9997
   1           6410           9844            992           3326            972           9995
   1           6271           9619           1472           2769           1005           9997
