scenario      C1             C2             C3             C4             t1             CA1            t2             CA2      
   2           2980           7830            764           4573            170           9999           4677            219
   2           5084           9416            948           5818            234           9998           7981            290
   2            889           7838            143           1676            110           9997           3381            141
   2           4856           9688            408           8778            179          10000           5735         68.851
   2           9983           9290           1782           6888            232          10000           4900            182
   2           1503           6690            232           3140            130           9997           4017         41.175
   2           2700           8769            621           4330            141          10000           4378            373
   2           2812           7068            556           1025            119           9996           2932            127
   2           3839           8276            385           5835            154          10000           4335            195
   2           3971           8658            619           5322            188           9999           4590            156
   2           4752           9095            505           5531            221           9999           4745            195
   2           3430           9522            816           5056            235           9996           4825         57.421
   2           4403           9057            769           5079            237           9999           5782         48.200
   2           4302           7938            245           5551            164           9999           4340            338
   2           2103           7720           2076           4288            165           9999           4370            141
   2           3650           9147            719           7934            219           9999           4681            146
   2            970           7892            146           1431            101           9999           3223            103
   2           3566           8236            501           5249            165          10000           4633            103
   2           4936           9509           1666           6088            232           9999           5282            192
   2           3205           8443            567           6411            195           9999           4921            190
   2           2538           7990            482           5051            152          10000           4376            109
   2           3810           9292            490           4218            205           9999           4054            325
   2           3151           9041           1038           5200            296           9999           5158            172
   2           3868           8841            610           6874            216           9997           4924            110
   2           5366           9904           2753           7891            253          10000           6478            158
   2           2489           5528            483           3902            141           9998           3894            134
   2           3927           8156            334           3490            161           9999           4468            158
   2           2776           9340            713           4246            236           9999           4709            119
   2           1093           8332            582           3644            145          10000           4085         41.100
   2           2418           7789            310           3044            135          10000           4143            223
   2           4280           9883            574           6667            189          10000           5560            293
   2           2840           9005           1055           4172            204          10000           5332         78.819
   2           6626           9493            892           5690            408           9999           7337            204
   2           1917           8037            125           1593         94.737          10000           3110            136
   2           5011           9251            618           7860            186          10000           5296         36.619
   2           4233           8832           1437           4270            174           9999           4324            334
   2           5679           9612           1934           6228            356           9998           5387            204
   2           3446           7455            295           4405            140          10000           4123            133
   2           3277           6613            386           4546            128          10000           3441            140
   2           4843           9642           1385           4700            199          10000           5141            144
   2           2942           7515            484           4360            175           9999           4371            103
   2           3670           8844            488           7644            198           9999           4659            161
   2           2933           9160            909           4192            181          10000           3671            163
   2           3108           9014            867           4420            210           9999           5094            239
   2           2790           7852            201           1502            141          10000           3673            110
   2           8915           9885            624           6996            256           9999           5250            191
   2           3748           8259            510           5022            213           9999           4599            311
   2            604           8328            442           3157            106           9999           3625         47.955
   2           2538           8647           1737           4012            177           9999           4182            169
   2           3675           9335            612           3827            185           9999           4636            154
   2           6193           8971            899           6679            196           9999           5478            132
   2           3327           8989            389           5219            159          10000           3857            298
   2           2830           8275            379           2928            146           9999           4391         56.971
   2           4407           9036           1748           7038            207          10000           5649            294
   2           4148           9166           5362           5658            226          10000           5635            276
   2           4204           8952            825           5701            241           9999           5598         95.658
   2           2772           8726            485           5691            183          10000           4279            137
   2           3560           8466            366           4102            177           9999           4505            142
   2           3841           9003            525           7178            191           9999           4267            245
   2           3060           7737            642           3709            188           9998           4937         40.063
   2           3126           6424            757           4143            119          10000           2814            387
   2           2722           8943            203           2421            133           9996           2582            478
   2           4331           8916           3810           6102            388           9999           6813         58.029
   2           6144           8832            796           5071            192          10000           5253         70.856
   2           5097           9393           6116           7524            235           9999           7390            140
   2           2242           7472            532           3146            161          10000           4467         90.761
   2           2268           8027            492           3705            142           9999           4681         58.790
   2           5650           8819            791           9230            185           9999           4694            231
   2           5003           8984            664           6249            200           9999           5208         68.598
   2           3543           9150            609           5212            168          10000           4668            172
   2           3131           9317            734           6302            200          10000           4940            178
   2           3667           9377           1017           5404            211          10000           4846            199
   2           3701           7827            484           5648            164           9999           4483            276
   2           2291           8341            302           3446            165           9998           4113            140
   2           5880           9603            965           6304            255          10000           5505            206
   2           2644           7313            577           4530            164           9999           4690         34.932
   2           4585           9590           1134           4855            220          10000           4985            237
   2           4112           9540           1211           5265            218           9999           5081            210
   2           1868           7914            464           3956            126           9999           3683            126
   2           1390           8995            322           3381            165           9998           4620         58.970
   2           3529           9389            887           5718            192           9999           5586            141
   2           2978           9542            786           5837            190           9999           4659            235
   2           3721           9190            478           6652            202           9999           4816            171
   2           2285           7614           1551           3552            129           9999           3653            224
   2           1794           4920            369           3537            124           9998           3084            115
   2           4202           9664            903           7576            283           9999           5211            367
   2           4094           8696            594           5399            167          10000           4845            164
   2           2813           7346            666           3879            148          10000           4399            218
   2           1795           8406            285           1525            142           9999           3312            125
   2           1735           8080            446           4027            150          10000           3805            227
   2           2305           8909            675           5203            148          10000           4526            269
   2           3886           9340            804           5320            217           9999           4794            221
   2           1499           8531            506           2408            131          10000           3418            180
   2           2092           8845            508           3825            152          10000           4134            115
   2           5748           9482            490           6040            269          10000           5441            143
   2           5088           9976            698           8451            366          10000           6822            131
   2           3855           9909            788           8466            516           9997           7951            596
   2           4765           9041            839           5453            209          10000           5309            101
   2           2877           8569            576           4628            174           9999           4490            129
   2           3587           8788            853           3932            206           9999           4705         80.796
   2           2811           8899            586           4832            183           9999           4634         59.253
   2           4460           9364           1025           5303            270          10000           5726            213
   2           4327           8653            410           5279            194          10000           4987            143
   2           4036           9701            960           6200            199           9999           5393            214
   2           3761           8525            554           3340            160          10000           4345            238
   2            883           8748            418           3249            141           9999           4216         93.037
   2           3248           8911            345           5640            190          10000           4787            103
   2           2125           5192            422           3720            122           9999           3767         90.395
   2           4328           9154            647           5089            196           9999           4357            206
   2           2788           8599            374           1971            151          10000           4235            135
   2           3559           8873            594           5211            169           9999           4868            156
   2           5762           9820           1433           6343            286           9999           5416         49.474
   2           6947           9887            623           7388            238          10000           5247            271
   2           2557           8236            935           3924            171           9999           4381         92.608
   2           3413           8413            351           4633            148          10000           4162         59.199
   2           2500           8968            512           5469            177           9999           5059            209
   2           2317           7902            431           3131            158           9999           4488         46.889
   2           1751           7011            176           2973            122           9999           3873            121
   2           4120           9658            849           6791            218          10000           5752            209
   2           1505           7110            280           3796            131          10000           4241            161
   2           3677           9207            727           5406            180          10000           4988            199
   2           2164           7814            446           4092            141          10000           4363            140
   2           2093           8219            193           2197            135          10000           4114         94.974
   2           1515           8266            453           4542            142          10000           4433         86.791
   2           4936           9655           1039           9320            467           9997           7202            173
   2           6797           9029            602           5353            220           9999           5119            220
   2           3738           9056            973           4060            310          10000           4837            209
   2           2621           8600            532           4136            180           9999           4379            165
   2           4934           9311           1102           8595            242           9999           5620            118
   2           2615           7729            307           4468            152          10000           3822            127
   2           3146           8251            424           4310            178           9999           4528            172
   2            920           4585            236           3972            111           9999           3617         94.659
   2           5208           8278            759           4345            185           9998           5475            101
   2           5025           9191           2308           6693            223          10000           5120            189
   2           3641           8896            566           6443            215           9999           5146            116
   2           4388           9386            761           8440            209          10000           5087            240
   2           2271           8156            354           3679            133          10000           3466            234
   2           4452           9062           1153           8307            315           9999           4989            214
   2           5894           9086            746           6266            230           9998           5410            176
   2           9261           9349            739           4992            211           9999           4656            175
   2           4197           8748            549           4327            161           9999           4279            156
   2           1559           6692            419           3797            130          10000           3954            117
   2           3737           8221            511           5325            191          10000           4354            147
   2           4971           9168            710           5003            270          10000           4705            159
   2           3417           9257            541           4789            175           9995           3677            125
   2           5449           9511           1016           4457            231           9999           5392            159
   2           2101           8100            434           3582            149           9999           3676            113
   2           3208           9430            963           7530            216          10000           5126            307
   2           1320           5516            504           4835            128           9999           3651            143
   2           2190           7620            288           3005            134           9999           2415            137
   2           3762           9563            406           5390            159           9999           4742            188
   2           2526           8176            468           7054            116          10000           4306            145
   2           1053           8077            959           4742            136           9997           4060            125
   2           2362           8652            481           6084            150          10000           4092            123
   2           2343           8696            856           3054            168           9999           4287            189
   2            593           6385            371           2296            100           9997           1930            187
   2           4759           9744            752           4834            226           9997           4667            176
   2           4207           9344            887           4969            193          10000           4879            120
   2           4775           8877            789           3505            170           9999           4617            177
   2           4230           9871           1233           6140            211           9999           4983         14.512
   2           3775           9331           1193           7446            212           9999           5132            171
   2           3362           8807            596           4633            191          10000           4688            108
   2           3492           7184            356           3537            165          10000           3947            291
   2           2304           8563            632           3912            155          10000           4683            181
   2           4580           9092            663           5087            219           9999           4845            308
   2           3685           8687            309           4144            172           9999           4672         91.081
   2           4338           9254           1089           6252            219           9999           5839         56.712
   2           4034           9805            813           5691            215           9997           4682         73.596
   2           2389           8445            779           3212            189           9998           4452         56.965
   2           2693           9234            400           8637            192          10000           4854            116
   2           5093           8826            445           5724            194          10000           4974            252
   2           3107           8596            332           5862            185           9999           4828            245
   2           1740           8408            557           2137            139           9997           3162            149
   2           2936           8469            433           5720            168          10000           4475            223
   2           6686           9691            980           6800            252          10000           5527            150
   2           5692           9255            700           6872            221           9998           6062            222
   2           2213           5711            249           1850            135           9997           4067         50.988
   2           9430           9401            836           6481            232           9999           5269            152
   2           8890           9989            994           6233            234          10000           5270            191
   2           3444           7749            278           5083            153           9999           4229            146
   2           3411           8481            438           5180            161          10000           4518            233
   2           5314           9112           1153           6462            290          10000           5833            116
   2           3551           8851            905           6126            186          10000           5014            173
   2           3884           7208            542           2735            149           9999           4807         57.913
   2           2659           8259            892           4850            172           9998           4282            124
   2           2981           9857            537           5400            175           9999           5003         76.289
   2           2363           8516            470           4565            168           9999           4382            163
   2           3211           8292            222           5019            150          10000           4622         80.663
   2           2995           8157            822           3220            152           9999           4193         73.768
   2           3396           8329            646           4333            186           9998           4207            134
   2           3882           9876            432           8954            257           9999           5247            179
   2           3224           7790            499           3536            178           9999           5229         81.330
   2           3042           7873            539           3851            164          10000           4686            135
   2           2767           8613            351           5226            165          10000           3032            161
   2           2993           8775            828           5106            187           9999           4612            248
   2           1580           9403            302           1645            138           9999           3927            122
   2           3814           9266            421           4945            191          10000           4229            232
   2           2554           8827            575           4033            170           9999           4247            112
   2           4522           8767           1809           5468            201           9998           5041         90.170
   2           6094           9691           1091           8918            205          10000           4381            198
   2           2646           8932            440           4403            166           9999           3707            220
   2           4962           9398            597           7213            216          10000           5369            241
   2           1033           7862            548           1256            103          10000           3011            147
   2           1932           8116            265           3989            143          10000           4291         97.621
   2           5065           9706           1171           5206            336          10000           6177         90.050
   2           5224           9398           1467           5876            261          10000           5560            161
   2           2702           7873            280           4589            150          10000           4517            104
   2           3451           8874            627           6681            203           9999           4983         13.339
   2           1922           9114            701           6730            146          10000           4172         38.012
   2           3892           8826            913           4139            170          10000           4893            161
   2           3328           8552            782           4724            186           9998           4191            163
   2           2742           8500            493           4074            168           9997           4376         75.427
   2            922           6222            209           1833         87.225           9997           2437         74.619
   2           4602           9056            447           5898            214          10000           5223            262
   2           2439           8264            536           3827            166           9999           4189         24.014
   2           4587           9791            762           5292            210          10000           5031            128
   2           1711           8537            427           4358            160           9996           3855            139
   2           6230           9693           2735           6515            269          10000           5440            235
   2           2486           8118            559           4735            147          10000           4501            109
   2           4364           6840            367           4693            142           9999           3740            234
   2           1077           7661            291           3152            135          10000           4053            128
   2           3761           9658            834           5712            204           9999           5153            162
   2            869           7865            149           2401         98.745           9995           2809            158
   2           3400           9454            900           5206            198           9998           4590         94.465
   2           4856           9502           1112           9215            282           9999           5574            104
   2           1669           7789            266           2266            135          10000           3450            189
   2           6000           9615            647           5660            216          10000           5373         20.858
   2           3654           9235           2400           8358            275           9999           5946         32.850
   2           4074           9454            700           9254            224           9999           4736            341
   2           3060           8613            561           4102            188           9999           4734         74.064
   2           3435           7705            511           3158            156           9999           3791            113
   2           3757           9555            984           6359            234          10000           5680            127
   2           3984           9992           1315           5242            205           9999           5171            107
   2           3384           8982            509           4416            158           9999           4138            177
   2           2921           9197            631           5322            195          10000           5666         48.228
   2           3167           9130            985           5981            199          10000           5331         99.338
   2           4599           9097           1258           8641            184          10000           4918            260
   2           3582           8233            383           4791            142          10000           3736            186
   2           3157           8428            438           3793            124          10000           3833            244
   2           6679           8674            380           5453            166          10000           4866            220
   2           4164           9957           1298           7439            260          10000           5793            179
   2           6363           9688            800           5966            197           9999           3392            198
   2           3779           9201            612           5657            204           9999           5361            270
   2           3275           8686            599           5950            220           9999           4493            135
   2           4324           9456            760           6616            181           9999           7914         19.231
   2           5353           8831           1136           8216            246           9998           5322            151
   2           4421           9687            804           7407            246          10000           5221            131
   2           5545           9189           1053           5529            201           9999           4565            309
   2           3866           9316            869           9891            200           9999           4632            158
   2           4761           9808           4426           6306            285          10000           5713            144
   2           7341           9632           1017           7292            273          10000           5512            245
   2           1896           9271            338           3427            192           9999           4056         55.743
   2           3542           9520            614           5629            214          10000           5922            258
   2           3638           8155            318           4910            158          10000           4550            238
   2           8349           9262           1193           5751            320           9997           4960            399
   2           3708           7940            302           3259            174           9998           4654            147
   2            739           2939            198            538         40.169          10000           1258         22.923
   2           4304           8566            669           4478            217           9999           4959            248
   2           1381           8567            720           1174            122          10000           3692         59.891
   2           4285           9199            731           5942            216          10000           4984            223
   2           2849           7843            395           3676            155          10000           4603            136
   2           9516           9533            845           7171            256          10000           5729            257
   2           3510           9291           1059           6659            177          10000           5563            104
   2           3954           9278            940           8343            213           9998           4788            203
   2           4921           8924            483           4875            202          10000           4669            202
   2           2297           7972            302           3584            171          10000           4452         88.952
   2            950           8021            320           2007            128           9997           4053            131
   2           2937           8285           1700           4712            181          10000           4286            251
   2           3117           9081            545           7990            180          10000           4399            259
   2           3968           9009            454           5538            180          10000           4979            155
   2           1216           5066            204           4366            144          10000           3969         78.815
   2           3075           8649            655           4791            199           9999           4917            104
   2           1627           7456            569           3429            130           9999           3430            235
   2           2607           7957            314           8565            148           9994           3993         93.400
   2           5403           8773           1036           7955            172           9999           5460            237
   2           3994           8835           1604           8220            240           9999           5583            116
   2           2414           6887            298           2551            122          10000           3693            169
   2           3446           9156            696           9150            195          10000           5485            206
   2           6405           9707           1078           6328            244           9999           5624            227
   2           6134           9901           1097           5782            249           9998           5809         77.882
   2           3838           9585            597           5329            222           9998           4669            265
   2           5798           9376           1011           6673            216          10000           6230            259
   2           3022           8244            239           2974            177           9999           4084            132
   2           1996           7132            852           3453            167           9999           4437         72.463
   2           4441           9804            623           5260            184           9999           4843            119
   2           7331           9953            754           5690            218          10000           5351            155
   2           4273           9609            823           5793            225           9998           5495            269
   2           3847           9012            935           5126            209           9999           5233            200
   2            864           6069            264           2850            100          10000           2981         85.993
   2           3138           8689            238           5720            166          10000           4894            174
   2           4139           8551           1214           4646            243           9999           4477            199
   2           5747           9316           1477           4979            214          10000           4794            163
   2           3272           8425            997           4558            181          10000           4780            147
   2           1712           9335            415           3292            164          10000           4227            204
   2           5052           8951            817           6162            227          10000           4664            159
   2           4331           9128            640           9414            216          10000           4933            317
   2           3487           8660            629           3977            174           9999           4579            120
   2           5895           8582            772           5186            152          10000           4404            256
   2           3866           8931           1223           4661            193           9999           4403            210
   2           2261           8583            344           4327            130          10000           4304         70.694
   2           6047           9175            911           6414            253           9999           5010            251
   2           4963           9968           4424           5117            236           9999           4965            235
   2           4014           8731            603           4769            220           9999           4540            220
   2           6233           9391            894           8169            892           9995           7068            111
   2           4736           9767           1155           9597            287           9999           5067            487
   2           3255           9118            682           5111            187           9999           4633            229
   2           3489           8504            613           4261            217           9986           5012         45.966
   2           4054           9907           1248           5443            234           9999           4653            144
   2           3508           8684           1566           3783            188           9999           4436            212
   2           3579           7060           1075           5801            209          10000           5551         78.739
   2           3955           8826            666           5519            204           9998           4843            107
   2           3649           9909            662           8709            183           9999           3854            131
   2           2466           8410            341           7533            144          10000           4706            157
   2           6111           9828            834           5977            212           9999           4698            129
   2           1701           6340            264           2084            135           9999           3148            217
   2           4494           9036           1022           5250            301           9999           5226            136
   2           2822           8217            662           3124            160           9998           3615            131
   2           6054           9596           3137           5210            225           9998           4751            192
   2           4399           8968           2844           6449            202           9999           4955            164
   2           2192           8087            460           3672            159          10000           4366            187
   2           2162           7088            253           3399            143           9999           3880            110
   2           2427           9652            456           6353            186          10000           5016            285
   2           3580           8029            309           4063            160           9999           4581         86.823
   2           3868           9636            464           4560            195           9999           4721         56.353
   2           8443           8840            652           8539            215          10000           5010         97.575
   2           4513           9174            708           5827            211           9999           5110            244
   2           3217           9241           4564           5217            188          10000           4318            255
   2           3034           7882            223           3201            158           9999           3889            155
   2           4251           9928            711           7229            214          10000           5579         78.378
   2           2617           7986            462           2808            181          10000           4375            157
   2           3134           8639            321           5459            146           9999           3620            375
   2           2776           4600            198           2827            102          10000           2886            250
   2           1816           8042            417           1557            109           9999           4266         44.293
   2           4091           9483            339           6165            204           9999           4941            264
   2           2842           8269            413           4115            155          10000           3731            130
   2           4882           9949           1372           5753            263          10000           5342            433
   2           3422           8340            684           4633            183          10000           4527            236
   2           3879           8614           2300           6313            181          10000           3533            252
   2           4631           8205            343           4729            195          10000           4996            162
   2           4231           7994            482           5038            170          10000           4950            161
   2           3148           8108            494           3788            170           9998           5321         33.424
   2           2942           6840            701           2685            140          10000           4648         37.069
   2           3006           8870            706           4735            179           9998           4782            184
   2           1758           6737            356           3626            118           9998           3028            245
   2           3321           6012            608           4128            143          10000           4372         81.479
   2           1155           8106            291           3298            145          10000           3895            167
   2           3674           9299            774           4934            191          10000           4850            161
   2           1833           6401            225            484         61.620           9999           1954            174
   2           8811           9724           4030           5731            292           9997           5304            126
   2           3454           8661            642           4327            209           9999           4814         85.323
   2           6735           9968           1053           6961            231           9998           7902            191
   2           5192           9998            924           6919            230          10000           5868            326
   2           4259           8572            591           5338            157          10000           4845            127
   2           3533           9811            868           6022            186          10000           7353            121
   2           6404           9101            822           2658            167          10000           4735            145
   2           2632           8895            622           5631            258           9999           4805            248
   2           7584           9511           1862           9290            298          10000           5050            330
   2           4578           9049            660           8686            184           9999           4501            136
   2           3761           9164            837           9261            210           9999           4966            231
   2           4710           9852            693           9346            248          10000           4987            140
